#                                                                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                                ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
111730at33208_240206_0:00307f|TRINITY_DN78597_c13_g3_i1:2-469|-      -            156 111730at33208        -            629   2.8e-76  254.0   0.4   1   1   5.3e-77   3.1e-76  253.8   0.4   161   311     2   156     1   156 0.96 -
111730at33208_51031_0:002d61|TRINITY_DN82560_c3_g1_i3:796-1050|+     -             85 111730at33208        -            629   1.5e-05   20.3   0.1   1   2   0.00016   0.00094   14.4   0.0   163   194     4    35     1    40 0.92 -
111730at33208_51031_0:002d61|TRINITY_DN82560_c3_g1_i3:796-1050|+     -             85 111730at33208        -            629   1.5e-05   20.3   0.1   2   2      0.14      0.84    4.6   0.0   165   193    53    81    38    85 0.57 -
111730at33208_51031_0:002d61|TRINITY_DN82560_c3_g1_i5:796-1050|+     -             85 111730at33208        -            629   1.5e-05   20.3   0.1   1   2   0.00016   0.00094   14.4   0.0   163   194     4    35     1    40 0.92 -
111730at33208_51031_0:002d61|TRINITY_DN82560_c3_g1_i5:796-1050|+     -             85 111730at33208        -            629   1.5e-05   20.3   0.1   2   2      0.14      0.84    4.6   0.0   165   193    53    81    38    85 0.57 -
448514at33208_38123_0:000be9|TRINITY_DN76830_c5_g1_i5:1704-2015|+    -            104 111730at33208        -            629   1.7e-05   20.1   0.0   1   1   3.5e-06   2.1e-05   19.9   0.0   143   221    13    96     3   102 0.79 -
448514at33208_38123_0:000be9|TRINITY_DN76830_c5_g1_i8:445-756|+      -            104 111730at33208        -            629   1.7e-05   20.1   0.0   1   1   3.5e-06   2.1e-05   19.9   0.0   143   221    13    96     3   102 0.79 -
448514at33208_38123_0:000be9|TRINITY_DN76830_c5_g1_i9:1203-1514|+    -            104 111730at33208        -            629   1.7e-05   20.1   0.0   1   1   3.5e-06   2.1e-05   19.9   0.0   143   221    13    96     3   102 0.79 -
448514at33208_123851_0:001e35|TRINITY_DN80473_c9_g2_i1:636-1097|-    -            154 111730at33208        -            629   2.3e-05   19.7   0.1   1   2     0.085      0.51    5.4   0.0   161   194    26    59    17    66 0.89 -
448514at33208_123851_0:001e35|TRINITY_DN80473_c9_g2_i1:636-1097|-    -            154 111730at33208        -            629   2.3e-05   19.7   0.1   2   2   0.00076    0.0045   12.1   0.1   163   196    71   103    62   135 0.59 -
448514at33208_123851_0:001e35|TRINITY_DN80473_c9_g2_i2:636-1097|-    -            154 111730at33208        -            629   2.3e-05   19.7   0.1   1   2     0.085      0.51    5.4   0.0   161   194    26    59    17    66 0.89 -
448514at33208_123851_0:001e35|TRINITY_DN80473_c9_g2_i2:636-1097|-    -            154 111730at33208        -            629   2.3e-05   19.7   0.1   2   2   0.00076    0.0045   12.1   0.1   163   196    71   103    62   135 0.59 -
448514at33208_9365_0:002094|TRINITY_DN80667_c15_g1_i2:317-892|+      -            192 111730at33208        -            629   4.7e-05   18.7   0.9   1   2      0.13      0.77    4.8   0.0    88   118     3    33     1    40 0.92 -
448514at33208_9365_0:002094|TRINITY_DN80667_c15_g1_i2:317-892|+      -            192 111730at33208        -            629   4.7e-05   18.7   0.9   2   2     0.003     0.018   10.2   0.3   162   220    60   122    49   126 0.80 -
435253at33208_74869_0:000166|TRINITY_DN71308_c0_g1_i1:343-726|-      -            128 111730at33208        -            629   5.4e-05   18.5   1.0   1   1   1.1e-05   6.4e-05   18.2   1.0    83   169    31   125    28   128 0.79 -
448514at33208_9365_0:002094|TRINITY_DN82339_c12_g1_i6:726-1124|-     -            133 111730at33208        -            629   5.8e-05   18.4   0.4   1   2      0.18       1.1    4.3   0.0   175   195    15    35     2    45 0.79 -
448514at33208_9365_0:002094|TRINITY_DN82339_c12_g1_i6:726-1124|-     -            133 111730at33208        -            629   5.8e-05   18.4   0.4   2   2   0.00029    0.0017   13.5   0.2   144   196    26    76    21    79 0.81 -
111730at33208_30019_0:0005ac|TRINITY_DN90391_c7_g1_i10:1328-1870|-   -            181 111730at33208        -            629   6.1e-05   18.3   0.1   1   1   1.2e-05   7.2e-05   18.1   0.1    52   154    53   163    12   181 0.72 -
111730at33208_30019_0:0005ac|TRINITY_DN90391_c7_g1_i12:1328-1870|-   -            181 111730at33208        -            629   6.1e-05   18.3   0.1   1   1   1.2e-05   7.2e-05   18.1   0.1    52   154    53   163    12   181 0.72 -
111730at33208_30019_0:0005ac|TRINITY_DN90391_c7_g1_i13:1204-1746|-   -            181 111730at33208        -            629   6.1e-05   18.3   0.1   1   1   1.2e-05   7.2e-05   18.1   0.1    52   154    53   163    12   181 0.72 -
111730at33208_30019_0:0005ac|TRINITY_DN90391_c7_g1_i14:1204-1746|-   -            181 111730at33208        -            629   6.1e-05   18.3   0.1   1   1   1.2e-05   7.2e-05   18.1   0.1    52   154    53   163    12   181 0.72 -
111730at33208_51031_0:002d61|TRINITY_DN89883_c1_g1_i1:2299-2640|+    -            114 111730at33208        -            629   6.9e-05   18.1   0.1   1   1   1.4e-05   8.5e-05   17.8   0.1    81   188     2   114     1   114 0.65 -
111730at33208_51031_0:002d61|TRINITY_DN89883_c1_g1_i4:2012-2353|+    -            114 111730at33208        -            629   6.9e-05   18.1   0.1   1   1   1.4e-05   8.5e-05   17.8   0.1    81   188     2   114     1   114 0.65 -
111730at33208_51031_0:002d61|TRINITY_DN89883_c1_g1_i5:1284-1625|+    -            114 111730at33208        -            629   6.9e-05   18.1   0.1   1   1   1.4e-05   8.5e-05   17.8   0.1    81   188     2   114     1   114 0.65 -
111730at33208_51031_0:002d61|TRINITY_DN89883_c1_g1_i6:2012-2353|+    -            114 111730at33208        -            629   6.9e-05   18.1   0.1   1   1   1.4e-05   8.5e-05   17.8   0.1    81   188     2   114     1   114 0.65 -
111730at33208_51031_0:002d61|TRINITY_DN89883_c1_g1_i7:2299-2640|+    -            114 111730at33208        -            629   6.9e-05   18.1   0.1   1   1   1.4e-05   8.5e-05   17.8   0.1    81   188     2   114     1   114 0.65 -
111730at33208_51031_0:002d61|TRINITY_DN89883_c1_g1_i8:2299-2640|+    -            114 111730at33208        -            629   6.9e-05   18.1   0.1   1   1   1.4e-05   8.5e-05   17.8   0.1    81   188     2   114     1   114 0.65 -
448514at33208_1218281_0:001263|TRINITY_DN87761_c2_g1_i2:1285-1740|+  -            152 111730at33208        -            629   7.1e-05   18.1   0.1   1   3     0.034       0.2    6.7   0.0   169   200     5    37     2    41 0.83 -
448514at33208_1218281_0:001263|TRINITY_DN87761_c2_g1_i2:1285-1740|+  -            152 111730at33208        -            629   7.1e-05   18.1   0.1   2   3    0.0058     0.035    9.2   0.1    85   118    40    73    32    96 0.83 -
448514at33208_1218281_0:001263|TRINITY_DN87761_c2_g1_i2:1285-1740|+  -            152 111730at33208        -            629   7.1e-05   18.1   0.1   3   3       6.3        37   -0.8   0.0   159   190    79   110    73   143 0.86 -
448514at33208_1218281_0:001263|TRINITY_DN87761_c2_g1_i3:1285-1740|+  -            152 111730at33208        -            629   7.1e-05   18.1   0.1   1   3     0.034       0.2    6.7   0.0   169   200     5    37     2    41 0.83 -
448514at33208_1218281_0:001263|TRINITY_DN87761_c2_g1_i3:1285-1740|+  -            152 111730at33208        -            629   7.1e-05   18.1   0.1   2   3    0.0058     0.035    9.2   0.1    85   118    40    73    32    96 0.83 -
448514at33208_1218281_0:001263|TRINITY_DN87761_c2_g1_i3:1285-1740|+  -            152 111730at33208        -            629   7.1e-05   18.1   0.1   3   3       6.3        37   -0.8   0.0   159   190    79   110    73   143 0.86 -
111730at33208_6958_0:0028c1|TRINITY_DN83861_c9_g1_i2:54-248|-        -             65 111730at33208        -            629     8e-05   17.9   0.0   1   1   1.3e-05     8e-05   17.9   0.0   531   567     1    40     1    63 0.84 -
448514at33208_1049336_0:001fbf|TRINITY_DN86669_c5_g1_i5:93-551|-     -            153 111730at33208        -            629   8.7e-05   17.8   0.0   1   1   1.5e-05   8.8e-05   17.8   0.0    97   196     4   112     1   150 0.80 -
448514at33208_1218281_0:001263|TRINITY_DN86669_c5_g1_i3:1034-1432|-  -            133 111730at33208        -            629     9e-05   17.8   0.0   1   1   1.8e-05   0.00011   17.5   0.0    97   195     4   111     1   117 0.84 -
448514at33208_108931_0:001866|TRINITY_DN76940_c7_g1_i1:664-1020|+    -            119 111730at33208        -            629   0.00011   17.4   0.0   1   1   8.9e-05   0.00053   15.2   0.0   133   201     6    83     1   109 0.67 -
448514at33208_136037_0:0005ec|TRINITY_DN87849_c15_g1_i2:385-1548|-   -            237 111730at33208        -            629   0.00017   16.8   0.0   1   2     0.073      0.43    5.6   0.0   245   271    65    91    59   108 0.83 -
448514at33208_136037_0:0005ec|TRINITY_DN87849_c15_g1_i2:385-1548|-   -            237 111730at33208        -            629   0.00017   16.8   0.0   2   2    0.0086     0.051    8.7   0.1    13    76   112   177   102   220 0.68 -
111730at33208_411798_0:00107d|TRINITY_DN92335_c1_g2_i1:238-912|+     -            225 111730at33208        -            629   0.00017   16.8   4.7   1   2     0.043      0.26    6.3   0.9   132   259     2   140     1   153 0.73 -
111730at33208_411798_0:00107d|TRINITY_DN92335_c1_g2_i1:238-912|+     -            225 111730at33208        -            629   0.00017   16.8   4.7   2   2   0.00044    0.0026   12.9   0.6   193   242   154   209   128   217 0.66 -
111730at33208_411798_0:00107d|TRINITY_DN92335_c1_g2_i6:327-1001|+    -            225 111730at33208        -            629   0.00017   16.8   4.7   1   2     0.043      0.26    6.3   0.9   132   259     2   140     1   153 0.73 -
111730at33208_411798_0:00107d|TRINITY_DN92335_c1_g2_i6:327-1001|+    -            225 111730at33208        -            629   0.00017   16.8   4.7   2   2   0.00044    0.0026   12.9   0.6   193   242   154   209   128   217 0.66 -
448514at33208_441894_0:001fa2|TRINITY_DN72062_c12_g1_i2:985-1308|+   -            108 111730at33208        -            629   0.00026   16.2   0.1   1   1   8.9e-05   0.00053   15.2   0.1    85   145    20    90    14    98 0.73 -
448514at33208_441894_0:001fa2|TRINITY_DN72062_c12_g1_i5:1116-1439|+  -            108 111730at33208        -            629   0.00026   16.2   0.1   1   1   8.9e-05   0.00053   15.2   0.1    85   145    20    90    14    98 0.73 -
448514at33208_136037_0:0005ec|TRINITY_DN87849_c15_g1_i1:768-1304|-   -            179 111730at33208        -            629    0.0003   16.0   0.0   1   2     0.046      0.27    6.3   0.0   245   271    65    91    58   107 0.82 -
448514at33208_136037_0:0005ec|TRINITY_DN87849_c15_g1_i1:768-1304|-   -            179 111730at33208        -            629    0.0003   16.0   0.0   2   2     0.014     0.082    8.0   0.0    11    72   110   173   102   176 0.80 -
448514at33208_136037_0:0005ec|TRINITY_DN87849_c15_g1_i4:768-1757|-   -            179 111730at33208        -            629    0.0003   16.0   0.0   1   2     0.046      0.27    6.3   0.0   245   271    65    91    58   107 0.82 -
448514at33208_136037_0:0005ec|TRINITY_DN87849_c15_g1_i4:768-1757|-   -            179 111730at33208        -            629    0.0003   16.0   0.0   2   2     0.014     0.082    8.0   0.0    11    72   110   173   102   176 0.80 -
448514at33208_441894_0:001fa2|TRINITY_DN76578_c9_g1_i4:1086-1400|+   -            105 111730at33208        -            629   0.00045   15.5   0.0   1   2      0.11      0.67    5.0   0.0   162   194    20    52    10    64 0.72 -
448514at33208_441894_0:001fa2|TRINITY_DN76578_c9_g1_i4:1086-1400|+   -            105 111730at33208        -            629   0.00045   15.5   0.0   2   2    0.0075     0.044    8.9   0.0    87   116    75   104    67   105 0.66 -
448514at33208_441894_0:001fa2|TRINITY_DN77898_c9_g3_i8:76-369|+      -             98 111730at33208        -            629   0.00073   14.8   0.4   1   2      0.35       2.1    3.3   0.0   165   194     7    36     1    48 0.66 -
448514at33208_441894_0:001fa2|TRINITY_DN77898_c9_g3_i8:76-369|+      -             98 111730at33208        -            629   0.00073   14.8   0.4   2   2    0.0015    0.0088   11.2   0.4   159   201    46    92    26    96 0.76 -
435253at33208_74869_0:000166|TRINITY_DN71308_c0_g1_i4:662-976|-      -            105 111730at33208        -            629   0.00074   14.7   0.0   1   1   0.00013   0.00074   14.7   0.0   163   206    30    73     4    98 0.80 -
435253at33208_74869_0:000166|TRINITY_DN71308_c0_g1_i5:805-1119|-     -            105 111730at33208        -            629   0.00074   14.7   0.0   1   1   0.00013   0.00074   14.7   0.0   163   206    30    73     4    98 0.80 -
111730at33208_8022_0:008577|TRINITY_DN76062_c4_g3_i10:5121-5390|-    -             90 111730at33208        -            629   0.00083   14.6   0.0   1   1   0.00016   0.00094   14.4   0.0   177   230    30    90    24    90 0.70 -
111730at33208_8022_0:008577|TRINITY_DN76062_c4_g3_i4:5140-5409|-     -             90 111730at33208        -            629   0.00083   14.6   0.0   1   1   0.00016   0.00094   14.4   0.0   177   230    30    90    24    90 0.70 -
111730at33208_8022_0:008577|TRINITY_DN76062_c4_g3_i5:5140-5409|-     -             90 111730at33208        -            629   0.00083   14.6   0.0   1   1   0.00016   0.00094   14.4   0.0   177   230    30    90    24    90 0.70 -
111730at33208_8022_0:008577|TRINITY_DN76062_c4_g3_i7:5121-5390|-     -             90 111730at33208        -            629   0.00083   14.6   0.0   1   1   0.00016   0.00094   14.4   0.0   177   230    30    90    24    90 0.70 -
448514at33208_1218281_0:001263|TRINITY_DN87761_c2_g1_i1:656-1018|+   -            121 111730at33208        -            629   0.00083   14.6   0.4   1   1   0.00048    0.0028   12.8   0.4    88   195     1   117     1   120 0.61 -
111730at33208_29031_0:002211|TRINITY_DN83055_c5_g1_i3:537-989|+      -            151 111730at33208        -            629    0.0013   13.9   0.3   1   1   0.00075    0.0044   12.2   0.3   204   258    93   150     1   151 0.45 -
111730at33208_29031_0:002211|TRINITY_DN83055_c5_g1_i4:537-989|+      -            151 111730at33208        -            629    0.0013   13.9   0.3   1   1   0.00075    0.0044   12.2   0.3   204   258    93   150     1   151 0.45 -
448514at33208_1218281_0:001263|TRINITY_DN69814_c0_g1_i1:884-1318|-   -            145 111730at33208        -            629    0.0014   13.8   0.1   1   1   0.00026    0.0016   13.7   0.1   145   221    32   111    13   127 0.86 -
111730at33208_39758_0:000c43|TRINITY_DN92257_c8_g1_i10:2346-3092|+   -            249 111730at33208        -            629    0.0021   13.2   0.1   1   2      0.24       1.4    3.9   0.0    87   116     6    35     2    48 0.91 -
111730at33208_39758_0:000c43|TRINITY_DN92257_c8_g1_i10:2346-3092|+   -            249 111730at33208        -            629    0.0021   13.2   0.1   2   2     0.027      0.16    7.0   0.1   128   225   106   209    98   214 0.69 -
111730at33208_39758_0:000c43|TRINITY_DN92257_c8_g1_i11:2415-3161|+   -            249 111730at33208        -            629    0.0021   13.2   0.1   1   2      0.24       1.4    3.9   0.0    87   116     6    35     2    48 0.91 -
111730at33208_39758_0:000c43|TRINITY_DN92257_c8_g1_i11:2415-3161|+   -            249 111730at33208        -            629    0.0021   13.2   0.1   2   2     0.027      0.16    7.0   0.1   128   225   106   209    98   214 0.69 -
111730at33208_39758_0:000c43|TRINITY_DN92257_c8_g1_i12:2466-3212|+   -            249 111730at33208        -            629    0.0021   13.2   0.1   1   2      0.24       1.4    3.9   0.0    87   116     6    35     2    48 0.91 -
111730at33208_39758_0:000c43|TRINITY_DN92257_c8_g1_i12:2466-3212|+   -            249 111730at33208        -            629    0.0021   13.2   0.1   2   2     0.027      0.16    7.0   0.1   128   225   106   209    98   214 0.69 -
111730at33208_39758_0:000c43|TRINITY_DN92257_c8_g1_i14:2295-3041|+   -            249 111730at33208        -            629    0.0021   13.2   0.1   1   2      0.24       1.4    3.9   0.0    87   116     6    35     2    48 0.91 -
111730at33208_39758_0:000c43|TRINITY_DN92257_c8_g1_i14:2295-3041|+   -            249 111730at33208        -            629    0.0021   13.2   0.1   2   2     0.027      0.16    7.0   0.1   128   225   106   209    98   214 0.69 -
111730at33208_39758_0:000c43|TRINITY_DN92257_c8_g1_i1:2420-3166|+    -            249 111730at33208        -            629    0.0021   13.2   0.1   1   2      0.24       1.4    3.9   0.0    87   116     6    35     2    48 0.91 -
111730at33208_39758_0:000c43|TRINITY_DN92257_c8_g1_i1:2420-3166|+    -            249 111730at33208        -            629    0.0021   13.2   0.1   2   2     0.027      0.16    7.0   0.1   128   225   106   209    98   214 0.69 -
111730at33208_39758_0:000c43|TRINITY_DN92257_c8_g1_i4:2540-3286|+    -            249 111730at33208        -            629    0.0021   13.2   0.1   1   2      0.24       1.4    3.9   0.0    87   116     6    35     2    48 0.91 -
111730at33208_39758_0:000c43|TRINITY_DN92257_c8_g1_i4:2540-3286|+    -            249 111730at33208        -            629    0.0021   13.2   0.1   2   2     0.027      0.16    7.0   0.1   128   225   106   209    98   214 0.69 -
111730at33208_39758_0:000c43|TRINITY_DN92257_c8_g1_i7:2295-3041|+    -            249 111730at33208        -            629    0.0021   13.2   0.1   1   2      0.24       1.4    3.9   0.0    87   116     6    35     2    48 0.91 -
111730at33208_39758_0:000c43|TRINITY_DN92257_c8_g1_i7:2295-3041|+    -            249 111730at33208        -            629    0.0021   13.2   0.1   2   2     0.027      0.16    7.0   0.1   128   225   106   209    98   214 0.69 -
111730at33208_39758_0:000c43|TRINITY_DN92257_c8_g1_i8:2471-3217|+    -            249 111730at33208        -            629    0.0021   13.2   0.1   1   2      0.24       1.4    3.9   0.0    87   116     6    35     2    48 0.91 -
111730at33208_39758_0:000c43|TRINITY_DN92257_c8_g1_i8:2471-3217|+    -            249 111730at33208        -            629    0.0021   13.2   0.1   2   2     0.027      0.16    7.0   0.1   128   225   106   209    98   214 0.69 -
111730at33208_39758_0:000c43|TRINITY_DN92257_c8_g1_i9:2591-3337|+    -            249 111730at33208        -            629    0.0021   13.2   0.1   1   2      0.24       1.4    3.9   0.0    87   116     6    35     2    48 0.91 -
111730at33208_39758_0:000c43|TRINITY_DN92257_c8_g1_i9:2591-3337|+    -            249 111730at33208        -            629    0.0021   13.2   0.1   2   2     0.027      0.16    7.0   0.1   128   225   106   209    98   214 0.69 -
448514at33208_441894_0:001fa2|TRINITY_DN77327_c10_g2_i2:307-615|+    -            103 111730at33208        -            629    0.0022   13.2   0.1   1   2      0.01      0.06    8.4   0.0   162   195    30    63     6    67 0.79 -
448514at33208_441894_0:001fa2|TRINITY_DN77327_c10_g2_i2:307-615|+    -            103 111730at33208        -            629    0.0022   13.2   0.1   2   2      0.42       2.5    3.1   0.0   158   193    68   103    63   103 0.89 -
448514at33208_56313_0:002c31|TRINITY_DN93240_c4_g1_i3:882-1256|+     -            125 111730at33208        -            629    0.0022   13.1   0.0   1   1   0.00068     0.004   12.3   0.0   161   196    38    76     5    81 0.85 -
448514at33208_56313_0:002c31|TRINITY_DN93240_c4_g1_i9:856-1230|+     -            125 111730at33208        -            629    0.0022   13.1   0.0   1   1   0.00068     0.004   12.3   0.0   161   196    38    76     5    81 0.85 -
448514at33208_6087_0:00120f|TRINITY_DN87574_c7_g1_i6:3836-4513|-     -            226 111730at33208        -            629    0.0023   13.1   0.1   1   3    0.0033      0.02   10.0   0.0   159   195    15    51     5    59 0.90 -
448514at33208_6087_0:00120f|TRINITY_DN87574_c7_g1_i6:3836-4513|-     -            226 111730at33208        -            629    0.0023   13.1   0.1   2   3         8        47   -1.1   0.0   245   276    71   103    65   123 0.65 -
448514at33208_6087_0:00120f|TRINITY_DN87574_c7_g1_i6:3836-4513|-     -            226 111730at33208        -            629    0.0023   13.1   0.1   3   3       6.1        36   -0.8   0.0   245   270   174   199   166   206 0.79 -
448514at33208_6087_0:00120f|TRINITY_DN87574_c7_g1_i8:3638-4315|-     -            226 111730at33208        -            629    0.0023   13.1   0.1   1   3    0.0033      0.02   10.0   0.0   159   195    15    51     5    59 0.90 -
448514at33208_6087_0:00120f|TRINITY_DN87574_c7_g1_i8:3638-4315|-     -            226 111730at33208        -            629    0.0023   13.1   0.1   2   3         8        47   -1.1   0.0   245   276    71   103    65   123 0.65 -
448514at33208_6087_0:00120f|TRINITY_DN87574_c7_g1_i8:3638-4315|-     -            226 111730at33208        -            629    0.0023   13.1   0.1   3   3       6.1        36   -0.8   0.0   245   270   174   199   166   206 0.79 -
448514at33208_1218281_0:001263|TRINITY_DN87111_c8_g1_i2:930-1376|+   -            149 111730at33208        -            629    0.0023   13.1   0.0   1   1   0.00071    0.0042   12.2   0.0    84   117     5    38     2   125 0.73 -
448514at33208_1218281_0:001263|TRINITY_DN87111_c8_g1_i5:930-1376|+   -            149 111730at33208        -            629    0.0023   13.1   0.0   1   1   0.00071    0.0042   12.2   0.0    84   117     5    38     2   125 0.73 -
448514at33208_70779_0:000d6b|TRINITY_DN89115_c8_g1_i1:212-721|+      -            170 111730at33208        -            629    0.0024   13.0   0.4   1   1    0.0011    0.0062   11.7   0.1    84   117    16    49    10    62 0.92 -
448514at33208_70779_0:000d6b|TRINITY_DN89115_c8_g1_i3:212-721|+      -            170 111730at33208        -            629    0.0024   13.0   0.4   1   1    0.0011    0.0062   11.7   0.1    84   117    16    49    10    62 0.92 -
435253at33208_43700_0:005073|TRINITY_DN76578_c9_g1_i3:1849-2325|+    -            159 111730at33208        -            629    0.0025   13.0   0.0   1   2       2.2        13    0.7   0.0   181   226     4    55     1    60 0.57 -
435253at33208_43700_0:005073|TRINITY_DN76578_c9_g1_i3:1849-2325|+    -            159 111730at33208        -            629    0.0025   13.0   0.0   2   2    0.0036     0.021    9.9   0.0    76   116   113   153    86   158 0.53 -
435253at33208_43700_0:005073|TRINITY_DN76578_c9_g1_i5:1509-1985|+    -            159 111730at33208        -            629    0.0025   13.0   0.0   1   2       2.2        13    0.7   0.0   181   226     4    55     1    60 0.57 -
435253at33208_43700_0:005073|TRINITY_DN76578_c9_g1_i5:1509-1985|+    -            159 111730at33208        -            629    0.0025   13.0   0.0   2   2    0.0036     0.021    9.9   0.0    76   116   113   153    86   158 0.53 -
435253at33208_43700_0:005073|TRINITY_DN76578_c9_g1_i6:2401-2877|+    -            159 111730at33208        -            629    0.0025   13.0   0.0   1   2       2.2        13    0.7   0.0   181   226     4    55     1    60 0.57 -
435253at33208_43700_0:005073|TRINITY_DN76578_c9_g1_i6:2401-2877|+    -            159 111730at33208        -            629    0.0025   13.0   0.0   2   2    0.0036     0.021    9.9   0.0    76   116   113   153    86   158 0.53 -
435253at33208_1507135_0:002822|TRINITY_DN77348_c7_g1_i2:703-1233|+   -            177 111730at33208        -            629    0.0031   12.7   0.3   1   2     0.069      0.41    5.7   0.1   176   201     8    34     2    67 0.75 -
435253at33208_1507135_0:002822|TRINITY_DN77348_c7_g1_i2:703-1233|+   -            177 111730at33208        -            629    0.0031   12.7   0.3   2   2       0.1       0.6    5.1   0.0   134   192   113   176    93   177 0.79 -
435253at33208_1507135_0:002822|TRINITY_DN77348_c7_g1_i4:1835-2365|+  -            177 111730at33208        -            629    0.0031   12.7   0.3   1   2     0.069      0.41    5.7   0.1   176   201     8    34     2    67 0.75 -
435253at33208_1507135_0:002822|TRINITY_DN77348_c7_g1_i4:1835-2365|+  -            177 111730at33208        -            629    0.0031   12.7   0.3   2   2       0.1       0.6    5.1   0.0   134   192   113   176    93   177 0.79 -
111730at33208_39758_0:000c43|TRINITY_DN75137_c7_g5_i1:1037-1630|-    -            198 111730at33208        -            629    0.0032   12.6   0.0   1   1     0.001    0.0059   11.7   0.0    43   196     4   175     2   198 0.61 -
111730at33208_39758_0:000c43|TRINITY_DN75137_c7_g5_i2:1037-1630|-    -            198 111730at33208        -            629    0.0032   12.6   0.0   1   1     0.001    0.0059   11.7   0.0    43   196     4   175     2   198 0.61 -
111730at33208_83485_0:000559|TRINITY_DN86038_c5_g1_i2:510-1001|+     -            164 111730at33208        -            629    0.0034   12.5   0.0   1   1   0.00067     0.004   12.3   0.0     9    92     3    91     1   107 0.75 -
111730at33208_83485_0:000559|TRINITY_DN86038_c5_g1_i3:510-1001|+     -            164 111730at33208        -            629    0.0034   12.5   0.0   1   1   0.00067     0.004   12.3   0.0     9    92     3    91     1   107 0.75 -
111730at33208_83485_0:000559|TRINITY_DN86038_c5_g1_i4:502-993|+      -            164 111730at33208        -            629    0.0034   12.5   0.0   1   1   0.00067     0.004   12.3   0.0     9    92     3    91     1   107 0.75 -
435253at33208_1507135_0:002822|TRINITY_DN77348_c7_g1_i3:1835-2365|+  -            177 111730at33208        -            629    0.0035   12.5   0.3   1   2     0.069      0.41    5.7   0.1   176   201     8    34     2    67 0.75 -
435253at33208_1507135_0:002822|TRINITY_DN77348_c7_g1_i3:1835-2365|+  -            177 111730at33208        -            629    0.0035   12.5   0.3   2   2      0.11      0.67    5.0   0.0   134   192   113   176    92   177 0.79 -
435253at33208_1507135_0:002822|TRINITY_DN77348_c7_g1_i5:703-1233|+   -            177 111730at33208        -            629    0.0035   12.5   0.3   1   2     0.069      0.41    5.7   0.1   176   201     8    34     2    67 0.75 -
435253at33208_1507135_0:002822|TRINITY_DN77348_c7_g1_i5:703-1233|+   -            177 111730at33208        -            629    0.0035   12.5   0.3   2   2      0.11      0.67    5.0   0.0   134   192   113   176    92   177 0.79 -
448514at33208_74869_0:0028ef|TRINITY_DN90217_c3_g1_i1:399-827|+      -            143 111730at33208        -            629    0.0043   12.2   0.0   1   1    0.0019     0.011   10.8   0.0   165   198     1    34     1    55 0.89 -
448514at33208_74869_0:0028ef|TRINITY_DN90217_c3_g1_i2:301-729|+      -            143 111730at33208        -            629    0.0043   12.2   0.0   1   1    0.0019     0.011   10.8   0.0   165   198     1    34     1    55 0.89 -
448514at33208_74869_0:0028ef|TRINITY_DN90217_c3_g1_i4:399-827|+      -            143 111730at33208        -            629    0.0043   12.2   0.0   1   1    0.0019     0.011   10.8   0.0   165   198     1    34     1    55 0.89 -
448514at33208_74869_0:0028ef|TRINITY_DN90217_c3_g1_i5:399-827|+      -            143 111730at33208        -            629    0.0043   12.2   0.0   1   1    0.0019     0.011   10.8   0.0   165   198     1    34     1    55 0.89 -
448514at33208_74869_0:0028ef|TRINITY_DN90217_c3_g1_i6:301-729|+      -            143 111730at33208        -            629    0.0043   12.2   0.0   1   1    0.0019     0.011   10.8   0.0   165   198     1    34     1    55 0.89 -
448514at33208_441894_0:001fa2|TRINITY_DN89819_c0_g1_i1:604-831|+     -             76 111730at33208        -            629    0.0066   11.6   0.2   1   1    0.0016    0.0092   11.1   0.1   165   199     3    37     1    67 0.79 -
448514at33208_441894_0:001fa2|TRINITY_DN89819_c0_g1_i2:604-831|+     -             76 111730at33208        -            629    0.0066   11.6   0.2   1   1    0.0016    0.0092   11.1   0.1   165   199     3    37     1    67 0.79 -
448514at33208_1218281_0:001263|TRINITY_DN87849_c15_g1_i6:382-756|-   -            125 111730at33208        -            629     0.011   10.8   0.1   1   1    0.0052     0.031    9.4   0.1    24    80    10    68     3   107 0.66 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /home/luigui/Documents/2026/p_monodon_transcriptome/06_busco_analysis/busco_output/busco_downloads/lineages/metazoa_odb10/hmms/111730at33208.hmm
# Target file:     /home/luigui/Documents/2026/p_monodon_transcriptome/06_busco_analysis/busco_output/busco_p_monodon_metazoa_odb10/run_metazoa_odb10/metaeuk_output/rerun_results/Trinity.fasta.modified.fas
