#                                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
111730at33208_240206_0:00307f|TRINITY_DN78597_c13_g3_i1:2-469|-       -            156 111730at33208        -            629   1.3e-75  254.0   0.4   1   1   7.7e-77   1.4e-75  253.8   0.4   161   311     2   156     1   156 0.96 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i14:2872-3474|-   -            201 111730at33208        -            629   4.9e-13   47.3   0.1   2   2   9.3e-07   1.7e-05   22.3   0.0   160   224   126   194   119   199 0.80 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i15:3469-4071|-   -            201 111730at33208        -            629   4.9e-13   47.3   0.1   1   2   4.3e-07   7.9e-06   23.4   0.0    99   195    16   119     2   126 0.82 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i15:3469-4071|-   -            201 111730at33208        -            629   4.9e-13   47.3   0.1   2   2   9.3e-07   1.7e-05   22.3   0.0   160   224   126   194   119   199 0.80 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i16:2914-3516|-   -            201 111730at33208        -            629   4.9e-13   47.3   0.1   1   2   4.3e-07   7.9e-06   23.4   0.0    99   195    16   119     2   126 0.82 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i16:2914-3516|-   -            201 111730at33208        -            629   4.9e-13   47.3   0.1   2   2   9.3e-07   1.7e-05   22.3   0.0   160   224   126   194   119   199 0.80 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i1:2914-3516|-    -            201 111730at33208        -            629   4.9e-13   47.3   0.1   1   2   4.3e-07   7.9e-06   23.4   0.0    99   195    16   119     2   126 0.82 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i1:2914-3516|-    -            201 111730at33208        -            629   4.9e-13   47.3   0.1   2   2   9.3e-07   1.7e-05   22.3   0.0   160   224   126   194   119   199 0.80 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i20:2927-3529|-   -            201 111730at33208        -            629   4.9e-13   47.3   0.1   1   2   4.3e-07   7.9e-06   23.4   0.0    99   195    16   119     2   126 0.82 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i20:2927-3529|-   -            201 111730at33208        -            629   4.9e-13   47.3   0.1   2   2   9.3e-07   1.7e-05   22.3   0.0   160   224   126   194   119   199 0.80 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i21:2859-3461|-   -            201 111730at33208        -            629   4.9e-13   47.3   0.1   1   2   4.3e-07   7.9e-06   23.4   0.0    99   195    16   119     2   126 0.82 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i21:2859-3461|-   -            201 111730at33208        -            629   4.9e-13   47.3   0.1   2   2   9.3e-07   1.7e-05   22.3   0.0   160   224   126   194   119   199 0.80 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i2:2872-3474|-    -            201 111730at33208        -            629   4.9e-13   47.3   0.1   1   2   4.3e-07   7.9e-06   23.4   0.0    99   195    16   119     2   126 0.82 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i2:2872-3474|-    -            201 111730at33208        -            629   4.9e-13   47.3   0.1   2   2   9.3e-07   1.7e-05   22.3   0.0   160   224   126   194   119   199 0.80 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i5:2927-3529|-    -            201 111730at33208        -            629   4.9e-13   47.3   0.1   1   2   4.3e-07   7.9e-06   23.4   0.0    99   195    16   119     2   126 0.82 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i5:2927-3529|-    -            201 111730at33208        -            629   4.9e-13   47.3   0.1   2   2   9.3e-07   1.7e-05   22.3   0.0   160   224   126   194   119   199 0.80 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i7:2869-3471|-    -            201 111730at33208        -            629   4.9e-13   47.3   0.1   1   2   4.3e-07   7.9e-06   23.4   0.0    99   195    16   119     2   126 0.82 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i7:2869-3471|-    -            201 111730at33208        -            629   4.9e-13   47.3   0.1   2   2   9.3e-07   1.7e-05   22.3   0.0   160   224   126   194   119   199 0.80 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i8:3401-4003|-    -            201 111730at33208        -            629   4.9e-13   47.3   0.1   1   2   4.3e-07   7.9e-06   23.4   0.0    99   195    16   119     2   126 0.82 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i8:3401-4003|-    -            201 111730at33208        -            629   4.9e-13   47.3   0.1   2   2   9.3e-07   1.7e-05   22.3   0.0   160   224   126   194   119   199 0.80 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i9:3456-4058|-    -            201 111730at33208        -            629   4.9e-13   47.3   0.1   1   2   4.3e-07   7.9e-06   23.4   0.0    99   195    16   119     2   126 0.82 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i9:3456-4058|-    -            201 111730at33208        -            629   4.9e-13   47.3   0.1   2   2   9.3e-07   1.7e-05   22.3   0.0   160   224   126   194   119   199 0.80 -
197652at33208_294128_0:004337|TRINITY_DN91792_c15_g1_i1:118-1563|-    -            482 111730at33208        -            629   6.3e-13   46.9   1.1   1   3     0.088       1.6    5.9   0.0    90   123   215   249   205   256 0.82 -
197652at33208_294128_0:004337|TRINITY_DN91792_c15_g1_i1:118-1563|-    -            482 111730at33208        -            629   6.3e-13   46.9   1.1   2   3   1.1e-10     2e-09   35.3   0.5    89   198   264   381   256   400 0.82 -
197652at33208_294128_0:004337|TRINITY_DN91792_c15_g1_i1:118-1563|-    -            482 111730at33208        -            629   6.3e-13   46.9   1.1   3   3      0.68        13    2.9   0.0    54   127   402   481   383   482 0.76 -
357580at33208_244447_0:003ffe|TRINITY_DN93240_c4_g1_i10:391-1203|+    -            271 111730at33208        -            629   1.3e-12   45.8   1.0   1   2   3.7e-09   6.9e-08   30.2   0.1    65   224     3   177     1   188 0.78 -
357580at33208_244447_0:003ffe|TRINITY_DN93240_c4_g1_i10:391-1203|+    -            271 111730at33208        -            629   1.3e-12   45.8   1.0   2   2   0.00052    0.0097   13.2   0.1   162   225   194   264   185   271 0.80 -
357580at33208_244447_0:003ffe|TRINITY_DN93240_c4_g1_i4:417-1229|+     -            271 111730at33208        -            629   1.3e-12   45.8   1.0   1   2   3.7e-09   6.9e-08   30.2   0.1    65   224     3   177     1   188 0.78 -
357580at33208_244447_0:003ffe|TRINITY_DN93240_c4_g1_i4:417-1229|+     -            271 111730at33208        -            629   1.3e-12   45.8   1.0   2   2   0.00052    0.0097   13.2   0.1   162   225   194   264   185   271 0.80 -
201397at33208_1629725_0:000db0|TRINITY_DN84398_c2_g1_i5:1464-1895|+   -            144 111730at33208        -            629   3.9e-12   44.3   1.6   1   3   0.00048    0.0089   13.3   0.0   157   195    24    62     5    71 0.81 -
201397at33208_1629725_0:000db0|TRINITY_DN84398_c2_g1_i5:1464-1895|+   -            144 111730at33208        -            629   3.9e-12   44.3   1.6   2   3   4.6e-05   0.00086   16.7   0.2   161   198    70   107    64   111 0.87 -
201397at33208_1629725_0:000db0|TRINITY_DN84398_c2_g1_i5:1464-1895|+   -            144 111730at33208        -            629   3.9e-12   44.3   1.6   3   3   0.00065     0.012   12.9   0.1    85   116   113   144   105   144 0.62 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i5:1287-2204|+      -            306 111730at33208        -            629   4.4e-12   44.1   2.4   1   3   5.2e-06   9.7e-05   19.8   0.2    87   194     7   119     2   124 0.44 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i5:1287-2204|+      -            306 111730at33208        -            629   4.4e-12   44.1   2.4   2   3      0.21       3.9    4.6   0.0   164   193   155   184   143   195 0.88 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i5:1287-2204|+      -            306 111730at33208        -            629   4.4e-12   44.1   2.4   3   3   2.2e-05   0.00042   17.7   0.3     9   113   200   304   193   306 0.79 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i6:2015-2932|+      -            306 111730at33208        -            629   4.4e-12   44.1   2.4   1   3   5.2e-06   9.7e-05   19.8   0.2    87   194     7   119     2   124 0.44 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i6:2015-2932|+      -            306 111730at33208        -            629   4.4e-12   44.1   2.4   2   3      0.21       3.9    4.6   0.0   164   193   155   184   143   195 0.88 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i6:2015-2932|+      -            306 111730at33208        -            629   4.4e-12   44.1   2.4   3   3   2.2e-05   0.00042   17.7   0.3     9   113   200   304   193   306 0.79 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i8:2302-3219|+      -            306 111730at33208        -            629   4.4e-12   44.1   2.4   1   3   5.2e-06   9.7e-05   19.8   0.2    87   194     7   119     2   124 0.44 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i8:2302-3219|+      -            306 111730at33208        -            629   4.4e-12   44.1   2.4   2   3      0.21       3.9    4.6   0.0   164   193   155   184   143   195 0.88 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i8:2302-3219|+      -            306 111730at33208        -            629   4.4e-12   44.1   2.4   3   3   2.2e-05   0.00042   17.7   0.3     9   113   200   304   193   306 0.79 -
111746at33208_56086_0:003184|TRINITY_DN71555_c11_g1_i1:665-1303|+     -            213 111730at33208        -            629   5.8e-12   43.7   0.4   1   4   2.3e-06   4.4e-05   21.0   0.0   152   195    20    63    10    70 0.88 -
111746at33208_56086_0:003184|TRINITY_DN71555_c11_g1_i1:665-1303|+     -            213 111730at33208        -            629   5.8e-12   43.7   0.4   2   4      0.61        11    3.1   0.0   169   199    81   111    73   114 0.88 -
111746at33208_56086_0:003184|TRINITY_DN71555_c11_g1_i1:665-1303|+     -            213 111730at33208        -            629   5.8e-12   43.7   0.4   3   4     6e-05    0.0011   16.3   0.6    79   162   110   189    82   193 0.78 -
111746at33208_56086_0:003184|TRINITY_DN71555_c11_g1_i1:665-1303|+     -            213 111730at33208        -            629   5.8e-12   43.7   0.4   4   4       1.9        35    1.5   0.0   177   197   173   193   168   201 0.85 -
357580at33208_158441_0:0021ca|TRINITY_DN84398_c2_g1_i3:689-1600|+     -            304 111730at33208        -            629   6.2e-12   43.6   5.4   1   3   0.00095     0.018   12.4   0.5    66   118    45    97    31   112 0.81 -
357580at33208_158441_0:0021ca|TRINITY_DN84398_c2_g1_i3:689-1600|+     -            304 111730at33208        -            629   6.2e-12   43.6   5.4   2   3    0.0018     0.033   11.5   0.0   157   195   187   225   166   233 0.82 -
357580at33208_158441_0:0021ca|TRINITY_DN84398_c2_g1_i3:689-1600|+     -            304 111730at33208        -            629   6.2e-12   43.6   5.4   3   3   4.4e-06   8.2e-05   20.1   0.2   162   222   234   298   226   304 0.68 -
357580at33208_158441_0:0021ca|TRINITY_DN84398_c2_g1_i1:111-824|+      -            238 111730at33208        -            629   8.9e-12   43.1   1.1   1   3      0.03      0.56    7.4   0.0     8    37     3    32     1    45 0.81 -
357580at33208_158441_0:0021ca|TRINITY_DN84398_c2_g1_i1:111-824|+      -            238 111730at33208        -            629   8.9e-12   43.1   1.1   2   3    0.0011     0.021   12.1   0.0   157   195   121   159    99   168 0.82 -
357580at33208_158441_0:0021ca|TRINITY_DN84398_c2_g1_i1:111-824|+      -            238 111730at33208        -            629   8.9e-12   43.1   1.1   3   3     3e-06   5.6e-05   20.6   0.2   162   222   168   232   161   238 0.67 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i12:1874-2644|+    -            257 111730at33208        -            629   1.1e-11   42.7   0.3   1   2   1.5e-08   2.8e-07   28.2   0.0    94   222    22   162    16   168 0.84 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i12:1874-2644|+    -            257 111730at33208        -            629   1.1e-11   42.7   0.3   2   2   0.00068     0.013   12.8   0.2   159   223   178   245   164   248 0.81 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i13:1821-2591|+    -            257 111730at33208        -            629   1.1e-11   42.7   0.3   1   2   1.5e-08   2.8e-07   28.2   0.0    94   222    22   162    16   168 0.84 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i13:1821-2591|+    -            257 111730at33208        -            629   1.1e-11   42.7   0.3   2   2   0.00068     0.013   12.8   0.2   159   223   178   245   164   248 0.81 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i16:1851-2621|+    -            257 111730at33208        -            629   1.1e-11   42.7   0.3   1   2   1.5e-08   2.8e-07   28.2   0.0    94   222    22   162    16   168 0.84 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i16:1851-2621|+    -            257 111730at33208        -            629   1.1e-11   42.7   0.3   2   2   0.00068     0.013   12.8   0.2   159   223   178   245   164   248 0.81 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i19:1823-2593|+    -            257 111730at33208        -            629   1.1e-11   42.7   0.3   1   2   1.5e-08   2.8e-07   28.2   0.0    94   222    22   162    16   168 0.84 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i19:1823-2593|+    -            257 111730at33208        -            629   1.1e-11   42.7   0.3   2   2   0.00068     0.013   12.8   0.2   159   223   178   245   164   248 0.81 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i20:1832-2602|+    -            257 111730at33208        -            629   1.1e-11   42.7   0.3   1   2   1.5e-08   2.8e-07   28.2   0.0    94   222    22   162    16   168 0.84 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i20:1832-2602|+    -            257 111730at33208        -            629   1.1e-11   42.7   0.3   2   2   0.00068     0.013   12.8   0.2   159   223   178   245   164   248 0.81 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i21:1793-2563|+    -            257 111730at33208        -            629   1.1e-11   42.7   0.3   1   2   1.5e-08   2.8e-07   28.2   0.0    94   222    22   162    16   168 0.84 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i21:1793-2563|+    -            257 111730at33208        -            629   1.1e-11   42.7   0.3   2   2   0.00068     0.013   12.8   0.2   159   223   178   245   164   248 0.81 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i24:1863-2633|+    -            257 111730at33208        -            629   1.1e-11   42.7   0.3   1   2   1.5e-08   2.8e-07   28.2   0.0    94   222    22   162    16   168 0.84 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i24:1863-2633|+    -            257 111730at33208        -            629   1.1e-11   42.7   0.3   2   2   0.00068     0.013   12.8   0.2   159   223   178   245   164   248 0.81 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i25:1851-2621|+    -            257 111730at33208        -            629   1.1e-11   42.7   0.3   1   2   1.5e-08   2.8e-07   28.2   0.0    94   222    22   162    16   168 0.84 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i25:1851-2621|+    -            257 111730at33208        -            629   1.1e-11   42.7   0.3   2   2   0.00068     0.013   12.8   0.2   159   223   178   245   164   248 0.81 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i27:1844-2614|+    -            257 111730at33208        -            629   1.1e-11   42.7   0.3   1   2   1.5e-08   2.8e-07   28.2   0.0    94   222    22   162    16   168 0.84 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i27:1844-2614|+    -            257 111730at33208        -            629   1.1e-11   42.7   0.3   2   2   0.00068     0.013   12.8   0.2   159   223   178   245   164   248 0.81 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i28:1832-2602|+    -            257 111730at33208        -            629   1.1e-11   42.7   0.3   1   2   1.5e-08   2.8e-07   28.2   0.0    94   222    22   162    16   168 0.84 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i28:1832-2602|+    -            257 111730at33208        -            629   1.1e-11   42.7   0.3   2   2   0.00068     0.013   12.8   0.2   159   223   178   245   164   248 0.81 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i29:1874-2644|+    -            257 111730at33208        -            629   1.1e-11   42.7   0.3   1   2   1.5e-08   2.8e-07   28.2   0.0    94   222    22   162    16   168 0.84 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i29:1874-2644|+    -            257 111730at33208        -            629   1.1e-11   42.7   0.3   2   2   0.00068     0.013   12.8   0.2   159   223   178   245   164   248 0.81 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i30:1821-2591|+    -            257 111730at33208        -            629   1.1e-11   42.7   0.3   1   2   1.5e-08   2.8e-07   28.2   0.0    94   222    22   162    16   168 0.84 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i30:1821-2591|+    -            257 111730at33208        -            629   1.1e-11   42.7   0.3   2   2   0.00068     0.013   12.8   0.2   159   223   178   245   164   248 0.81 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i33:1863-2633|+    -            257 111730at33208        -            629   1.1e-11   42.7   0.3   1   2   1.5e-08   2.8e-07   28.2   0.0    94   222    22   162    16   168 0.84 -
