#                                                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
357580at33208_294128_0:001f8c|TRINITY_DN76940_c7_g1_i3:177-1214|+   -            346 357580at33208        -            253  3.7e-119  395.4   0.4   1   1  4.7e-120  7.2e-119  394.5   0.4     1   253    49   345    49   345 0.92 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i2:2872-3474|-  -            201 357580at33208        -            253   3.8e-25   87.4   0.2   2   4     9e-06   0.00014   20.1   0.0   196   236    61   101    58   105 0.92 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i2:2872-3474|-  -            201 357580at33208        -            253   3.8e-25   87.4   0.2   3   4   1.6e-10   2.5e-09   35.6   0.0   114   168   104   163   101   169 0.89 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i2:2872-3474|-  -            201 357580at33208        -            253   3.8e-25   87.4   0.2   4   4   1.5e-09   2.3e-08   32.4   0.0   191   247   140   196   140   199 0.95 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i5:2927-3529|-  -            201 357580at33208        -            253   3.8e-25   87.4   0.2   1   4   0.00071     0.011   13.8   0.0   193   244    16    67     2    69 0.87 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i5:2927-3529|-  -            201 357580at33208        -            253   3.8e-25   87.4   0.2   2   4     9e-06   0.00014   20.1   0.0   196   236    61   101    58   105 0.92 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i5:2927-3529|-  -            201 357580at33208        -            253   3.8e-25   87.4   0.2   3   4   1.6e-10   2.5e-09   35.6   0.0   114   168   104   163   101   169 0.89 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i5:2927-3529|-  -            201 357580at33208        -            253   3.8e-25   87.4   0.2   4   4   1.5e-09   2.3e-08   32.4   0.0   191   247   140   196   140   199 0.95 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i7:2869-3471|-  -            201 357580at33208        -            253   3.8e-25   87.4   0.2   1   4   0.00071     0.011   13.8   0.0   193   244    16    67     2    69 0.87 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i7:2869-3471|-  -            201 357580at33208        -            253   3.8e-25   87.4   0.2   2   4     9e-06   0.00014   20.1   0.0   196   236    61   101    58   105 0.92 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i7:2869-3471|-  -            201 357580at33208        -            253   3.8e-25   87.4   0.2   3   4   1.6e-10   2.5e-09   35.6   0.0   114   168   104   163   101   169 0.89 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i7:2869-3471|-  -            201 357580at33208        -            253   3.8e-25   87.4   0.2   4   4   1.5e-09   2.3e-08   32.4   0.0   191   247   140   196   140   199 0.95 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i8:3401-4003|-  -            201 357580at33208        -            253   3.8e-25   87.4   0.2   1   4   0.00071     0.011   13.8   0.0   193   244    16    67     2    69 0.87 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i8:3401-4003|-  -            201 357580at33208        -            253   3.8e-25   87.4   0.2   2   4     9e-06   0.00014   20.1   0.0   196   236    61   101    58   105 0.92 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i8:3401-4003|-  -            201 357580at33208        -            253   3.8e-25   87.4   0.2   3   4   1.6e-10   2.5e-09   35.6   0.0   114   168   104   163   101   169 0.89 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i8:3401-4003|-  -            201 357580at33208        -            253   3.8e-25   87.4   0.2   4   4   1.5e-09   2.3e-08   32.4   0.0   191   247   140   196   140   199 0.95 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i9:3456-4058|-  -            201 357580at33208        -            253   3.8e-25   87.4   0.2   1   4   0.00071     0.011   13.8   0.0   193   244    16    67     2    69 0.87 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i9:3456-4058|-  -            201 357580at33208        -            253   3.8e-25   87.4   0.2   2   4     9e-06   0.00014   20.1   0.0   196   236    61   101    58   105 0.92 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i9:3456-4058|-  -            201 357580at33208        -            253   3.8e-25   87.4   0.2   3   4   1.6e-10   2.5e-09   35.6   0.0   114   168   104   163   101   169 0.89 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i9:3456-4058|-  -            201 357580at33208        -            253   3.8e-25   87.4   0.2   4   4   1.5e-09   2.3e-08   32.4   0.0   191   247   140   196   140   199 0.95 -
433216at33208_7070_0:000768|TRINITY_DN71112_c3_g1_i2:2-634|-        -            211 357580at33208        -            253   3.8e-25   87.4   8.7   1   4   1.2e-17   1.8e-16   59.0   0.3   131   242     4   114     2   116 0.88 -
433216at33208_7070_0:000768|TRINITY_DN71112_c3_g1_i2:2-634|-        -            211 357580at33208        -            253   3.8e-25   87.4   8.7   2   4    0.0012     0.018   13.1   0.1    34    88    91   150    87   153 0.62 -
433216at33208_7070_0:000768|TRINITY_DN71112_c3_g1_i2:2-634|-        -            211 357580at33208        -            253   3.8e-25   87.4   8.7   3   4   1.1e-05   0.00016   19.8   0.1   114   166   111   168   107   171 0.85 -
433216at33208_7070_0:000768|TRINITY_DN71112_c3_g1_i2:2-634|-        -            211 357580at33208        -            253   3.8e-25   87.4   8.7   4   4   3.1e-05   0.00047   18.3   0.0   190   244   146   199   144   208 0.90 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i3:2914-3546|-  -            211 357580at33208        -            253   5.2e-25   87.0   0.1   1   4   0.00086     0.013   13.6   0.0   193   244    26    77    11    78 0.87 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i3:2914-3546|-  -            211 357580at33208        -            253   5.2e-25   87.0   0.1   2   4     9e-06   0.00014   20.1   0.0   196   236    71   111    68   116 0.92 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i3:2914-3546|-  -            211 357580at33208        -            253   5.2e-25   87.0   0.1   3   4   2.1e-10   3.3e-09   35.2   0.0   114   168   114   173   111   175 0.89 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i3:2914-3546|-  -            211 357580at33208        -            253   5.2e-25   87.0   0.1   4   4   1.2e-09   1.8e-08   32.8   0.0   191   247   150   206   149   209 0.94 -
357580at33208_217634_0:002edc|TRINITY_DN91122_c1_g3_i1:234-902|+    -            223 357580at33208        -            253   4.1e-24   84.0   0.0   1   2   0.00048    0.0073   14.4   0.0   188   241     3    56     1    61 0.93 -
357580at33208_217634_0:002edc|TRINITY_DN91122_c1_g3_i1:234-902|+    -            223 357580at33208        -            253   4.1e-24   84.0   0.0   2   2   8.5e-20   1.3e-18   66.0   0.0    83   229    63   219    57   223 0.86 -
201397at33208_294128_0:001f92|TRINITY_DN87761_c2_g1_i2:560-3062|+   -            680 357580at33208        -            253   5.2e-24   83.7  13.3   1   2   5.9e-17     9e-16   56.7   8.0    16   252    11   283     3   284 0.77 -
201397at33208_294128_0:001f92|TRINITY_DN87761_c2_g1_i2:560-3062|+   -            680 357580at33208        -            253   5.2e-24   83.7  13.3   2   2   1.9e-11   2.9e-10   38.7   0.2    31   164   164   324   160   337 0.68 -
201397at33208_294128_0:001f92|TRINITY_DN87761_c2_g1_i3:560-2817|+   -            680 357580at33208        -            253   5.2e-24   83.7  13.3   1   2   5.9e-17     9e-16   56.7   8.0    16   252    11   283     3   284 0.77 -
201397at33208_294128_0:001f92|TRINITY_DN87761_c2_g1_i3:560-2817|+   -            680 357580at33208        -            253   5.2e-24   83.7  13.3   2   2   1.9e-11   2.9e-10   38.7   0.2    31   164   164   324   160   337 0.68 -
357580at33208_158441_0:0021ca|TRINITY_DN84398_c2_g1_i1:111-824|+    -            238 357580at33208        -            253   1.4e-23   82.3   1.1   1   3   9.2e-06   0.00014   20.0   0.1    37    88     2    55     1    61 0.90 -
357580at33208_158441_0:0021ca|TRINITY_DN84398_c2_g1_i1:111-824|+    -            238 357580at33208        -            253   1.4e-23   82.3   1.1   2   3       0.3       4.7    5.2   0.0    69    99    88   118    81   124 0.79 -
357580at33208_158441_0:0021ca|TRINITY_DN84398_c2_g1_i1:111-824|+    -            238 357580at33208        -            253   1.4e-23   82.3   1.1   3   3   8.5e-16   1.3e-14   52.9   0.3   132   246   125   235   123   238 0.91 -
357580at33208_54969_0:0008c2|TRINITY_DN79895_c5_g1_i1:920-1648|-    -            243 357580at33208        -            253     2e-23   81.7   0.1   1   2   2.7e-06   4.1e-05   21.8   0.0   188   237    49    98    34   106 0.89 -
357580at33208_54969_0:0008c2|TRINITY_DN79895_c5_g1_i1:920-1648|-    -            243 357580at33208        -            253     2e-23   81.7   0.1   2   2   1.6e-14   2.4e-13   48.7   0.1    53   164   106   243   100   243 0.81 -
357580at33208_54969_0:0008c2|TRINITY_DN79895_c5_g1_i5:920-1648|-    -            243 357580at33208        -            253     2e-23   81.7   0.1   1   2   2.7e-06   4.1e-05   21.8   0.0   188   237    49    98    34   106 0.89 -
357580at33208_54969_0:0008c2|TRINITY_DN79895_c5_g1_i5:920-1648|-    -            243 357580at33208        -            253     2e-23   81.7   0.1   2   2   1.6e-14   2.4e-13   48.7   0.1    53   164   106   243   100   243 0.81 -
357580at33208_54969_0:0008c2|TRINITY_DN79895_c5_g1_i8:920-1648|-    -            243 357580at33208        -            253     2e-23   81.7   0.1   1   2   2.7e-06   4.1e-05   21.8   0.0   188   237    49    98    34   106 0.89 -
357580at33208_54969_0:0008c2|TRINITY_DN79895_c5_g1_i8:920-1648|-    -            243 357580at33208        -            253     2e-23   81.7   0.1   2   2   1.6e-14   2.4e-13   48.7   0.1    53   164   106   243   100   243 0.81 -
357580at33208_244447_0:003ffe|TRINITY_DN93240_c4_g1_i10:391-1203|+  -            271 357580at33208        -            253   3.6e-23   80.9   2.7   1   2   8.1e-08   1.2e-06   26.8   0.1   152   246     1    95     1    97 0.83 -
357580at33208_244447_0:003ffe|TRINITY_DN93240_c4_g1_i10:391-1203|+  -            271 357580at33208        -            253   3.6e-23   80.9   2.7   2   2   4.3e-15   6.5e-14   50.6   1.0    51   211    89   271    85   271 0.63 -
357580at33208_244447_0:003ffe|TRINITY_DN93240_c4_g1_i4:417-1229|+   -            271 357580at33208        -            253   3.6e-23   80.9   2.7   1   2   8.1e-08   1.2e-06   26.8   0.1   152   246     1    95     1    97 0.83 -
357580at33208_244447_0:003ffe|TRINITY_DN93240_c4_g1_i4:417-1229|+   -            271 357580at33208        -            253   3.6e-23   80.9   2.7   2   2   4.3e-15   6.5e-14   50.6   1.0    51   211    89   271    85   271 0.63 -
414579at33208_48498_0:001141|TRINITY_DN73614_c11_g1_i1:908-1816|+   -            303 357580at33208        -            253   4.1e-23   80.7   6.2   1   3   6.8e-10     1e-08   33.6   0.2   132   236     8   109     3   112 0.82 -
414579at33208_48498_0:001141|TRINITY_DN73614_c11_g1_i1:908-1816|+   -            303 357580at33208        -            253   4.1e-23   80.7   6.2   2   3   3.2e-06   4.9e-05   21.5   0.0   197   247   115   165   104   172 0.85 -
414579at33208_48498_0:001141|TRINITY_DN73614_c11_g1_i1:908-1816|+   -            303 357580at33208        -            253   4.1e-23   80.7   6.2   3   3   2.5e-08   3.9e-07   28.4   0.5   137   238   186   288   164   296 0.83 -
414579at33208_48498_0:001141|TRINITY_DN73614_c11_g1_i3:816-1724|+   -            303 357580at33208        -            253   4.1e-23   80.7   6.2   1   3   6.8e-10     1e-08   33.6   0.2   132   236     8   109     3   112 0.82 -
414579at33208_48498_0:001141|TRINITY_DN73614_c11_g1_i3:816-1724|+   -            303 357580at33208        -            253   4.1e-23   80.7   6.2   2   3   3.2e-06   4.9e-05   21.5   0.0   197   247   115   165   104   172 0.85 -
414579at33208_48498_0:001141|TRINITY_DN73614_c11_g1_i3:816-1724|+   -            303 357580at33208        -            253   4.1e-23   80.7   6.2   3   3   2.5e-08   3.9e-07   28.4   0.5   137   238   186   288   164   296 0.83 -
414579at33208_48498_0:001141|TRINITY_DN73614_c11_g1_i4:1137-2045|+  -            303 357580at33208        -            253   4.1e-23   80.7   6.2   1   3   6.8e-10     1e-08   33.6   0.2   132   236     8   109     3   112 0.82 -
414579at33208_48498_0:001141|TRINITY_DN73614_c11_g1_i4:1137-2045|+  -            303 357580at33208        -            253   4.1e-23   80.7   6.2   2   3   3.2e-06   4.9e-05   21.5   0.0   197   247   115   165   104   172 0.85 -
414579at33208_48498_0:001141|TRINITY_DN73614_c11_g1_i4:1137-2045|+  -            303 357580at33208        -            253   4.1e-23   80.7   6.2   3   3   2.5e-08   3.9e-07   28.4   0.5   137   238   186   288   164   296 0.83 -
99987at33208_294128_0:0027fb|TRINITY_DN77327_c10_g2_i3:177-3017|+   -            947 357580at33208        -            253   6.1e-23   80.2  11.2   1   7      0.91        14    3.7   0.0   191   229    73   110    24   113 0.68 -
99987at33208_294128_0:0027fb|TRINITY_DN77327_c10_g2_i3:177-3017|+   -            947 357580at33208        -            253   6.1e-23   80.2  11.2   2   7     4e-10   6.1e-09   34.3   0.1   189   245   112   168   109   174 0.93 -
99987at33208_294128_0:0027fb|TRINITY_DN77327_c10_g2_i3:177-3017|+   -            947 357580at33208        -            253   6.1e-23   80.2  11.2   3   7   0.00038    0.0059   14.7   0.1   115   173   163   226   163   229 0.85 -
99987at33208_294128_0:0027fb|TRINITY_DN77327_c10_g2_i3:177-3017|+   -            947 357580at33208        -            253   6.1e-23   80.2  11.2   4   7      0.11       1.6    6.7   0.0    99   131   416   447   401   538 0.60 -
99987at33208_294128_0:0027fb|TRINITY_DN77327_c10_g2_i3:177-3017|+   -            947 357580at33208        -            253   6.1e-23   80.2  11.2   5   7       6.4        97    0.9   0.0   144   166   512   534   497   601 0.62 -
99987at33208_294128_0:0027fb|TRINITY_DN77327_c10_g2_i3:177-3017|+   -            947 357580at33208        -            253   6.1e-23   80.2  11.2   6   7      0.34       5.2    5.1   0.0   102   164   562   629   551   633 0.76 -
99987at33208_294128_0:0027fb|TRINITY_DN77327_c10_g2_i3:177-3017|+   -            947 357580at33208        -            253   6.1e-23   80.2  11.2   7   7   2.8e-05   0.00043   18.4   0.1    34    97   641   716   633   723 0.73 -
222489at33208_294128_0:00110d|TRINITY_DN89724_c10_g1_i1:88-1446|+   -            453 357580at33208        -            253   7.1e-23   80.0   0.9   1   3   6.9e-07   1.1e-05   23.7   0.0   190   246   169   226   163   228 0.86 -
222489at33208_294128_0:00110d|TRINITY_DN89724_c10_g1_i1:88-1446|+   -            453 357580at33208        -            253   7.1e-23   80.0   0.9   2   3   1.5e-12   2.3e-11   42.3   0.1   115   244   219   349   217   355 0.82 -
222489at33208_294128_0:00110d|TRINITY_DN89724_c10_g1_i1:88-1446|+   -            453 357580at33208        -            253   7.1e-23   80.0   0.9   3   3    0.0011     0.017   13.2   0.0    59   103   353   405   346   451 0.73 -
222489at33208_294128_0:00110d|TRINITY_DN89724_c10_g1_i5:88-1446|+   -            453 357580at33208        -            253   7.1e-23   80.0   0.9   1   3   6.9e-07   1.1e-05   23.7   0.0   190   246   169   226   163   228 0.86 -
222489at33208_294128_0:00110d|TRINITY_DN89724_c10_g1_i5:88-1446|+   -            453 357580at33208        -            253   7.1e-23   80.0   0.9   2   3   1.5e-12   2.3e-11   42.3   0.1   115   244   219   349   217   355 0.82 -
222489at33208_294128_0:00110d|TRINITY_DN89724_c10_g1_i5:88-1446|+   -            453 357580at33208        -            253   7.1e-23   80.0   0.9   3   3    0.0011     0.017   13.2   0.0    59   103   353   405   346   451 0.73 -
222489at33208_294128_0:00110d|TRINITY_DN89724_c10_g1_i4:88-1503|+   -            472 357580at33208        -            253   7.7e-23   79.9   1.0   1   3     1e-06   1.6e-05   23.1   0.0   190   245   169   224   162   227 0.88 -
222489at33208_294128_0:00110d|TRINITY_DN89724_c10_g1_i4:88-1503|+   -            472 357580at33208        -            253   7.7e-23   79.9   1.0   2   3   1.7e-12   2.6e-11   42.1   0.1   115   243   219   348   217   354 0.82 -
222489at33208_294128_0:00110d|TRINITY_DN89724_c10_g1_i4:88-1503|+   -            472 357580at33208        -            253   7.7e-23   79.9   1.0   3   3    0.0011     0.017   13.2   0.0    59   103   353   405   346   457 0.71 -
222489at33208_294128_0:00110d|TRINITY_DN89724_c10_g1_i6:88-2006|+   -            472 357580at33208        -            253   7.7e-23   79.9   1.0   1   3     1e-06   1.6e-05   23.1   0.0   190   245   169   224   162   227 0.88 -
222489at33208_294128_0:00110d|TRINITY_DN89724_c10_g1_i6:88-2006|+   -            472 357580at33208        -            253   7.7e-23   79.9   1.0   2   3   1.7e-12   2.6e-11   42.1   0.1   115   243   219   348   217   354 0.82 -
222489at33208_294128_0:00110d|TRINITY_DN89724_c10_g1_i6:88-2006|+   -            472 357580at33208        -            253   7.7e-23   79.9   1.0   3   3    0.0011     0.017   13.2   0.0    59   103   353   405   346   457 0.71 -
433216at33208_294128_0:0047ce|TRINITY_DN92485_c10_g1_i1:623-1645|-  -            341 357580at33208        -            253   3.1e-22   77.9   7.8   1   3   3.7e-06   5.7e-05   21.3   0.1   114   212    66   171    58   184 0.75 -
433216at33208_294128_0:0047ce|TRINITY_DN92485_c10_g1_i1:623-1645|-  -            341 357580at33208        -            253   3.1e-22   77.9   7.8   2   3   2.4e-09   3.6e-08   31.8   0.0   189   246   190   247   183   253 0.93 -
433216at33208_294128_0:0047ce|TRINITY_DN92485_c10_g1_i1:623-1645|-  -            341 357580at33208        -            253   3.1e-22   77.9   7.8   3   3   1.5e-08   2.3e-07   29.1   2.2   114   211   240   338   237   340 0.87 -
