#                                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
414579at33208_13735_0:0004c1|TRINITY_DN71312_c0_g1_i1:153-1061|-      -            303 414579at33208        -            250    1e-110  368.0   4.6   1   1  8.3e-112  1.2e-110  367.8   4.6     1   250     9   277     9   277 0.93 -
222489at33208_294128_0:00110d|TRINITY_DN89724_c10_g1_i1:88-1446|+     -            453 414579at33208        -            250   3.4e-34  117.4   4.9   3   4   6.6e-07   9.7e-06   24.1   0.0    60   120   343   402   327   413 0.84 -
222489at33208_294128_0:00110d|TRINITY_DN89724_c10_g1_i1:88-1446|+     -            453 414579at33208        -            250   3.4e-34  117.4   4.9   4   4      0.03      0.44    8.9   0.0     7    34   422   449   417   453 0.88 -
222489at33208_294128_0:00110d|TRINITY_DN89724_c10_g1_i5:88-1446|+     -            453 414579at33208        -            250   3.4e-34  117.4   4.9   1   4   4.8e-20   7.1e-19   67.2   0.5     4   169   161   327   158   336 0.91 -
222489at33208_294128_0:00110d|TRINITY_DN89724_c10_g1_i5:88-1446|+     -            453 414579at33208        -            250   3.4e-34  117.4   4.9   2   4   1.6e-11   2.4e-10   39.2   0.1    20   116   261   357   257   359 0.89 -
222489at33208_294128_0:00110d|TRINITY_DN89724_c10_g1_i5:88-1446|+     -            453 414579at33208        -            250   3.4e-34  117.4   4.9   3   4   6.6e-07   9.7e-06   24.1   0.0    60   120   343   402   327   413 0.84 -
222489at33208_294128_0:00110d|TRINITY_DN89724_c10_g1_i5:88-1446|+     -            453 414579at33208        -            250   3.4e-34  117.4   4.9   4   4      0.03      0.44    8.9   0.0     7    34   422   449   417   453 0.88 -
222489at33208_34638_0:00004d|TRINITY_DN77528_c5_g4_i1:271-1041|-      -            257 414579at33208        -            250   9.8e-34  115.8  10.1   1   2   2.9e-11   4.2e-10   38.4   1.5    40   120     3    80     1    87 0.84 -
222489at33208_34638_0:00004d|TRINITY_DN77528_c5_g4_i1:271-1041|-      -            257 414579at33208        -            250   9.8e-34  115.8  10.1   2   2   1.8e-24   2.7e-23   81.7   1.7     4   165    89   246    86   252 0.89 -
357580at33208_8355_0:0015e4|TRINITY_DN79934_c8_g3_i3:2356-3150|-      -            265 414579at33208        -            250   1.3e-33  115.5   9.3   1   3   0.00041     0.006   15.0   0.0    85   120     2    37     1    44 0.90 -
357580at33208_8355_0:0015e4|TRINITY_DN79934_c8_g3_i3:2356-3150|-      -            265 414579at33208        -            250   1.3e-33  115.5   9.3   2   3   1.7e-22   2.6e-21   75.2   5.0     2   123    44   166    43   203 0.88 -
357580at33208_8355_0:0015e4|TRINITY_DN79934_c8_g3_i3:2356-3150|-      -            265 414579at33208        -            250   1.3e-33  115.5   9.3   3   3   2.2e-07   3.3e-06   25.7   0.0    62   118   209   265   203   265 0.93 -
99987at33208_294128_0:0027fb|TRINITY_DN77327_c10_g2_i3:177-3017|+     -            947 414579at33208        -            250   3.7e-33  114.0   9.5   1   6   5.5e-12     8e-11   40.8   0.2     7   120    18   138    13   140 0.76 -
99987at33208_294128_0:0027fb|TRINITY_DN77327_c10_g2_i3:177-3017|+     -            947 414579at33208        -            250   3.7e-33  114.0   9.5   2   6   3.9e-08   5.7e-07   28.2   0.1    44   123   145   225   141   233 0.72 -
99987at33208_294128_0:0027fb|TRINITY_DN77327_c10_g2_i3:177-3017|+     -            947 414579at33208        -            250   3.7e-33  114.0   9.5   3   6      0.11       1.6    7.0   0.0    84   168   413   494   404   507 0.71 -
99987at33208_294128_0:0027fb|TRINITY_DN77327_c10_g2_i3:177-3017|+     -            947 414579at33208        -            250   3.7e-33  114.0   9.5   4   6   6.5e-05   0.00095   17.6   0.1     7   116   507   630   502   637 0.73 -
99987at33208_294128_0:0027fb|TRINITY_DN77327_c10_g2_i3:177-3017|+     -            947 414579at33208        -            250   3.7e-33  114.0   9.5   5   6   6.9e-06    0.0001   20.8   0.1     7   119   562   676   558   684 0.89 -
99987at33208_294128_0:0027fb|TRINITY_DN77327_c10_g2_i3:177-3017|+     -            947 414579at33208        -            250   3.7e-33  114.0   9.5   6   6     0.013      0.19   10.1   0.0     3    37   685   719   683   727 0.85 -
433216at33208_294128_0:0047ce|TRINITY_DN92485_c10_g1_i1:623-1645|-    -            341 414579at33208        -            250   8.6e-31  106.2  14.1   1   3   5.7e-06   8.4e-05   21.1   0.2    80   120    92   132    62   140 0.80 -
433216at33208_294128_0:0047ce|TRINITY_DN92485_c10_g1_i1:623-1645|-    -            341 414579at33208        -            250   8.6e-31  106.2  14.1   2   3   1.5e-13   2.2e-12   45.9   0.1     2   121   139   259   138   263 0.94 -
433216at33208_294128_0:0047ce|TRINITY_DN92485_c10_g1_i1:623-1645|-    -            341 414579at33208        -            250   8.6e-31  106.2  14.1   3   3   7.7e-18   1.1e-16   59.9   4.1     8   116   229   338   228   340 0.96 -
433216at33208_294128_0:0047ce|TRINITY_DN92485_c10_g1_i2:238-1176|-    -            313 414579at33208        -            250   1.6e-30  105.3  11.9   1   3   4.5e-12   6.6e-11   41.1   1.2    80   210    92   226    61   227 0.80 -
433216at33208_294128_0:0047ce|TRINITY_DN92485_c10_g1_i2:238-1176|-    -            313 414579at33208        -            250   1.6e-30  105.3  11.9   2   3   1.1e-13   1.7e-12   46.3   0.1     2   121   139   259   138   264 0.94 -
433216at33208_294128_0:0047ce|TRINITY_DN92485_c10_g1_i2:238-1176|-    -            313 414579at33208        -            250   1.6e-30  105.3  11.9   3   3   2.2e-11   3.3e-10   38.8   0.6     7    91   228   313   227   313 0.94 -
179485at33208_104688_0:000c28|TRINITY_DN73327_c12_g1_i2:628-2442|-    -            605 414579at33208        -            250   2.9e-30  104.5   7.2   1   5    0.0098      0.14   10.5   0.1    66   117    41    92    33    97 0.92 -
179485at33208_104688_0:000c28|TRINITY_DN73327_c12_g1_i2:628-2442|-    -            605 414579at33208        -            250   2.9e-30  104.5   7.2   2   5      0.13       1.9    6.8   0.0    38   115    98   180    92   191 0.83 -
179485at33208_104688_0:000c28|TRINITY_DN73327_c12_g1_i2:628-2442|-    -            605 414579at33208        -            250   2.9e-30  104.5   7.2   3   5   5.4e-08   7.8e-07   27.7   0.0     6    84   196   277   187   307 0.86 -
179485at33208_104688_0:000c28|TRINITY_DN73327_c12_g1_i2:628-2442|-    -            605 414579at33208        -            250   2.9e-30  104.5   7.2   4   5     1e-05   0.00015   20.2   0.2    19   116   296   394   283   406 0.81 -
179485at33208_104688_0:000c28|TRINITY_DN73327_c12_g1_i2:628-2442|-    -            605 414579at33208        -            250   2.9e-30  104.5   7.2   5   5   1.5e-11   2.3e-10   39.3   0.2    23   158   463   603   450   605 0.84 -
398013at33208_294128_0:001ae8|TRINITY_DN86669_c5_g1_i3:572-1507|-     -            312 414579at33208        -            250   4.5e-29  100.6   0.0   1   2   2.7e-17   3.9e-16   58.2   0.0     7   209    23   235    17   235 0.80 -
398013at33208_294128_0:001ae8|TRINITY_DN86669_c5_g1_i3:572-1507|-     -            312 414579at33208        -            250   4.5e-29  100.6   0.0   2   2     4e-14   5.8e-13   47.8   0.0    11   109   200   303   192   308 0.90 -
414579at33208_48498_0:001141|TRINITY_DN73614_c11_g1_i1:908-1816|+     -            303 414579at33208        -            250   4.5e-28   97.3   6.0   1   3   4.2e-14   6.1e-13   47.7   0.1     4    97    12   107     9   119 0.85 -
414579at33208_48498_0:001141|TRINITY_DN73614_c11_g1_i1:908-1816|+     -            303 414579at33208        -            250   4.5e-28   97.3   6.0   2   3   7.5e-11   1.1e-09   37.1   0.4    60   116   115   171   109   179 0.92 -
414579at33208_48498_0:001141|TRINITY_DN73614_c11_g1_i1:908-1816|+     -            303 414579at33208        -            250   4.5e-28   97.3   6.0   3   3   0.00043    0.0062   14.9   0.1    21   115   202   303   182   303 0.65 -
414579at33208_48498_0:001141|TRINITY_DN73614_c11_g1_i3:816-1724|+     -            303 414579at33208        -            250   4.5e-28   97.3   6.0   1   3   4.2e-14   6.1e-13   47.7   0.1     4    97    12   107     9   119 0.85 -
414579at33208_48498_0:001141|TRINITY_DN73614_c11_g1_i3:816-1724|+     -            303 414579at33208        -            250   4.5e-28   97.3   6.0   2   3   7.5e-11   1.1e-09   37.1   0.4    60   116   115   171   109   179 0.92 -
414579at33208_48498_0:001141|TRINITY_DN73614_c11_g1_i3:816-1724|+     -            303 414579at33208        -            250   4.5e-28   97.3   6.0   3   3   0.00043    0.0062   14.9   0.1    21   115   202   303   182   303 0.65 -
414579at33208_48498_0:001141|TRINITY_DN73614_c11_g1_i4:1137-2045|+    -            303 414579at33208        -            250   4.5e-28   97.3   6.0   1   3   4.2e-14   6.1e-13   47.7   0.1     4    97    12   107     9   119 0.85 -
414579at33208_48498_0:001141|TRINITY_DN73614_c11_g1_i4:1137-2045|+    -            303 414579at33208        -            250   4.5e-28   97.3   6.0   2   3   7.5e-11   1.1e-09   37.1   0.4    60   116   115   171   109   179 0.92 -
414579at33208_48498_0:001141|TRINITY_DN73614_c11_g1_i4:1137-2045|+    -            303 414579at33208        -            250   4.5e-28   97.3   6.0   3   3   0.00043    0.0062   14.9   0.1    21   115   202   303   182   303 0.65 -
201397at33208_441921_0:000685|TRINITY_DN87761_c2_g1_i1:599-1531|+     -            311 414579at33208        -            250   5.5e-28   97.0   4.0   1   3   0.00027     0.004   15.6   0.0    86   138    19    71     6    75 0.91 -
201397at33208_441921_0:000685|TRINITY_DN87761_c2_g1_i1:599-1531|+     -            311 414579at33208        -            250   5.5e-28   97.0   4.0   2   3   3.6e-15   5.3e-14   51.2   0.6    16   119    76   189    71   191 0.86 -
201397at33208_441921_0:000685|TRINITY_DN87761_c2_g1_i1:599-1531|+     -            311 414579at33208        -            250   5.5e-28   97.0   4.0   3   3   5.2e-12   7.7e-11   40.8   0.1    64   193   176   309   173   310 0.75 -
361100at33208_378494_0:0034d5|TRINITY_DN71308_c0_g1_i2:331-1266|-     -            312 414579at33208        -            250   2.3e-27   95.0   0.9   1   3   9.1e-13   1.3e-11   43.3   0.0    21   127    13   121     5   126 0.89 -
361100at33208_378494_0:0034d5|TRINITY_DN71308_c0_g1_i2:331-1266|-     -            312 414579at33208        -            250   2.3e-27   95.0   0.9   2   3    0.0037     0.055   11.9   0.0    88   161   125   196   117   211 0.87 -
361100at33208_378494_0:0034d5|TRINITY_DN71308_c0_g1_i2:331-1266|-     -            312 414579at33208        -            250   2.3e-27   95.0   0.9   3   3   5.8e-11   8.5e-10   37.4   0.3    10    97   222   311   213   312 0.87 -
357580at33208_29078_0:002211|TRINITY_DN76830_c5_g1_i5:1182-2132|+     -            317 414579at33208        -            250   4.2e-27   94.1   1.4   1   3   3.7e-13   5.5e-12   44.6   0.7    51   170    45   164    21   169 0.76 -
357580at33208_29078_0:002211|TRINITY_DN76830_c5_g1_i5:1182-2132|+     -            317 414579at33208        -            250   4.2e-27   94.1   1.4   2   3   0.00048     0.007   14.8   0.0    65   122   143   202   142   207 0.87 -
357580at33208_29078_0:002211|TRINITY_DN76830_c5_g1_i5:1182-2132|+     -            317 414579at33208        -            250   4.2e-27   94.1   1.4   3   3   5.8e-11   8.5e-10   37.4   0.1     4   111   209   316   206   317 0.88 -
357580at33208_29078_0:002211|TRINITY_DN76830_c5_g1_i9:681-1631|+      -            317 414579at33208        -            250   4.2e-27   94.1   1.4   1   3   3.7e-13   5.5e-12   44.6   0.7    51   170    45   164    21   169 0.76 -
357580at33208_29078_0:002211|TRINITY_DN76830_c5_g1_i9:681-1631|+      -            317 414579at33208        -            250   4.2e-27   94.1   1.4   2   3   0.00048     0.007   14.8   0.0    65   122   143   202   142   207 0.87 -
357580at33208_29078_0:002211|TRINITY_DN76830_c5_g1_i9:681-1631|+      -            317 414579at33208        -            250   4.2e-27   94.1   1.4   3   3   5.8e-11   8.5e-10   37.4   0.1     4   111   209   316   206   317 0.88 -
357580at33208_158441_0:0021ca|TRINITY_DN84398_c2_g1_i3:689-1600|+     -            304 414579at33208        -            250   5.7e-27   93.7   1.2   1   4    0.0062     0.091   11.1   0.0    70   120     1    59     1    64 0.85 -
357580at33208_158441_0:0021ca|TRINITY_DN84398_c2_g1_i3:689-1600|+     -            304 414579at33208        -            250   5.7e-27   93.7   1.2   2   4   2.4e-08   3.5e-07   28.9   0.1    22   107    44   129    32   138 0.91 -
357580at33208_158441_0:0021ca|TRINITY_DN84398_c2_g1_i3:689-1600|+     -            304 414579at33208        -            250   5.7e-27   93.7   1.2   3   4   1.4e-16     2e-15   55.9   0.0    21   123   168   273   158   275 0.90 -
357580at33208_158441_0:0021ca|TRINITY_DN84398_c2_g1_i3:689-1600|+     -            304 414579at33208        -            250   5.7e-27   93.7   1.2   4   4       2.5        37    2.6   0.0    86   110   278   302   272   304 0.48 -
357580at33208_54969_0:0008c2|TRINITY_DN79895_c5_g1_i1:920-1648|-      -            243 414579at33208        -            250   1.3e-26   92.6   0.5   1   3   0.00044    0.0064   14.9   0.0    61   119    13    75     1    78 0.75 -
357580at33208_54969_0:0008c2|TRINITY_DN79895_c5_g1_i1:920-1648|-      -            243 414579at33208        -            250   1.3e-26   92.6   0.5   2   3   1.6e-20   2.3e-19   68.8   0.0    18   128    57   170    50   185 0.85 -
357580at33208_54969_0:0008c2|TRINITY_DN79895_c5_g1_i1:920-1648|-      -            243 414579at33208        -            250   1.3e-26   92.6   0.5   3   3   1.7e-05   0.00025   19.5   0.0    66   115   194   243   177   243 0.92 -
357580at33208_54969_0:0008c2|TRINITY_DN79895_c5_g1_i5:920-1648|-      -            243 414579at33208        -            250   1.3e-26   92.6   0.5   1   3   0.00044    0.0064   14.9   0.0    61   119    13    75     1    78 0.75 -
357580at33208_54969_0:0008c2|TRINITY_DN79895_c5_g1_i5:920-1648|-      -            243 414579at33208        -            250   1.3e-26   92.6   0.5   2   3   1.6e-20   2.3e-19   68.8   0.0    18   128    57   170    50   185 0.85 -
357580at33208_54969_0:0008c2|TRINITY_DN79895_c5_g1_i5:920-1648|-      -            243 414579at33208        -            250   1.3e-26   92.6   0.5   3   3   1.7e-05   0.00025   19.5   0.0    66   115   194   243   177   243 0.92 -
357580at33208_54969_0:0008c2|TRINITY_DN79895_c5_g1_i8:920-1648|-      -            243 414579at33208        -            250   1.3e-26   92.6   0.5   1   3   0.00044    0.0064   14.9   0.0    61   119    13    75     1    78 0.75 -
357580at33208_54969_0:0008c2|TRINITY_DN79895_c5_g1_i8:920-1648|-      -            243 414579at33208        -            250   1.3e-26   92.6   0.5   2   3   1.6e-20   2.3e-19   68.8   0.0    18   128    57   170    50   185 0.85 -
357580at33208_54969_0:0008c2|TRINITY_DN79895_c5_g1_i8:920-1648|-      -            243 414579at33208        -            250   1.3e-26   92.6   0.5   3   3   1.7e-05   0.00025   19.5   0.0    66   115   194   243   177   243 0.92 -
357580at33208_43700_0:00268d|TRINITY_DN79934_c8_g3_i2:3048-3719|-     -            224 414579at33208        -            250   1.6e-26   92.2   7.2   1   2   0.00015    0.0023   16.4   0.0    85   123     2    40     1    52 0.78 -
357580at33208_43700_0:00268d|TRINITY_DN79934_c8_g3_i2:3048-3719|-     -            224 414579at33208        -            250   1.6e-26   92.2   7.2   2   2   1.6e-22   2.4e-21   75.3   5.5     2   123    44   166    43   200 0.87 -
357580at33208_381198_0:002ad9|TRINITY_DN79934_c8_g3_i1:303-776|-      -            158 414579at33208        -            250   3.4e-26   91.2   4.8   1   2   0.00018    0.0026   16.2   0.0    85   120     2    37     1    44 0.90 -
357580at33208_381198_0:002ad9|TRINITY_DN79934_c8_g3_i1:303-776|-      -            158 414579at33208        -            250   3.4e-26   91.2   4.8   2   2   2.3e-22   3.4e-21   74.8   3.4     2   115    44   158    43   158 0.93 -
433216at33208_321398_0:0016ec|TRINITY_DN92485_c10_g1_i3:623-1081|-    -            153 414579at33208        -            250   3.7e-26   91.0   5.8   1   2   7.2e-10   1.1e-08   33.8   0.0    56   121     5    71     2    76 0.90 -
433216at33208_321398_0:0016ec|TRINITY_DN92485_c10_g1_i3:623-1081|-    -            153 414579at33208        -            250   3.7e-26   91.0   5.8   2   2   7.2e-19     1e-17   63.3   4.0     7   116    40   150    39   152 0.96 -
201397at33208_294128_0:001f92|TRINITY_DN87761_c2_g1_i2:560-3062|+     -            680 414579at33208        -            250   3.8e-26   91.0   6.1   1   3   0.00077     0.011   14.1   0.0    86   138    32    84    17    89 0.91 -
201397at33208_294128_0:001f92|TRINITY_DN87761_c2_g1_i2:560-3062|+     -            680 414579at33208        -            250   3.8e-26   91.0   6.1   2   3   1.4e-14     2e-13   49.3   0.9    15   118    88   201    81   202 0.85 -
201397at33208_294128_0:001f92|TRINITY_DN87761_c2_g1_i2:560-3062|+     -            680 414579at33208        -            250   3.8e-26   91.0   6.1   3   3   2.1e-11   3.1e-10   38.9   0.1    64   193   189   322   186   324 0.75 -
201397at33208_294128_0:001f92|TRINITY_DN87761_c2_g1_i3:560-2817|+     -            680 414579at33208        -            250   3.8e-26   91.0   6.1   1   3   0.00077     0.011   14.1   0.0    86   138    32    84    17    89 0.91 -
201397at33208_294128_0:001f92|TRINITY_DN87761_c2_g1_i3:560-2817|+     -            680 414579at33208        -            250   3.8e-26   91.0   6.1   2   3   1.4e-14     2e-13   49.3   0.9    15   118    88   201    81   202 0.85 -
201397at33208_294128_0:001f92|TRINITY_DN87761_c2_g1_i3:560-2817|+     -            680 414579at33208        -            250   3.8e-26   91.0   6.1   3   3   2.1e-11   3.1e-10   38.9   0.1    64   193   189   322   186   324 0.75 -
