#                                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
361100at33208_378494_0:0034d5|TRINITY_DN71308_c0_g1_i2:331-1266|-     -            312 361100at33208        -            270  1.4e-130  433.6   5.5   1   1  1.9e-131  2.9e-130  432.5   5.5     1   270    10   312    10   312 0.92 -
433216at33208_116153_0:000248|TRINITY_DN75784_c6_g1_i2:2020-2655|-    -            212 361100at33208        -            270   2.9e-21   75.1   2.9   1   3   4.3e-06   6.7e-05   21.4   0.0   223   268     8    55     1    57 0.89 -
433216at33208_116153_0:000248|TRINITY_DN75784_c6_g1_i2:2020-2655|-    -            212 361100at33208        -            270   2.9e-21   75.1   2.9   2   3   9.2e-08   1.4e-06   26.9   0.0     3    49   104   151   102   163 0.84 -
433216at33208_116153_0:000248|TRINITY_DN75784_c6_g1_i2:2020-2655|-    -            212 361100at33208        -            270   2.9e-21   75.1   2.9   3   3      0.28       4.5    5.6   0.1   185   211   185   211   179   212 0.84 -
357580at33208_294128_0:001f8c|TRINITY_DN76940_c7_g1_i3:177-1214|+     -            346 361100at33208        -            270     3e-21   75.0   0.4   1   3   4.1e-06   6.4e-05   21.5   0.0   182   266    50   146    44   149 0.62 -
357580at33208_294128_0:001f8c|TRINITY_DN76940_c7_g1_i3:177-1214|+     -            346 361100at33208        -            270     3e-21   75.0   0.4   2   3   4.2e-10   6.6e-09   34.5   0.1     2   111   155   267   154   272 0.89 -
357580at33208_294128_0:001f8c|TRINITY_DN76940_c7_g1_i3:177-1214|+     -            346 361100at33208        -            270     3e-21   75.0   0.4   3   3     0.001     0.016   13.6   0.0   187   218   274   305   262   311 0.85 -
357580at33208_217634_0:002edc|TRINITY_DN91122_c1_g3_i1:234-902|+      -            223 361100at33208        -            270   1.3e-20   73.0   0.0   1   3   0.00021    0.0033   15.8   0.1   192   220     3    31     1    43 0.92 -
357580at33208_217634_0:002edc|TRINITY_DN91122_c1_g3_i1:234-902|+      -            223 361100at33208        -            270   1.3e-20   73.0   0.0   2   3   1.3e-10   2.1e-09   36.2   0.0     3   107    63   166    61   170 0.92 -
357580at33208_217634_0:002edc|TRINITY_DN91122_c1_g3_i1:234-902|+      -            223 361100at33208        -            270   1.3e-20   73.0   0.0   3   3   4.3e-05   0.00068   18.1   0.0    69   107   170   208   165   219 0.78 -
357580at33208_37653_0:003161|TRINITY_DN84398_c2_g1_i2:479-1348|+      -            290 361100at33208        -            270   1.3e-20   72.9   0.3   1   4   5.8e-07   9.1e-06   24.3   0.0   185   268     3    98     1   100 0.80 -
357580at33208_37653_0:003161|TRINITY_DN84398_c2_g1_i2:479-1348|+      -            290 361100at33208        -            270   1.3e-20   72.9   0.3   2   4    0.0046     0.072   11.5   0.0     3    36   112   146   110   156 0.70 -
357580at33208_37653_0:003161|TRINITY_DN84398_c2_g1_i2:479-1348|+      -            290 361100at33208        -            270   1.3e-20   72.9   0.3   3   4    0.0001    0.0016   16.9   0.1     4    41   154   192   151   199 0.87 -
357580at33208_37653_0:003161|TRINITY_DN84398_c2_g1_i2:479-1348|+      -            290 361100at33208        -            270   1.3e-20   72.9   0.3   4   4    0.0003    0.0047   15.4   0.0     3    50   238   287   237   289 0.87 -
179485at33208_104688_0:000c28|TRINITY_DN73327_c12_g1_i2:628-2442|-    -            605 361100at33208        -            270   2.1e-20   72.2   0.4   1   6      0.38       5.9    5.2   0.0    35   102    28    93    16   104 0.81 -
179485at33208_104688_0:000c28|TRINITY_DN73327_c12_g1_i2:628-2442|-    -            605 361100at33208        -            270   2.1e-20   72.2   0.4   2   6       9.6   1.5e+02    0.6   0.0   225   269   112   161   107   162 0.72 -
179485at33208_104688_0:000c28|TRINITY_DN73327_c12_g1_i2:628-2442|-    -            605 361100at33208        -            270   2.1e-20   72.2   0.4   3   6       4.5        71    1.6   0.0   184   218   192   226   176   229 0.73 -
179485at33208_104688_0:000c28|TRINITY_DN73327_c12_g1_i2:628-2442|-    -            605 361100at33208        -            270   2.1e-20   72.2   0.4   4   6   8.8e-05    0.0014   17.1   0.0   183   217   235   269   216   278 0.84 -
179485at33208_104688_0:000c28|TRINITY_DN73327_c12_g1_i2:628-2442|-    -            605 361100at33208        -            270   2.1e-20   72.2   0.4   5   6    0.0021     0.033   12.6   0.0    68   109   321   362   309   431 0.76 -
179485at33208_104688_0:000c28|TRINITY_DN73327_c12_g1_i2:628-2442|-    -            605 361100at33208        -            270   2.1e-20   72.2   0.4   6   6   1.4e-06   2.2e-05   23.0   0.2     4   141   461   605   459   605 0.83 -
357580at33208_244447_0:003ffe|TRINITY_DN93240_c4_g1_i10:391-1203|+    -            271 361100at33208        -            270   3.4e-20   71.6   1.2   1   3    0.0001    0.0016   16.9   0.2   128   220     3   106     1   111 0.66 -
357580at33208_244447_0:003ffe|TRINITY_DN93240_c4_g1_i10:391-1203|+    -            271 361100at33208        -            270   3.4e-20   71.6   1.2   2   3    0.0083      0.13   10.6   0.0     3    46    88   132    86   134 0.81 -
357580at33208_244447_0:003ffe|TRINITY_DN93240_c4_g1_i10:391-1203|+    -            271 361100at33208        -            270   3.4e-20   71.6   1.2   3   3   5.1e-14     8e-13   47.4   0.0     4   128   131   258   128   271 0.84 -
357580at33208_244447_0:003ffe|TRINITY_DN93240_c4_g1_i4:417-1229|+     -            271 361100at33208        -            270   3.4e-20   71.6   1.2   1   3    0.0001    0.0016   16.9   0.2   128   220     3   106     1   111 0.66 -
357580at33208_244447_0:003ffe|TRINITY_DN93240_c4_g1_i4:417-1229|+     -            271 361100at33208        -            270   3.4e-20   71.6   1.2   2   3    0.0083      0.13   10.6   0.0     3    46    88   132    86   134 0.81 -
357580at33208_244447_0:003ffe|TRINITY_DN93240_c4_g1_i4:417-1229|+     -            271 361100at33208        -            270   3.4e-20   71.6   1.2   3   3   5.1e-14     8e-13   47.4   0.0     4   128   131   258   128   271 0.84 -
357580at33208_54969_0:0008c2|TRINITY_DN79895_c5_g1_i1:920-1648|-      -            243 361100at33208        -            270   4.5e-20   71.2   0.4   1   3   0.00025    0.0039   15.6   0.0   215   266    39    92     1    96 0.66 -
357580at33208_54969_0:0008c2|TRINITY_DN79895_c5_g1_i1:920-1648|-      -            243 361100at33208        -            270   4.5e-20   71.2   0.4   2   3   1.5e-13   2.3e-12   45.9   0.0     3   109   103   209   101   219 0.93 -
357580at33208_54969_0:0008c2|TRINITY_DN79895_c5_g1_i1:920-1648|-      -            243 361100at33208        -            270   4.5e-20   71.2   0.4   3   3      0.13         2    6.7   0.0   185   214   214   243   208   243 0.83 -
357580at33208_54969_0:0008c2|TRINITY_DN79895_c5_g1_i5:920-1648|-      -            243 361100at33208        -            270   4.5e-20   71.2   0.4   1   3   0.00025    0.0039   15.6   0.0   215   266    39    92     1    96 0.66 -
357580at33208_54969_0:0008c2|TRINITY_DN79895_c5_g1_i5:920-1648|-      -            243 361100at33208        -            270   4.5e-20   71.2   0.4   2   3   1.5e-13   2.3e-12   45.9   0.0     3   109   103   209   101   219 0.93 -
357580at33208_54969_0:0008c2|TRINITY_DN79895_c5_g1_i5:920-1648|-      -            243 361100at33208        -            270   4.5e-20   71.2   0.4   3   3      0.13         2    6.7   0.0   185   214   214   243   208   243 0.83 -
357580at33208_54969_0:0008c2|TRINITY_DN79895_c5_g1_i8:920-1648|-      -            243 361100at33208        -            270   4.5e-20   71.2   0.4   1   3   0.00025    0.0039   15.6   0.0   215   266    39    92     1    96 0.66 -
357580at33208_54969_0:0008c2|TRINITY_DN79895_c5_g1_i8:920-1648|-      -            243 361100at33208        -            270   4.5e-20   71.2   0.4   2   3   1.5e-13   2.3e-12   45.9   0.0     3   109   103   209   101   219 0.93 -
357580at33208_54969_0:0008c2|TRINITY_DN79895_c5_g1_i8:920-1648|-      -            243 361100at33208        -            270   4.5e-20   71.2   0.4   3   3      0.13         2    6.7   0.0   185   214   214   243   208   243 0.83 -
357580at33208_158441_0:0021ca|TRINITY_DN84398_c2_g1_i3:689-1600|+     -            304 361100at33208        -            270   6.3e-20   70.7   2.3   1   3     0.006     0.094   11.1   0.0     3    36    42    76    40    82 0.68 -
357580at33208_158441_0:0021ca|TRINITY_DN84398_c2_g1_i3:689-1600|+     -            304 361100at33208        -            270   6.3e-20   70.7   2.3   2   3   0.00011    0.0017   16.8   0.1     4    41    84   122    81   130 0.87 -
357580at33208_158441_0:0021ca|TRINITY_DN84398_c2_g1_i3:689-1600|+     -            304 361100at33208        -            270   6.3e-20   70.7   2.3   3   3   8.5e-12   1.3e-10   40.1   0.1   181   268   190   288   173   290 0.82 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i10:3456-4058|-   -            201 361100at33208        -            270   1.3e-19   69.7   0.0   1   2   3.1e-10   4.9e-09   35.0   0.0     2   106    20   124    19   126 0.93 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i10:3456-4058|-   -            201 361100at33208        -            270   1.3e-19   69.7   0.0   2   2   1.7e-09   2.6e-08   32.6   0.0    64   131   124   192   121   201 0.84 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i11:2869-3471|-   -            201 361100at33208        -            270   1.3e-19   69.7   0.0   1   2   3.1e-10   4.9e-09   35.0   0.0     2   106    20   124    19   126 0.93 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i11:2869-3471|-   -            201 361100at33208        -            270   1.3e-19   69.7   0.0   2   2   1.7e-09   2.6e-08   32.6   0.0    64   131   124   192   121   201 0.84 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i12:3411-4013|-   -            201 361100at33208        -            270   1.3e-19   69.7   0.0   1   2   3.1e-10   4.9e-09   35.0   0.0     2   106    20   124    19   126 0.93 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i12:3411-4013|-   -            201 361100at33208        -            270   1.3e-19   69.7   0.0   2   2   1.7e-09   2.6e-08   32.6   0.0    64   131   124   192   121   201 0.84 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i13:2859-3461|-   -            201 361100at33208        -            270   1.3e-19   69.7   0.0   1   2   3.1e-10   4.9e-09   35.0   0.0     2   106    20   124    19   126 0.93 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i13:2859-3461|-   -            201 361100at33208        -            270   1.3e-19   69.7   0.0   2   2   1.7e-09   2.6e-08   32.6   0.0    64   131   124   192   121   201 0.84 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i14:2872-3474|-   -            201 361100at33208        -            270   1.3e-19   69.7   0.0   1   2   3.1e-10   4.9e-09   35.0   0.0     2   106    20   124    19   126 0.93 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i14:2872-3474|-   -            201 361100at33208        -            270   1.3e-19   69.7   0.0   2   2   1.7e-09   2.6e-08   32.6   0.0    64   131   124   192   121   201 0.84 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i15:3469-4071|-   -            201 361100at33208        -            270   1.3e-19   69.7   0.0   1   2   3.1e-10   4.9e-09   35.0   0.0     2   106    20   124    19   126 0.93 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i15:3469-4071|-   -            201 361100at33208        -            270   1.3e-19   69.7   0.0   2   2   1.7e-09   2.6e-08   32.6   0.0    64   131   124   192   121   201 0.84 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i16:2914-3516|-   -            201 361100at33208        -            270   1.3e-19   69.7   0.0   1   2   3.1e-10   4.9e-09   35.0   0.0     2   106    20   124    19   126 0.93 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i16:2914-3516|-   -            201 361100at33208        -            270   1.3e-19   69.7   0.0   2   2   1.7e-09   2.6e-08   32.6   0.0    64   131   124   192   121   201 0.84 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i1:2914-3516|-    -            201 361100at33208        -            270   1.3e-19   69.7   0.0   1   2   3.1e-10   4.9e-09   35.0   0.0     2   106    20   124    19   126 0.93 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i1:2914-3516|-    -            201 361100at33208        -            270   1.3e-19   69.7   0.0   2   2   1.7e-09   2.6e-08   32.6   0.0    64   131   124   192   121   201 0.84 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i20:2927-3529|-   -            201 361100at33208        -            270   1.3e-19   69.7   0.0   1   2   3.1e-10   4.9e-09   35.0   0.0     2   106    20   124    19   126 0.93 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i20:2927-3529|-   -            201 361100at33208        -            270   1.3e-19   69.7   0.0   2   2   1.7e-09   2.6e-08   32.6   0.0    64   131   124   192   121   201 0.84 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i21:2859-3461|-   -            201 361100at33208        -            270   1.3e-19   69.7   0.0   1   2   3.1e-10   4.9e-09   35.0   0.0     2   106    20   124    19   126 0.93 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i21:2859-3461|-   -            201 361100at33208        -            270   1.3e-19   69.7   0.0   2   2   1.7e-09   2.6e-08   32.6   0.0    64   131   124   192   121   201 0.84 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i2:2872-3474|-    -            201 361100at33208        -            270   1.3e-19   69.7   0.0   1   2   3.1e-10   4.9e-09   35.0   0.0     2   106    20   124    19   126 0.93 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i2:2872-3474|-    -            201 361100at33208        -            270   1.3e-19   69.7   0.0   2   2   1.7e-09   2.6e-08   32.6   0.0    64   131   124   192   121   201 0.84 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i5:2927-3529|-    -            201 361100at33208        -            270   1.3e-19   69.7   0.0   1   2   3.1e-10   4.9e-09   35.0   0.0     2   106    20   124    19   126 0.93 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i5:2927-3529|-    -            201 361100at33208        -            270   1.3e-19   69.7   0.0   2   2   1.7e-09   2.6e-08   32.6   0.0    64   131   124   192   121   201 0.84 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i7:2869-3471|-    -            201 361100at33208        -            270   1.3e-19   69.7   0.0   1   2   3.1e-10   4.9e-09   35.0   0.0     2   106    20   124    19   126 0.93 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i7:2869-3471|-    -            201 361100at33208        -            270   1.3e-19   69.7   0.0   2   2   1.7e-09   2.6e-08   32.6   0.0    64   131   124   192   121   201 0.84 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i8:3401-4003|-    -            201 361100at33208        -            270   1.3e-19   69.7   0.0   1   2   3.1e-10   4.9e-09   35.0   0.0     2   106    20   124    19   126 0.93 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i8:3401-4003|-    -            201 361100at33208        -            270   1.3e-19   69.7   0.0   2   2   1.7e-09   2.6e-08   32.6   0.0    64   131   124   192   121   201 0.84 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i9:3456-4058|-    -            201 361100at33208        -            270   1.3e-19   69.7   0.0   1   2   3.1e-10   4.9e-09   35.0   0.0     2   106    20   124    19   126 0.93 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i9:3456-4058|-    -            201 361100at33208        -            270   1.3e-19   69.7   0.0   2   2   1.7e-09   2.6e-08   32.6   0.0    64   131   124   192   121   201 0.84 -
201397at33208_441921_0:000685|TRINITY_DN87761_c2_g1_i1:599-1531|+     -            311 361100at33208        -            270   4.3e-19   68.0   1.8   1   3      0.39       6.1    5.2   0.0    75   105    24    54    12    73 0.65 -
201397at33208_441921_0:000685|TRINITY_DN87761_c2_g1_i1:599-1531|+     -            311 361100at33208        -            270   4.3e-19   68.0   1.8   2   3   5.5e-14   8.5e-13   47.3   0.1     3   103    80   189    78   192 0.86 -
201397at33208_441921_0:000685|TRINITY_DN87761_c2_g1_i1:599-1531|+     -            311 361100at33208        -            270   4.3e-19   68.0   1.8   3   3    0.0013     0.021   13.3   0.0    63   141   191   272   188   311 0.73 -
197652at33208_294128_0:004337|TRINITY_DN91792_c15_g1_i2:695-2233|-    -            513 361100at33208        -            270   4.3e-19   68.0   0.4   1   3    0.0034     0.053   11.9   0.0   193   235   220   261   208   276 0.60 -
197652at33208_294128_0:004337|TRINITY_DN91792_c15_g1_i2:695-2233|-    -            513 361100at33208        -            270   4.3e-19   68.0   0.4   2   3   3.4e-13   5.3e-12   44.7   0.0     3   121   279   398   277   416 0.91 -
197652at33208_294128_0:004337|TRINITY_DN91792_c15_g1_i2:695-2233|-    -            513 361100at33208        -            270   4.3e-19   68.0   0.4   3   3     0.052      0.82    8.0   0.0    77   138   447   511   400   513 0.79 -
99987at33208_294128_0:0027fb|TRINITY_DN77327_c10_g2_i3:177-3017|+     -            947 361100at33208        -            270   4.6e-19   67.8   0.0   1   4   1.8e-09   2.8e-08   32.5   0.0     3   152    80   231    78   252 0.83 -
99987at33208_294128_0:0027fb|TRINITY_DN77327_c10_g2_i3:177-3017|+     -            947 361100at33208        -            270   4.6e-19   67.8   0.0   2   4    0.0061     0.096   11.1   0.0    10   106   438   539   431   570 0.80 -
