#                                                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
327301at33208_52612_0:003082|TRINITY_DN86007_c3_g3_i1:1130-2116|-   -            329 327301at33208        -            257   1.1e-71  240.1   0.0   1   1   1.1e-72   1.9e-71  239.3   0.0     2   249    11   295    10   299 0.86 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i14:89-952|-     -            288 327301at33208        -            257     3e-14   51.9   8.7   3   6   6.1e-05     0.001   17.4   0.0   188   246    95   155    82   165 0.89 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i14:89-952|-     -            288 327301at33208        -            257     3e-14   51.9   8.7   4   6      0.17       2.8    6.1   0.0    37    65   174   202   167   244 0.60 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i14:89-952|-     -            288 327301at33208        -            257     3e-14   51.9   8.7   5   6       2.3        39    2.4   0.0   228   247   225   244   217   253 0.69 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i14:89-952|-     -            288 327301at33208        -            257     3e-14   51.9   8.7   6   6      0.82        14    3.8   0.0     4    25   261   282   257   287 0.83 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i16:89-952|-     -            288 327301at33208        -            257     3e-14   51.9   8.7   1   6     0.023      0.39    8.9   0.1   219   243     2    26     1    30 0.89 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i16:89-952|-     -            288 327301at33208        -            257     3e-14   51.9   8.7   2   6    0.0039     0.065   11.5   0.2   219   246    44    71    35    81 0.74 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i16:89-952|-     -            288 327301at33208        -            257     3e-14   51.9   8.7   3   6   6.1e-05     0.001   17.4   0.0   188   246    95   155    82   165 0.89 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i16:89-952|-     -            288 327301at33208        -            257     3e-14   51.9   8.7   4   6      0.17       2.8    6.1   0.0    37    65   174   202   167   244 0.60 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i16:89-952|-     -            288 327301at33208        -            257     3e-14   51.9   8.7   5   6       2.3        39    2.4   0.0   228   247   225   244   217   253 0.69 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i16:89-952|-     -            288 327301at33208        -            257     3e-14   51.9   8.7   6   6      0.82        14    3.8   0.0     4    25   261   282   257   287 0.83 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i2:89-952|-      -            288 327301at33208        -            257     3e-14   51.9   8.7   1   6     0.023      0.39    8.9   0.1   219   243     2    26     1    30 0.89 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i2:89-952|-      -            288 327301at33208        -            257     3e-14   51.9   8.7   2   6    0.0039     0.065   11.5   0.2   219   246    44    71    35    81 0.74 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i2:89-952|-      -            288 327301at33208        -            257     3e-14   51.9   8.7   3   6   6.1e-05     0.001   17.4   0.0   188   246    95   155    82   165 0.89 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i2:89-952|-      -            288 327301at33208        -            257     3e-14   51.9   8.7   4   6      0.17       2.8    6.1   0.0    37    65   174   202   167   244 0.60 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i2:89-952|-      -            288 327301at33208        -            257     3e-14   51.9   8.7   5   6       2.3        39    2.4   0.0   228   247   225   244   217   253 0.69 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i2:89-952|-      -            288 327301at33208        -            257     3e-14   51.9   8.7   6   6      0.82        14    3.8   0.0     4    25   261   282   257   287 0.83 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i5:89-952|-      -            288 327301at33208        -            257     3e-14   51.9   8.7   1   6     0.023      0.39    8.9   0.1   219   243     2    26     1    30 0.89 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i5:89-952|-      -            288 327301at33208        -            257     3e-14   51.9   8.7   2   6    0.0039     0.065   11.5   0.2   219   246    44    71    35    81 0.74 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i5:89-952|-      -            288 327301at33208        -            257     3e-14   51.9   8.7   3   6   6.1e-05     0.001   17.4   0.0   188   246    95   155    82   165 0.89 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i5:89-952|-      -            288 327301at33208        -            257     3e-14   51.9   8.7   4   6      0.17       2.8    6.1   0.0    37    65   174   202   167   244 0.60 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i5:89-952|-      -            288 327301at33208        -            257     3e-14   51.9   8.7   5   6       2.3        39    2.4   0.0   228   247   225   244   217   253 0.69 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i5:89-952|-      -            288 327301at33208        -            257     3e-14   51.9   8.7   6   6      0.82        14    3.8   0.0     4    25   261   282   257   287 0.83 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i7:90-953|-      -            288 327301at33208        -            257     3e-14   51.9   8.7   1   6     0.023      0.39    8.9   0.1   219   243     2    26     1    30 0.89 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i7:90-953|-      -            288 327301at33208        -            257     3e-14   51.9   8.7   2   6    0.0039     0.065   11.5   0.2   219   246    44    71    35    81 0.74 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i7:90-953|-      -            288 327301at33208        -            257     3e-14   51.9   8.7   3   6   6.1e-05     0.001   17.4   0.0   188   246    95   155    82   165 0.89 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i7:90-953|-      -            288 327301at33208        -            257     3e-14   51.9   8.7   4   6      0.17       2.8    6.1   0.0    37    65   174   202   167   244 0.60 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i7:90-953|-      -            288 327301at33208        -            257     3e-14   51.9   8.7   5   6       2.3        39    2.4   0.0   228   247   225   244   217   253 0.69 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i7:90-953|-      -            288 327301at33208        -            257     3e-14   51.9   8.7   6   6      0.82        14    3.8   0.0     4    25   261   282   257   287 0.83 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i8:90-953|-      -            288 327301at33208        -            257     3e-14   51.9   8.7   1   6     0.023      0.39    8.9   0.1   219   243     2    26     1    30 0.89 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i8:90-953|-      -            288 327301at33208        -            257     3e-14   51.9   8.7   2   6    0.0039     0.065   11.5   0.2   219   246    44    71    35    81 0.74 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i8:90-953|-      -            288 327301at33208        -            257     3e-14   51.9   8.7   3   6   6.1e-05     0.001   17.4   0.0   188   246    95   155    82   165 0.89 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i8:90-953|-      -            288 327301at33208        -            257     3e-14   51.9   8.7   4   6      0.17       2.8    6.1   0.0    37    65   174   202   167   244 0.60 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i8:90-953|-      -            288 327301at33208        -            257     3e-14   51.9   8.7   5   6       2.3        39    2.4   0.0   228   247   225   244   217   253 0.69 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i8:90-953|-      -            288 327301at33208        -            257     3e-14   51.9   8.7   6   6      0.82        14    3.8   0.0     4    25   261   282   257   287 0.83 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i9:90-953|-      -            288 327301at33208        -            257     3e-14   51.9   8.7   1   6     0.023      0.39    8.9   0.1   219   243     2    26     1    30 0.89 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i9:90-953|-      -            288 327301at33208        -            257     3e-14   51.9   8.7   2   6    0.0039     0.065   11.5   0.2   219   246    44    71    35    81 0.74 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i9:90-953|-      -            288 327301at33208        -            257     3e-14   51.9   8.7   3   6   6.1e-05     0.001   17.4   0.0   188   246    95   155    82   165 0.89 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i9:90-953|-      -            288 327301at33208        -            257     3e-14   51.9   8.7   4   6      0.17       2.8    6.1   0.0    37    65   174   202   167   244 0.60 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i9:90-953|-      -            288 327301at33208        -            257     3e-14   51.9   8.7   5   6       2.3        39    2.4   0.0   228   247   225   244   217   253 0.69 -
414579at33208_7897_0:002f6b|TRINITY_DN93367_c10_g1_i9:90-953|-      -            288 327301at33208        -            257     3e-14   51.9   8.7   6   6      0.82        14    3.8   0.0     4    25   261   282   257   287 0.83 -
414579at33208_13735_0:0004c1|TRINITY_DN71312_c0_g1_i1:153-1061|-    -            303 327301at33208        -            257   3.2e-14   51.8   0.5   1   3   0.00055    0.0092   14.2   0.0    27    65     9    47     4    52 0.85 -
414579at33208_13735_0:0004c1|TRINITY_DN71312_c0_g1_i1:153-1061|-    -            303 327301at33208        -            257   3.2e-14   51.8   0.5   2   3     0.074       1.2    7.3   0.0   223   247    62    86    51    96 0.80 -
414579at33208_13735_0:0004c1|TRINITY_DN71312_c0_g1_i1:153-1061|-    -            303 327301at33208        -            257   3.2e-14   51.8   0.5   3   3   4.1e-09   6.9e-08   31.0   0.6    41   206    65   253    64   295 0.73 -
433216at33208_294128_0:0047ce|TRINITY_DN92485_c10_g1_i2:238-1176|-  -            313 327301at33208        -            257   3.7e-14   51.6   4.3   1   3   0.00032    0.0054   15.0   0.1   198   249    88   133    81   139 0.80 -
433216at33208_294128_0:0047ce|TRINITY_DN92485_c10_g1_i2:238-1176|-  -            313 327301at33208        -            257   3.7e-14   51.6   4.3   2   3    0.0036     0.061   11.6   0.0     4    67   148   220   145   223 0.68 -
433216at33208_294128_0:0047ce|TRINITY_DN92485_c10_g1_i2:238-1176|-  -            313 327301at33208        -            257   3.7e-14   51.6   4.3   3   3   2.7e-06   4.5e-05   21.8   1.0    26   101   221   305   218   312 0.75 -
357580at33208_29078_0:002211|TRINITY_DN76830_c5_g1_i5:1182-2132|+   -            317 327301at33208        -            257   5.8e-14   51.0   0.8   1   3   2.1e-07   3.6e-06   25.4   0.1   124   246    24   154    17   159 0.80 -
357580at33208_29078_0:002211|TRINITY_DN76830_c5_g1_i5:1182-2132|+   -            317 327301at33208        -            257   5.8e-14   51.0   0.8   2   3      0.11       1.9    6.7   0.0    75    98   179   202   157   217 0.66 -
357580at33208_29078_0:002211|TRINITY_DN76830_c5_g1_i5:1182-2132|+   -            317 327301at33208        -            257   5.8e-14   51.0   0.8   3   3    0.0004    0.0068   14.7   0.0   218   251   212   245   208   249 0.86 -
357580at33208_29078_0:002211|TRINITY_DN76830_c5_g1_i9:681-1631|+    -            317 327301at33208        -            257   5.8e-14   51.0   0.8   1   3   2.1e-07   3.6e-06   25.4   0.1   124   246    24   154    17   159 0.80 -
357580at33208_29078_0:002211|TRINITY_DN76830_c5_g1_i9:681-1631|+    -            317 327301at33208        -            257   5.8e-14   51.0   0.8   2   3      0.11       1.9    6.7   0.0    75    98   179   202   157   217 0.66 -
357580at33208_29078_0:002211|TRINITY_DN76830_c5_g1_i9:681-1631|+    -            317 327301at33208        -            257   5.8e-14   51.0   0.8   3   3    0.0004    0.0068   14.7   0.0   218   251   212   245   208   249 0.86 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i10:3456-4058|- -            201 327301at33208        -            257   1.3e-13   49.8   1.1   1   3   6.2e-06    0.0001   20.6   0.0   143   246     9   120     5   126 0.77 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i10:3456-4058|- -            201 327301at33208        -            257   1.3e-13   49.8   1.1   2   3   0.00018     0.003   15.8   0.0   218   252   134   168   130   173 0.84 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i10:3456-4058|- -            201 327301at33208        -            257   1.3e-13   49.8   1.1   3   3     0.014      0.23    9.6   0.1   218   243   176   201   164   201 0.84 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i11:2869-3471|- -            201 327301at33208        -            257   1.3e-13   49.8   1.1   1   3   6.2e-06    0.0001   20.6   0.0   143   246     9   120     5   126 0.77 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i11:2869-3471|- -            201 327301at33208        -            257   1.3e-13   49.8   1.1   2   3   0.00018     0.003   15.8   0.0   218   252   134   168   130   173 0.84 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i11:2869-3471|- -            201 327301at33208        -            257   1.3e-13   49.8   1.1   3   3     0.014      0.23    9.6   0.1   218   243   176   201   164   201 0.84 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i12:3411-4013|- -            201 327301at33208        -            257   1.3e-13   49.8   1.1   1   3   6.2e-06    0.0001   20.6   0.0   143   246     9   120     5   126 0.77 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i12:3411-4013|- -            201 327301at33208        -            257   1.3e-13   49.8   1.1   2   3   0.00018     0.003   15.8   0.0   218   252   134   168   130   173 0.84 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i12:3411-4013|- -            201 327301at33208        -            257   1.3e-13   49.8   1.1   3   3     0.014      0.23    9.6   0.1   218   243   176   201   164   201 0.84 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i13:2859-3461|- -            201 327301at33208        -            257   1.3e-13   49.8   1.1   1   3   6.2e-06    0.0001   20.6   0.0   143   246     9   120     5   126 0.77 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i13:2859-3461|- -            201 327301at33208        -            257   1.3e-13   49.8   1.1   2   3   0.00018     0.003   15.8   0.0   218   252   134   168   130   173 0.84 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i13:2859-3461|- -            201 327301at33208        -            257   1.3e-13   49.8   1.1   3   3     0.014      0.23    9.6   0.1   218   243   176   201   164   201 0.84 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i14:2872-3474|- -            201 327301at33208        -            257   1.3e-13   49.8   1.1   1   3   6.2e-06    0.0001   20.6   0.0   143   246     9   120     5   126 0.77 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i14:2872-3474|- -            201 327301at33208        -            257   1.3e-13   49.8   1.1   2   3   0.00018     0.003   15.8   0.0   218   252   134   168   130   173 0.84 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i14:2872-3474|- -            201 327301at33208        -            257   1.3e-13   49.8   1.1   3   3     0.014      0.23    9.6   0.1   218   243   176   201   164   201 0.84 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i15:3469-4071|- -            201 327301at33208        -            257   1.3e-13   49.8   1.1   1   3   6.2e-06    0.0001   20.6   0.0   143   246     9   120     5   126 0.77 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i15:3469-4071|- -            201 327301at33208        -            257   1.3e-13   49.8   1.1   2   3   0.00018     0.003   15.8   0.0   218   252   134   168   130   173 0.84 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i15:3469-4071|- -            201 327301at33208        -            257   1.3e-13   49.8   1.1   3   3     0.014      0.23    9.6   0.1   218   243   176   201   164   201 0.84 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i16:2914-3516|- -            201 327301at33208        -            257   1.3e-13   49.8   1.1   1   3   6.2e-06    0.0001   20.6   0.0   143   246     9   120     5   126 0.77 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i16:2914-3516|- -            201 327301at33208        -            257   1.3e-13   49.8   1.1   2   3   0.00018     0.003   15.8   0.0   218   252   134   168   130   173 0.84 -
380583at33208_225164_0:005929|TRINITY_DN87264_c2_g1_i16:2914-3516|- -            201 327301at33208        -            257   1.3e-13   49.8   1.1   3   3     0.014      0.23    9.6   0.1   218   243   176   201   164   201 0.84 -
