#                                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
118807at6656_126957_0:0026bd|TRINITY_DN71312_c0_g1_i1:186-1061|-   -            292 118807at6656         -            237   3.6e-97  323.7   5.5   1   1   4.5e-98   7.7e-97  322.6   5.5     1   237     9   277     9   277 0.89 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i3:1060-3522|-   -            821 118807at6656         -            237   2.3e-34  118.1   0.0   2   3   5.2e-21   8.9e-20   70.4   0.0     5   120    92   208    89   217 0.94 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i3:1060-3522|-   -            821 118807at6656         -            237   2.3e-34  118.1   0.0   3   3       3.1        54    2.3   0.0     2    47   215   261   214   277 0.81 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i12:1060-4019|-  -            805 118807at6656         -            237   2.5e-34  118.0   0.0   1   3   4.7e-16     8e-15   54.1   0.0    42   158     3   122     1   123 0.88 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i12:1060-4019|-  -            805 118807at6656         -            237   2.5e-34  118.0   0.0   2   3   4.3e-21   7.4e-20   70.6   0.0     4   120    91   208    88   216 0.94 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i12:1060-4019|-  -            805 118807at6656         -            237   2.5e-34  118.0   0.0   3   3       3.1        52    2.4   0.0     2    47   215   261   214   277 0.81 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i7:1060-3477|-   -            806 118807at6656         -            237   2.5e-34  118.0   0.0   1   3   4.7e-16     8e-15   54.1   0.0    42   158     3   122     1   123 0.88 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i7:1060-3477|-   -            806 118807at6656         -            237   2.5e-34  118.0   0.0   2   3   4.3e-21   7.4e-20   70.6   0.0     4   120    91   208    88   216 0.94 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i7:1060-3477|-   -            806 118807at6656         -            237   2.5e-34  118.0   0.0   3   3       3.1        53    2.4   0.0     2    47   215   261   214   277 0.81 -
83755at6656_7237_0:001b62|TRINITY_DN73621_c6_g1_i3:86-817|+        -            244 118807at6656         -            237   1.2e-33  115.8   1.6   1   2   6.8e-11   1.2e-09   37.2   0.2    44   117     1    74     1    84 0.94 -
83755at6656_7237_0:001b62|TRINITY_DN73621_c6_g1_i3:86-817|+        -            244 118807at6656         -            237   1.2e-33  115.8   1.6   2   2   2.4e-23   4.1e-22   78.0   0.1     4   157    86   242    83   244 0.92 -
71018at6656_2015173_0:001990|TRINITY_DN79895_c5_g1_i1:917-1903|-   -            329 118807at6656         -            237   1.9e-33  115.1   4.4   1   3   1.4e-11   2.4e-10   39.5   0.6    42   160    37   161    30   163 0.87 -
71018at6656_2015173_0:001990|TRINITY_DN79895_c5_g1_i1:917-1903|-   -            329 118807at6656         -            237   1.9e-33  115.1   4.4   2   3   8.9e-20   1.5e-18   66.3   0.1    18   127   142   254   133   260 0.91 -
71018at6656_2015173_0:001990|TRINITY_DN79895_c5_g1_i1:917-1903|-   -            329 118807at6656         -            237   1.9e-33  115.1   4.4   3   3   6.4e-05    0.0011   17.7   0.1     8    73   262   328   260   329 0.63 -
71018at6656_2015173_0:001990|TRINITY_DN79895_c5_g1_i5:917-1903|-   -            329 118807at6656         -            237   1.9e-33  115.1   4.4   1   3   1.4e-11   2.4e-10   39.5   0.6    42   160    37   161    30   163 0.87 -
71018at6656_2015173_0:001990|TRINITY_DN79895_c5_g1_i5:917-1903|-   -            329 118807at6656         -            237   1.9e-33  115.1   4.4   2   3   8.9e-20   1.5e-18   66.3   0.1    18   127   142   254   133   260 0.91 -
71018at6656_2015173_0:001990|TRINITY_DN79895_c5_g1_i5:917-1903|-   -            329 118807at6656         -            237   1.9e-33  115.1   4.4   3   3   6.4e-05    0.0011   17.7   0.1     8    73   262   328   260   329 0.63 -
71018at6656_2015173_0:001990|TRINITY_DN79895_c5_g1_i8:917-1903|-   -            329 118807at6656         -            237   1.9e-33  115.1   4.4   1   3   1.4e-11   2.4e-10   39.5   0.6    42   160    37   161    30   163 0.87 -
71018at6656_2015173_0:001990|TRINITY_DN79895_c5_g1_i8:917-1903|-   -            329 118807at6656         -            237   1.9e-33  115.1   4.4   2   3   8.9e-20   1.5e-18   66.3   0.1    18   127   142   254   133   260 0.91 -
71018at6656_2015173_0:001990|TRINITY_DN79895_c5_g1_i8:917-1903|-   -            329 118807at6656         -            237   1.9e-33  115.1   4.4   3   3   6.4e-05    0.0011   17.7   0.1     8    73   262   328   260   329 0.63 -
81307at6656_79782_0:000650|TRINITY_DN92485_c10_g1_i2:223-912|-     -            230 118807at6656         -            237     2e-32  111.8   9.5   1   3     2e-06   3.5e-05   22.6   0.1    82   136     6    60     2    87 0.63 -
81307at6656_79782_0:000650|TRINITY_DN92485_c10_g1_i2:223-912|-     -            230 118807at6656         -            237     2e-32  111.8   9.5   2   3   5.4e-13   9.3e-12   44.1   0.1     7   121    56   171    50   177 0.91 -
81307at6656_79782_0:000650|TRINITY_DN92485_c10_g1_i2:223-912|-     -            230 118807at6656         -            237     2e-32  111.8   9.5   3   3   1.5e-18   2.6e-17   62.3   2.0    11   134   102   226   101   228 0.97 -
118807at6656_28612_0:0030d0|TRINITY_DN71112_c3_g1_i2:2-631|-       -            210 118807at6656         -            237   2.4e-32  111.5   2.5   1   2     1e-17   1.8e-16   59.6   0.2    41   136     4   100     2   104 0.90 -
118807at6656_28612_0:0030d0|TRINITY_DN71112_c3_g1_i2:2-631|-       -            210 118807at6656         -            237   2.4e-32  111.5   2.5   2   2   1.6e-17   2.8e-16   58.9   0.2    26   156    72   206    71   209 0.85 -
58110at6656_7213_0:0002de|TRINITY_DN86682_c13_g1_i1:628-1665|-     -            346 118807at6656         -            237   3.2e-32  111.1   5.9   1   3    0.0038     0.065   11.9   0.0    84   120     8    44     3    58 0.86 -
58110at6656_7213_0:0002de|TRINITY_DN86682_c13_g1_i1:628-1665|-     -            346 118807at6656         -            237   3.2e-32  111.1   5.9   2   3   8.7e-19   1.5e-17   63.1   0.5     4   137   107   240   104   245 0.93 -
58110at6656_7213_0:0002de|TRINITY_DN86682_c13_g1_i1:628-1665|-     -            346 118807at6656         -            237   3.2e-32  111.1   5.9   3   3   2.9e-10   4.9e-09   35.2   0.1    60   125   256   321   247   339 0.83 -
58110at6656_7213_0:0002de|TRINITY_DN86682_c13_g1_i5:628-1665|-     -            346 118807at6656         -            237   3.2e-32  111.1   5.9   1   3    0.0038     0.065   11.9   0.0    84   120     8    44     3    58 0.86 -
58110at6656_7213_0:0002de|TRINITY_DN86682_c13_g1_i5:628-1665|-     -            346 118807at6656         -            237   3.2e-32  111.1   5.9   2   3   8.7e-19   1.5e-17   63.1   0.5     4   137   107   240   104   245 0.93 -
58110at6656_7213_0:0002de|TRINITY_DN86682_c13_g1_i5:628-1665|-     -            346 118807at6656         -            237   3.2e-32  111.1   5.9   3   3   2.9e-10   4.9e-09   35.2   0.1    60   125   256   321   247   339 0.83 -
50947at6656_294128_0:00321d|TRINITY_DN73614_c11_g1_i4:690-2048|+   -            453 118807at6656         -            237   8.7e-32  109.7  13.2   1   3   1.2e-21   2.1e-20   72.4   1.1    13   124   171   286   158   286 0.87 -
50947at6656_294128_0:00321d|TRINITY_DN73614_c11_g1_i4:690-2048|+   -            453 118807at6656         -            237   8.7e-32  109.7  13.2   2   3   1.6e-11   2.8e-10   39.3   0.6    60   139   264   344   258   366 0.78 -
50947at6656_294128_0:00321d|TRINITY_DN73614_c11_g1_i4:690-2048|+   -            453 118807at6656         -            237   8.7e-32  109.7  13.2   3   3     6e-06    0.0001   21.1   0.3    25   116   355   453   335   453 0.71 -
50947at6656_294128_0:00321d|TRINITY_DN73614_c11_g1_i1:15-1819|+    -            569 118807at6656         -            237     4e-30  104.2   8.8   1   3   8.4e-15   1.4e-13   50.0   0.2    13    97   287   372   274   378 0.85 -
50947at6656_294128_0:00321d|TRINITY_DN73614_c11_g1_i1:15-1819|+    -            569 118807at6656         -            237     4e-30  104.2   8.8   2   3   2.2e-11   3.8e-10   38.8   0.5    60   138   380   459   373   480 0.78 -
50947at6656_294128_0:00321d|TRINITY_DN73614_c11_g1_i1:15-1819|+    -            569 118807at6656         -            237     4e-30  104.2   8.8   3   3   8.3e-06   0.00014   20.6   0.3    24   116   470   569   450   569 0.71 -
50947at6656_294128_0:00321d|TRINITY_DN73614_c11_g1_i3:15-1727|+    -            571 118807at6656         -            237   4.1e-30  104.2   8.8   1   3   8.4e-15   1.4e-13   50.0   0.2    13    97   289   374   276   380 0.85 -
50947at6656_294128_0:00321d|TRINITY_DN73614_c11_g1_i3:15-1727|+    -            571 118807at6656         -            237   4.1e-30  104.2   8.8   2   3   2.2e-11   3.9e-10   38.8   0.5    60   138   382   461   375   482 0.78 -
50947at6656_294128_0:00321d|TRINITY_DN73614_c11_g1_i3:15-1727|+    -            571 118807at6656         -            237   4.1e-30  104.2   8.8   3   3   8.4e-06   0.00014   20.6   0.3    24   116   472   571   452   571 0.71 -
71018at6656_72036_0:001868|TRINITY_DN92485_c10_g1_i1:647-1453|-    -            269 118807at6656         -            237   9.5e-30  103.0  11.5   1   3   4.3e-07   7.3e-06   24.8   0.1    61   127     3    75     1    81 0.84 -
71018at6656_72036_0:001868|TRINITY_DN92485_c10_g1_i1:647-1453|-    -            269 118807at6656         -            237   9.5e-30  103.0  11.5   2   3   9.4e-13   1.6e-11   43.3   0.1     7   121    80   195    74   200 0.91 -
71018at6656_72036_0:001868|TRINITY_DN92485_c10_g1_i1:647-1453|-    -            269 118807at6656         -            237   9.5e-30  103.0  11.5   3   3   5.4e-12   9.3e-11   40.9   3.5    38   110   196   268   193   269 0.96 -
31196at6656_438502_0:00123a|TRINITY_DN84760_c5_g1_i2:979-1824|-    -            282 118807at6656         -            237   1.2e-29  102.7   0.1   1   2   1.4e-20   2.4e-19   69.0   0.1     2   159    38   199    37   202 0.94 -
31196at6656_438502_0:00123a|TRINITY_DN84760_c5_g1_i2:979-1824|-    -            282 118807at6656         -            237   1.2e-29  102.7   0.1   2   2     2e-11   3.4e-10   39.0   0.0    29   134   150   258   148   282 0.89 -
31196at6656_438502_0:00123a|TRINITY_DN84760_c5_g1_i6:979-1824|-    -            282 118807at6656         -            237   1.2e-29  102.7   0.1   1   2   1.4e-20   2.4e-19   69.0   0.1     2   159    38   199    37   202 0.94 -
31196at6656_438502_0:00123a|TRINITY_DN84760_c5_g1_i6:979-1824|-    -            282 118807at6656         -            237   1.2e-29  102.7   0.1   2   2     2e-11   3.4e-10   39.0   0.0    29   134   150   258   148   282 0.89 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i2:331-1266|-    -            312 118807at6656         -            237   1.2e-29  102.6   1.3   1   4   3.7e-11   6.3e-10   38.1   0.0    22   121    14   115     6   119 0.91 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i2:331-1266|-    -            312 118807at6656         -            237   1.2e-29  102.6   1.3   2   4     3e-05   0.00052   18.8   0.0    83   158   120   195   116   204 0.90 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i2:331-1266|-    -            312 118807at6656         -            237   1.2e-29  102.6   1.3   3   4     0.001     0.018   13.7   0.0    79   129   208   258   202   263 0.87 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i2:331-1266|-    -            312 118807at6656         -            237   1.2e-29  102.6   1.3   4   4     5e-12   8.6e-11   41.0   0.8    10    97   222   311   220   312 0.90 -
81307at6656_6669_0:000a54|TRINITY_DN79934_c8_g3_i2:3096-3752|-     -            219 118807at6656         -            237   1.4e-29  102.5   8.4   1   2   2.5e-15   4.4e-14   51.7   0.4    42   137    12   107     2   110 0.95 -
81307at6656_6669_0:000a54|TRINITY_DN79934_c8_g3_i2:3096-3752|-     -            219 118807at6656         -            237   1.4e-29  102.5   8.4   2   2   3.7e-17   6.4e-16   57.7   3.5     5   102   100   198    96   210 0.92 -
58110at6656_7425_0:001868|TRINITY_DN82468_c10_g1_i1:248-1303|-     -            352 118807at6656         -            237   3.7e-29  101.1   0.3   1   3   4.4e-15   7.6e-14   51.0   0.0     7   120     5   122     2   151 0.89 -
58110at6656_7425_0:001868|TRINITY_DN82468_c10_g1_i1:248-1303|-     -            352 118807at6656         -            237   3.7e-29  101.1   0.3   2   3   0.00086     0.015   14.0   0.0    55   121   152   221   132   233 0.78 -
58110at6656_7425_0:001868|TRINITY_DN82468_c10_g1_i1:248-1303|-     -            352 118807at6656         -            237   3.7e-29  101.1   0.3   3   3   1.7e-09   2.9e-08   32.7   0.0     8    86   248   328   242   333 0.84 -
58110at6656_7425_0:001868|TRINITY_DN82468_c10_g1_i3:2498-3553|-    -            352 118807at6656         -            237   3.7e-29  101.1   0.3   1   3   4.4e-15   7.6e-14   51.0   0.0     7   120     5   122     2   151 0.89 -
58110at6656_7425_0:001868|TRINITY_DN82468_c10_g1_i3:2498-3553|-    -            352 118807at6656         -            237   3.7e-29  101.1   0.3   2   3   0.00086     0.015   14.0   0.0    55   121   152   221   132   233 0.78 -
58110at6656_7425_0:001868|TRINITY_DN82468_c10_g1_i3:2498-3553|-    -            352 118807at6656         -            237   3.7e-29  101.1   0.3   3   3   1.7e-09   2.9e-08   32.7   0.0     8    86   248   328   242   333 0.84 -
71018at6656_286706_0:003768|TRINITY_DN93240_c4_g1_i10:340-1200|+   -            287 118807at6656         -            237     4e-29  101.0   2.6   1   3   1.5e-08   2.5e-07   29.6   0.1    44   121     1    78     1    87 0.94 -
71018at6656_286706_0:003768|TRINITY_DN93240_c4_g1_i10:340-1200|+   -            287 118807at6656         -            237     4e-29  101.0   2.6   2   3   2.3e-17     4e-16   58.4   0.2    50   169    94   216    83   225 0.87 -
71018at6656_286706_0:003768|TRINITY_DN93240_c4_g1_i10:340-1200|+   -            287 118807at6656         -            237     4e-29  101.0   2.6   3   3    0.0031     0.053   12.2   0.0    90   153   220   285   213   287 0.72 -
71018at6656_286706_0:003768|TRINITY_DN93240_c4_g1_i4:366-1226|+    -            287 118807at6656         -            237     4e-29  101.0   2.6   1   3   1.5e-08   2.5e-07   29.6   0.1    44   121     1    78     1    87 0.94 -
71018at6656_286706_0:003768|TRINITY_DN93240_c4_g1_i4:366-1226|+    -            287 118807at6656         -            237     4e-29  101.0   2.6   2   3   2.3e-17     4e-16   58.4   0.2    50   169    94   216    83   225 0.87 -
71018at6656_286706_0:003768|TRINITY_DN93240_c4_g1_i4:366-1226|+    -            287 118807at6656         -            237     4e-29  101.0   2.6   3   3    0.0031     0.053   12.2   0.0    90   153   220   285   213   287 0.72 -
58119at6656_294128_0:00225d|TRINITY_DN76830_c5_g1_i8:19-885|+      -            289 118807at6656         -            237   4.6e-29  100.8   1.9   1   3   5.6e-16   9.6e-15   53.9   0.5    56   169    18   133     9   137 0.92 -
58119at6656_294128_0:00225d|TRINITY_DN76830_c5_g1_i8:19-885|+      -            289 118807at6656         -            237   4.6e-29  100.8   1.9   2   3     0.031      0.54    8.9   0.0    89   123   137   171   133   175 0.88 -
58119at6656_294128_0:00225d|TRINITY_DN76830_c5_g1_i8:19-885|+      -            289 118807at6656         -            237   4.6e-29  100.8   1.9   3   3   1.7e-10   2.9e-09   36.0   0.1     4   115   177   288   174   289 0.90 -
58110at6656_438502_0:0030ca|TRINITY_DN86682_c13_g1_i6:628-2076|-   -            326 118807at6656         -            237   7.8e-29  100.0   3.8   1   3    0.0068      0.12   11.1   0.0    84   120     1    37     1    51 0.87 -
58110at6656_438502_0:0030ca|TRINITY_DN86682_c13_g1_i6:628-2076|-   -            326 118807at6656         -            237   7.8e-29  100.0   3.8   2   3   4.9e-19   8.5e-18   63.9   0.4     4   164   100   258    97   262 0.91 -
58110at6656_438502_0:0030ca|TRINITY_DN86682_c13_g1_i6:628-2076|-   -            326 118807at6656         -            237   7.8e-29  100.0   3.8   3   3   5.5e-10   9.5e-09   34.3   0.1    21    86   238   304   232   325 0.54 -
58110at6656_438502_0:0030ca|TRINITY_DN86682_c13_g1_i7:628-2076|-   -            326 118807at6656         -            237   7.8e-29  100.0   3.8   1   3    0.0068      0.12   11.1   0.0    84   120     1    37     1    51 0.87 -
58110at6656_438502_0:0030ca|TRINITY_DN86682_c13_g1_i7:628-2076|-   -            326 118807at6656         -            237   7.8e-29  100.0   3.8   2   3   4.9e-19   8.5e-18   63.9   0.4     4   164   100   258    97   262 0.91 -
58110at6656_438502_0:0030ca|TRINITY_DN86682_c13_g1_i7:628-2076|-   -            326 118807at6656         -            237   7.8e-29  100.0   3.8   3   3   5.5e-10   9.5e-09   34.3   0.1    21    86   238   304   232   325 0.54 -
44953at6656_378494_0:0043d4|TRINITY_DN80473_c9_g2_i2:504-1961|-    -            486 118807at6656         -            237   1.5e-28   99.1   6.7   1   2   7.3e-11   1.3e-09   37.1   0.6    38   117   144   224   125   248 0.87 -
44953at6656_378494_0:0043d4|TRINITY_DN80473_c9_g2_i2:504-1961|-    -            486 118807at6656         -            237   1.5e-28   99.1   6.7   2   2   2.1e-19   3.6e-18   65.1   0.8    16   171   288   446   273   479 0.87 -
40929at6656_114398_0:003a44|TRINITY_DN75784_c6_g1_i1:1757-3319|-   -            521 118807at6656         -            237   3.2e-28   98.0   5.5   1   3   4.2e-12   7.3e-11   41.2   0.0    41   120   309   388   304   391 0.94 -
40929at6656_114398_0:003a44|TRINITY_DN75784_c6_g1_i1:1757-3319|-   -            521 118807at6656         -            237   3.2e-28   98.0   5.5   2   3   5.3e-17   9.1e-16   57.2   0.1    19   119   370   471   368   486 0.91 -
40929at6656_114398_0:003a44|TRINITY_DN75784_c6_g1_i1:1757-3319|-   -            521 118807at6656         -            237   3.2e-28   98.0   5.5   3   3     0.058         1    8.0   0.5    45    70   495   520   483   521 0.85 -
