#                                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
83755at6656_294128_0:001f8c|TRINITY_DN76940_c7_g1_i3:177-1214|+    -            346 83755at6656          -            256  4.4e-122  405.3   0.7   1   1  1.6e-122  2.9e-121  402.6   0.7     1   256    40   346    40   346 0.90 -
81307at6656_224129_0:002676|TRINITY_DN92254_c0_g4_i1:77-1051|+     -            325 83755at6656          -            256   1.9e-21   75.6  15.6   2   4   1.5e-15   2.8e-14   52.1   1.0   133   246    50   160    36   174 0.84 -
81307at6656_224129_0:002676|TRINITY_DN92254_c0_g4_i1:77-1051|+     -            325 83755at6656          -            256   1.9e-21   75.6  15.6   3   4   5.2e-05   0.00096   17.5   0.1    21    68   169   214   160   217 0.88 -
81307at6656_224129_0:002676|TRINITY_DN92254_c0_g4_i1:77-1051|+     -            325 83755at6656          -            256   1.9e-21   75.6  15.6   4   4      0.53       9.9    4.4   0.5    82    98   308   324   219   325 0.53 -
118807at6656_28612_0:0030d0|TRINITY_DN71112_c3_g1_i2:2-631|-       -            210 83755at6656          -            256   1.9e-21   75.5   3.2   1   3   3.1e-15   5.7e-14   51.0   0.3   130   240     3   106     2   110 0.89 -
118807at6656_28612_0:0030d0|TRINITY_DN71112_c3_g1_i2:2-631|-       -            210 83755at6656          -            256   1.9e-21   75.5   3.2   2   3   3.1e-05   0.00058   18.3   0.1   114   165   110   167   105   172 0.85 -
118807at6656_28612_0:0030d0|TRINITY_DN71112_c3_g1_i2:2-631|-       -            210 83755at6656          -            256   1.9e-21   75.5   3.2   3   3       0.2       3.7    5.8   0.0   134   165   177   207   168   209 0.88 -
81307at6656_126957_0:0013ca|TRINITY_DN79934_c8_g3_i1:303-809|-     -            169 83755at6656          -            256   2.5e-21   75.2   3.8   1   2   4.6e-14   8.6e-13   47.2   0.2    99   185    15   103     9   106 0.90 -
81307at6656_126957_0:0013ca|TRINITY_DN79934_c8_g3_i1:303-809|-     -            169 83755at6656          -            256   2.5e-21   75.2   3.8   2   2   1.8e-08   3.4e-07   28.8   0.5   141   213   105   169   103   169 0.77 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i14:1072-3519|-  -            816 83755at6656          -            256   2.7e-21   75.1   0.2   1   4     3e-08   5.7e-07   28.1   0.0   125   238     9   115     5   120 0.87 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i14:1072-3519|-  -            816 83755at6656          -            256   2.7e-21   75.1   0.2   2   4   1.2e-08   2.2e-07   29.5   0.0   115   167   120   178   116   182 0.88 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i14:1072-3519|-  -            816 83755at6656          -            256   2.7e-21   75.1   0.2   3   4     0.017      0.32    9.3   0.0    35    71   184   220   180   226 0.89 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i14:1072-3519|-  -            816 83755at6656          -            256   2.7e-21   75.1   0.2   4   4       4.9        91    1.2   0.0    38    62   229   253   224   267 0.79 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i21:1059-3506|-  -            816 83755at6656          -            256   2.7e-21   75.1   0.2   1   4     3e-08   5.7e-07   28.1   0.0   125   238     9   115     5   120 0.87 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i21:1059-3506|-  -            816 83755at6656          -            256   2.7e-21   75.1   0.2   2   4   1.2e-08   2.2e-07   29.5   0.0   115   167   120   178   116   182 0.88 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i21:1059-3506|-  -            816 83755at6656          -            256   2.7e-21   75.1   0.2   3   4     0.017      0.32    9.3   0.0    35    71   184   220   180   226 0.89 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i21:1059-3506|-  -            816 83755at6656          -            256   2.7e-21   75.1   0.2   4   4       4.9        91    1.2   0.0    38    62   229   253   224   267 0.79 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i11:1060-3516|-  -            819 83755at6656          -            256   2.8e-21   75.0   0.2   1   3   3.2e-08     6e-07   28.0   0.0   125   238     9   115     5   119 0.87 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i11:1060-3516|-  -            819 83755at6656          -            256   2.8e-21   75.0   0.2   2   3   5.6e-11     1e-09   37.1   0.0   148   250   117   213   117   241 0.82 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i11:1060-3516|-  -            819 83755at6656          -            256   2.8e-21   75.0   0.2   3   3       5.1        95    1.2   0.0    38    62   229   253   224   265 0.79 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i9:1060-4103|-   -            833 83755at6656          -            256     3e-21   74.9   0.2   1   4   2.9e-08   5.5e-07   28.2   0.0   125   239     9   116     5   121 0.87 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i9:1060-4103|-   -            833 83755at6656          -            256     3e-21   74.9   0.2   2   4   1.1e-08   2.1e-07   29.6   0.0   115   167   120   178   116   184 0.88 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i9:1060-4103|-   -            833 83755at6656          -            256     3e-21   74.9   0.2   3   4     0.016       0.3    9.4   0.0    35    71   184   220   179   228 0.89 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i9:1060-4103|-   -            833 83755at6656          -            256     3e-21   74.9   0.2   4   4       5.2        97    1.1   0.0    38    62   229   253   224   265 0.79 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i1:1060-3561|-   -            834 83755at6656          -            256     3e-21   74.9   0.2   1   4   2.9e-08   5.5e-07   28.2   0.0   125   239     9   116     5   121 0.87 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i1:1060-3561|-   -            834 83755at6656          -            256     3e-21   74.9   0.2   2   4   1.1e-08   2.1e-07   29.6   0.0   115   167   120   178   116   184 0.88 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i1:1060-3561|-   -            834 83755at6656          -            256     3e-21   74.9   0.2   3   4     0.016       0.3    9.4   0.0    35    71   184   220   179   228 0.89 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i1:1060-3561|-   -            834 83755at6656          -            256     3e-21   74.9   0.2   4   4       5.2        97    1.1   0.0    38    62   229   253   224   265 0.79 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i5:1073-3574|-   -            834 83755at6656          -            256     3e-21   74.9   0.2   1   4   2.9e-08   5.5e-07   28.2   0.0   125   239     9   116     5   121 0.87 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i5:1073-3574|-   -            834 83755at6656          -            256     3e-21   74.9   0.2   2   4   1.1e-08   2.1e-07   29.6   0.0   115   167   120   178   116   184 0.88 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i5:1073-3574|-   -            834 83755at6656          -            256     3e-21   74.9   0.2   3   4     0.016       0.3    9.4   0.0    35    71   184   220   179   228 0.89 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i5:1073-3574|-   -            834 83755at6656          -            256     3e-21   74.9   0.2   4   4       5.2        97    1.1   0.0    38    62   229   253   224   265 0.79 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i1:88-1446|+    -            453 83755at6656          -            256   3.2e-21   74.8   2.6   1   3   1.7e-06   3.2e-05   22.4   0.0   193   251   169   229   156   234 0.72 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i1:88-1446|+    -            453 83755at6656          -            256   3.2e-21   74.8   2.6   2   3   8.1e-12   1.5e-10   39.8   0.1   115   239   219   341   217   352 0.86 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i1:88-1446|+    -            453 83755at6656          -            256   3.2e-21   74.8   2.6   3   3      0.14       2.7    6.3   0.0    41    68   421   448   414   452 0.87 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i5:88-1446|+    -            453 83755at6656          -            256   3.2e-21   74.8   2.6   1   3   1.7e-06   3.2e-05   22.4   0.0   193   251   169   229   156   234 0.72 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i5:88-1446|+    -            453 83755at6656          -            256   3.2e-21   74.8   2.6   2   3   8.1e-12   1.5e-10   39.8   0.1   115   239   219   341   217   352 0.86 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i5:88-1446|+    -            453 83755at6656          -            256   3.2e-21   74.8   2.6   3   3      0.14       2.7    6.3   0.0    41    68   421   448   414   452 0.87 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i4:88-1503|+    -            472 83755at6656          -            256   3.6e-21   74.7   2.8   1   4   4.2e-05   0.00078   17.9   0.0   191   241   166   217   157   219 0.87 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i4:88-1503|+    -            472 83755at6656          -            256   3.6e-21   74.7   2.8   2   4   9.9e-12   1.8e-10   39.6   0.1   115   239   219   341   216   348 0.87 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i4:88-1503|+    -            472 83755at6656          -            256   3.6e-21   74.7   2.8   3   4    0.0025     0.047   12.0   0.1   117   213   346   447   342   448 0.77 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i4:88-1503|+    -            472 83755at6656          -            256   3.6e-21   74.7   2.8   4   4      0.12       2.2    6.5   0.0    41    68   421   448   413   458 0.86 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i6:88-2006|+    -            472 83755at6656          -            256   3.6e-21   74.7   2.8   1   4   4.2e-05   0.00078   17.9   0.0   191   241   166   217   157   219 0.87 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i6:88-2006|+    -            472 83755at6656          -            256   3.6e-21   74.7   2.8   2   4   9.9e-12   1.8e-10   39.6   0.1   115   239   219   341   216   348 0.87 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i6:88-2006|+    -            472 83755at6656          -            256   3.6e-21   74.7   2.8   3   4    0.0025     0.047   12.0   0.1   117   213   346   447   342   448 0.77 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i6:88-2006|+    -            472 83755at6656          -            256   3.6e-21   74.7   2.8   4   4      0.12       2.2    6.5   0.0    41    68   421   448   413   458 0.86 -
71018at6656_286706_0:003768|TRINITY_DN93240_c4_g1_i10:340-1200|+   -            287 83755at6656          -            256   5.2e-21   74.1   2.6   1   2     0.017      0.31    9.3   0.1    38    75     1    38     1    48 0.89 -
71018at6656_286706_0:003768|TRINITY_DN93240_c4_g1_i10:340-1200|+   -            287 83755at6656          -            256   5.2e-21   74.1   2.6   2   2   8.9e-12   1.7e-10   39.7   0.2    32   163   123   287   115   287 0.79 -
71018at6656_286706_0:003768|TRINITY_DN93240_c4_g1_i4:366-1226|+    -            287 83755at6656          -            256   5.2e-21   74.1   2.6   1   2     0.017      0.31    9.3   0.1    38    75     1    38     1    48 0.89 -
71018at6656_286706_0:003768|TRINITY_DN93240_c4_g1_i4:366-1226|+    -            287 83755at6656          -            256   5.2e-21   74.1   2.6   2   2   8.9e-12   1.7e-10   39.7   0.2    32   163   123   287   115   287 0.79 -
22611at6656_294128_0:001f92|TRINITY_DN87761_c2_g1_i2:560-3062|+    -            680 83755at6656          -            256   1.3e-20   72.8   7.9   1   3   3.8e-17   7.1e-16   57.3   7.3    26   254    20   283     2   284 0.76 -
22611at6656_294128_0:001f92|TRINITY_DN87761_c2_g1_i2:560-3062|+    -            680 83755at6656          -            256   1.3e-20   72.8   7.9   2   3      0.58        11    4.3   0.0   103   163   258   324   243   329 0.70 -
22611at6656_294128_0:001f92|TRINITY_DN87761_c2_g1_i2:560-3062|+    -            680 83755at6656          -            256   1.3e-20   72.8   7.9   3   3       3.9        73    1.6   0.0    40    68   297   325   294   346 0.86 -
22611at6656_294128_0:001f92|TRINITY_DN87761_c2_g1_i3:560-2817|+    -            680 83755at6656          -            256   1.3e-20   72.8   7.9   1   3   3.8e-17   7.1e-16   57.3   7.3    26   254    20   283     2   284 0.76 -
22611at6656_294128_0:001f92|TRINITY_DN87761_c2_g1_i3:560-2817|+    -            680 83755at6656          -            256   1.3e-20   72.8   7.9   2   3      0.58        11    4.3   0.0   103   163   258   324   243   329 0.70 -
22611at6656_294128_0:001f92|TRINITY_DN87761_c2_g1_i3:560-2817|+    -            680 83755at6656          -            256   1.3e-20   72.8   7.9   3   3       3.9        73    1.6   0.0    40    68   297   325   294   346 0.86 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i8:1059-4009|-   -            802 83755at6656          -            256   1.3e-20   72.8   0.0   1   2   4.3e-20   7.9e-19   67.0   0.0    76   250    26   200    13   206 0.85 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i8:1059-4009|-   -            802 83755at6656          -            256   1.3e-20   72.8   0.0   2   2         5        93    1.2   0.0    38    62   216   240   211   252 0.79 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i13:1059-3467|-  -            803 83755at6656          -            256   1.3e-20   72.8   0.0   1   2   4.3e-20     8e-19   67.0   0.0    76   250    26   200    13   206 0.85 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i13:1059-3467|-  -            803 83755at6656          -            256   1.3e-20   72.8   0.0   2   2         5        93    1.2   0.0    38    62   216   240   211   252 0.79 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i2:1072-3480|-   -            803 83755at6656          -            256   1.3e-20   72.8   0.0   1   2   4.3e-20     8e-19   67.0   0.0    76   250    26   200    13   206 0.85 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i2:1072-3480|-   -            803 83755at6656          -            256   1.3e-20   72.8   0.0   2   2         5        93    1.2   0.0    38    62   216   240   211   252 0.79 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i12:1060-4019|-  -            805 83755at6656          -            256   1.4e-20   72.8   0.0   1   2   3.9e-20   7.2e-19   67.1   0.0    75   250    25   200     7   206 0.85 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i12:1060-4019|-  -            805 83755at6656          -            256   1.4e-20   72.8   0.0   2   2       4.8        89    1.3   0.0    38    62   216   240   211   254 0.79 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i7:1060-3477|-   -            806 83755at6656          -            256   1.4e-20   72.8   0.0   1   2   3.9e-20   7.2e-19   67.1   0.0    75   250    25   200     7   206 0.85 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i7:1060-3477|-   -            806 83755at6656          -            256   1.4e-20   72.8   0.0   2   2       4.8        90    1.3   0.0    38    62   216   240   211   254 0.79 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i10:1060-4064|-  -            820 83755at6656          -            256   1.5e-20   72.7   0.0   1   2     4e-20   7.4e-19   67.1   0.0    75   250    25   200     7   206 0.85 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i10:1060-4064|-  -            820 83755at6656          -            256   1.5e-20   72.7   0.0   2   2       4.9        91    1.2   0.0    38    62   216   240   211   254 0.79 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i15:1073-4077|-  -            820 83755at6656          -            256   1.5e-20   72.7   0.0   1   2     4e-20   7.4e-19   67.1   0.0    75   250    25   200     7   206 0.85 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i15:1073-4077|-  -            820 83755at6656          -            256   1.5e-20   72.7   0.0   2   2       4.9        91    1.2   0.0    38    62   216   240   211   254 0.79 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i16:1060-3522|-  -            821 83755at6656          -            256   1.5e-20   72.7   0.0   1   2     4e-20   7.4e-19   67.1   0.0    75   250    25   200     7   206 0.85 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i16:1060-3522|-  -            821 83755at6656          -            256   1.5e-20   72.7   0.0   2   2       4.9        91    1.2   0.0    38    62   216   240   211   254 0.79 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i20:1073-3535|-  -            821 83755at6656          -            256   1.5e-20   72.7   0.0   1   2     4e-20   7.4e-19   67.1   0.0    75   250    25   200     7   206 0.85 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i20:1073-3535|-  -            821 83755at6656          -            256   1.5e-20   72.7   0.0   2   2       4.9        91    1.2   0.0    38    62   216   240   211   254 0.79 -
50947at6656_294128_0:00321d|TRINITY_DN73614_c11_g1_i4:690-2048|+   -            453 83755at6656          -            256   1.7e-20   72.4   6.6   1   3   4.2e-10   7.8e-09   34.2   0.2   131   239   157   258   152   263 0.81 -
50947at6656_294128_0:00321d|TRINITY_DN73614_c11_g1_i4:690-2048|+   -            453 83755at6656          -            256   1.7e-20   72.4   6.6   2   3   8.8e-05    0.0016   16.8   0.1   201   252   265   318   252   322 0.84 -
50947at6656_294128_0:00321d|TRINITY_DN73614_c11_g1_i4:690-2048|+   -            453 83755at6656          -            256   1.7e-20   72.4   6.6   3   3   5.3e-07   9.8e-06   24.1   0.2   138   241   337   437   324   444 0.87 -
58110at6656_123851_0:00295a|TRINITY_DN82628_c4_g1_i5:150-863|+     -            238 83755at6656          -            256   3.8e-20   71.3   4.3   1   3    0.0019     0.036   12.4   0.2   192   251     4    63     1    68 0.87 -
58110at6656_123851_0:00295a|TRINITY_DN82628_c4_g1_i5:150-863|+     -            238 83755at6656          -            256   3.8e-20   71.3   4.3   2   3   1.9e-11   3.5e-10   38.7   0.7   124   245    69   186    57   198 0.83 -
