#                                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
71018at6656_6669_0:00018d|TRINITY_DN91122_c1_g3_i1:21-1097|+       -            359 71018at6656          -            402  4.3e-118  393.8   1.7   1   1  1.8e-118    3e-117  391.0   1.7    98   402     1   359     1   359 0.89 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i9:1060-4103|-   -            833 71018at6656          -            402   7.6e-39  132.8   0.0   2   3   4.3e-19   7.2e-18   63.7   0.1   271   364    81   174    77   174 0.96 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i9:1060-4103|-   -            833 71018at6656          -            402   7.6e-39  132.8   0.0   3   3   1.6e-13   2.7e-12   45.4   0.0   270   387   164   280   163   285 0.86 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i1:1060-3561|-   -            834 71018at6656          -            402   7.6e-39  132.8   0.0   1   3   4.4e-11   7.4e-10   37.3   0.0   306   386    32   112    18   114 0.94 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i1:1060-3561|-   -            834 71018at6656          -            402   7.6e-39  132.8   0.0   2   3   4.3e-19   7.2e-18   63.7   0.1   271   364    81   174    77   174 0.96 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i1:1060-3561|-   -            834 71018at6656          -            402   7.6e-39  132.8   0.0   3   3   1.6e-13   2.7e-12   45.4   0.0   270   387   164   280   163   285 0.86 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i5:1073-3574|-   -            834 71018at6656          -            402   7.6e-39  132.8   0.0   1   3   4.4e-11   7.4e-10   37.3   0.0   306   386    32   112    18   114 0.94 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i5:1073-3574|-   -            834 71018at6656          -            402   7.6e-39  132.8   0.0   2   3   4.3e-19   7.2e-18   63.7   0.1   271   364    81   174    77   174 0.96 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i5:1073-3574|-   -            834 71018at6656          -            402   7.6e-39  132.8   0.0   3   3   1.6e-13   2.7e-12   45.4   0.0   270   387   164   280   163   285 0.86 -
83755at6656_126957_0:0033ac|TRINITY_DN77528_c5_g4_i1:322-1059|-    -            246 71018at6656          -            402   1.8e-38  131.6   9.0   1   3   3.2e-08   5.3e-07   27.9   0.3   280   341     1    60     1    67 0.92 -
83755at6656_126957_0:0033ac|TRINITY_DN77528_c5_g4_i1:322-1059|-    -            246 71018at6656          -            402   1.8e-38  131.6   9.0   2   3   1.1e-16   1.9e-15   55.7   0.4   259   360    60   157    58   158 0.93 -
83755at6656_126957_0:0033ac|TRINITY_DN77528_c5_g4_i1:322-1059|-    -            246 71018at6656          -            402   1.8e-38  131.6   9.0   3   3   1.1e-17   1.8e-16   59.1   0.3   264   365   143   245   140   246 0.86 -
71018at6656_286706_0:003768|TRINITY_DN93240_c4_g1_i10:340-1200|+   -            287 71018at6656          -            402     4e-38  130.4   2.2   1   3   6.9e-09   1.2e-07   30.1   0.1   293   368     1    76     1    79 0.97 -
71018at6656_286706_0:003768|TRINITY_DN93240_c4_g1_i10:340-1200|+   -            287 71018at6656          -            402     4e-38  130.4   2.2   2   3   1.9e-10   3.2e-09   35.3   0.0   298   387    48   140    44   148 0.88 -
71018at6656_286706_0:003768|TRINITY_DN93240_c4_g1_i10:340-1200|+   -            287 71018at6656          -            402     4e-38  130.4   2.2   3   3   2.8e-23   4.6e-22   77.5   0.2   268   399   147   287   139   287 0.86 -
71018at6656_286706_0:003768|TRINITY_DN93240_c4_g1_i4:366-1226|+    -            287 71018at6656          -            402     4e-38  130.4   2.2   1   3   6.9e-09   1.2e-07   30.1   0.1   293   368     1    76     1    79 0.97 -
71018at6656_286706_0:003768|TRINITY_DN93240_c4_g1_i4:366-1226|+    -            287 71018at6656          -            402     4e-38  130.4   2.2   2   3   1.9e-10   3.2e-09   35.3   0.0   298   387    48   140    44   148 0.88 -
71018at6656_286706_0:003768|TRINITY_DN93240_c4_g1_i4:366-1226|+    -            287 71018at6656          -            402     4e-38  130.4   2.2   3   3   2.8e-23   4.6e-22   77.5   0.2   268   399   147   287   139   287 0.86 -
58110at6656_438502_0:0030ca|TRINITY_DN86682_c13_g1_i6:628-2076|-   -            326 71018at6656          -            402   6.4e-37  126.5   1.1   1   4    0.0022     0.037   12.0   0.0   291   327     1    37     1    43 0.92 -
58110at6656_438502_0:0030ca|TRINITY_DN86682_c13_g1_i6:628-2076|-   -            326 71018at6656          -            402   6.4e-37  126.5   1.1   2   4   1.4e-09   2.4e-08   32.4   0.0   296   366    61   130    58   132 0.89 -
58110at6656_438502_0:0030ca|TRINITY_DN86682_c13_g1_i6:628-2076|-   -            326 71018at6656          -            402   6.4e-37  126.5   1.1   3   4   4.9e-12   8.2e-11   40.5   0.0   272   368   120   215   119   236 0.91 -
58110at6656_438502_0:0030ca|TRINITY_DN86682_c13_g1_i6:628-2076|-   -            326 71018at6656          -            402   6.4e-37  126.5   1.1   4   4   5.4e-14   9.2e-13   46.9   0.0   311   379   238   306   218   313 0.90 -
58110at6656_438502_0:0030ca|TRINITY_DN86682_c13_g1_i7:628-2076|-   -            326 71018at6656          -            402   6.4e-37  126.5   1.1   1   4    0.0022     0.037   12.0   0.0   291   327     1    37     1    43 0.92 -
58110at6656_438502_0:0030ca|TRINITY_DN86682_c13_g1_i7:628-2076|-   -            326 71018at6656          -            402   6.4e-37  126.5   1.1   2   4   1.4e-09   2.4e-08   32.4   0.0   296   366    61   130    58   132 0.89 -
58110at6656_438502_0:0030ca|TRINITY_DN86682_c13_g1_i7:628-2076|-   -            326 71018at6656          -            402   6.4e-37  126.5   1.1   3   4   4.9e-12   8.2e-11   40.5   0.0   272   368   120   215   119   236 0.91 -
58110at6656_438502_0:0030ca|TRINITY_DN86682_c13_g1_i7:628-2076|-   -            326 71018at6656          -            402   6.4e-37  126.5   1.1   4   4   5.4e-14   9.2e-13   46.9   0.0   311   379   238   306   218   313 0.90 -
58110at6656_294128_0:001943|TRINITY_DN84398_c2_g1_i4:188-1763|+    -            429 71018at6656          -            402   7.3e-37  126.3   1.8   1   4   3.2e-14   5.3e-13   47.7   0.1   285   384    92   192    83   196 0.92 -
58110at6656_294128_0:001943|TRINITY_DN84398_c2_g1_i4:188-1763|+    -            429 71018at6656          -            402   7.3e-37  126.3   1.8   2   4   5.4e-11   9.1e-10   37.0   0.2   308   389   207   287   196   294 0.77 -
58110at6656_294128_0:001943|TRINITY_DN84398_c2_g1_i4:188-1763|+    -            429 71018at6656          -            402   7.3e-37  126.3   1.8   3   4     6e-11     1e-09   36.9   0.0   309   386   333   411   326   418 0.91 -
58110at6656_294128_0:001943|TRINITY_DN84398_c2_g1_i4:188-1763|+    -            429 71018at6656          -            402   7.3e-37  126.3   1.8   4   4    0.0002    0.0034   15.4   0.0   278   320   387   429   387   429 0.97 -
58110at6656_294128_0:001943|TRINITY_DN84398_c2_g1_i2:188-1477|+    -            430 71018at6656          -            402   7.6e-37  126.2   1.9   1   4   3.1e-14   5.2e-13   47.7   0.1   285   384    92   192    83   197 0.92 -
58110at6656_294128_0:001943|TRINITY_DN84398_c2_g1_i2:188-1477|+    -            430 71018at6656          -            402   7.6e-37  126.2   1.9   2   4   1.3e-12   2.2e-11   42.4   0.6   279   389   170   287   170   294 0.87 -
58110at6656_294128_0:001943|TRINITY_DN84398_c2_g1_i2:188-1477|+    -            430 71018at6656          -            402   7.6e-37  126.2   1.9   3   4   5.6e-11   9.4e-10   37.0   0.0   309   386   334   412   325   419 0.91 -
58110at6656_294128_0:001943|TRINITY_DN84398_c2_g1_i2:188-1477|+    -            430 71018at6656          -            402   7.6e-37  126.2   1.9   4   4    0.0002    0.0034   15.4   0.0   278   320   388   430   388   430 0.97 -
81307at6656_224129_0:002676|TRINITY_DN92254_c0_g4_i1:77-1051|+     -            325 71018at6656          -            402   1.9e-36  124.9  11.3   1   3   4.8e-11   8.1e-10   37.2   0.2   291   368     4    84     1    87 0.89 -
81307at6656_224129_0:002676|TRINITY_DN92254_c0_g4_i1:77-1051|+     -            325 71018at6656          -            402   1.9e-36  124.9  11.3   2   3   1.5e-22   2.5e-21   75.1   1.1   279   401    79   215    77   216 0.87 -
81307at6656_224129_0:002676|TRINITY_DN92254_c0_g4_i1:77-1051|+     -            325 71018at6656          -            402   1.9e-36  124.9  11.3   3   3   1.1e-05   0.00019   19.6   0.7   286   364   234   323   232   324 0.80 -
71018at6656_37001_0:002946|TRINITY_DN93240_c4_g1_i3:246-1106|+     -            287 71018at6656          -            402   4.1e-36  123.8   1.2   1   3   3.9e-12   6.6e-11   40.8   0.1   269   368    21   116    15   118 0.95 -
71018at6656_37001_0:002946|TRINITY_DN93240_c4_g1_i3:246-1106|+     -            287 71018at6656          -            402   4.1e-36  123.8   1.2   2   3   2.2e-10   3.8e-09   35.0   0.0   298   387    88   180    86   188 0.88 -
71018at6656_37001_0:002946|TRINITY_DN93240_c4_g1_i3:246-1106|+     -            287 71018at6656          -            402   4.1e-36  123.8   1.2   3   3   7.1e-18   1.2e-16   59.7   0.1   269   365   188   286   180   287 0.88 -
71018at6656_37001_0:002946|TRINITY_DN93240_c4_g1_i9:220-1080|+     -            287 71018at6656          -            402   4.1e-36  123.8   1.2   1   3   3.9e-12   6.6e-11   40.8   0.1   269   368    21   116    15   118 0.95 -
71018at6656_37001_0:002946|TRINITY_DN93240_c4_g1_i9:220-1080|+     -            287 71018at6656          -            402   4.1e-36  123.8   1.2   2   3   2.2e-10   3.8e-09   35.0   0.0   298   387    88   180    86   188 0.88 -
71018at6656_37001_0:002946|TRINITY_DN93240_c4_g1_i9:220-1080|+     -            287 71018at6656          -            402   4.1e-36  123.8   1.2   3   3   7.1e-18   1.2e-16   59.7   0.1   269   365   188   286   180   287 0.88 -
81307at6656_6669_0:000a54|TRINITY_DN79934_c8_g3_i2:3096-3752|-     -            219 71018at6656          -            402   6.5e-35  119.9   6.5   1   2   1.8e-21     3e-20   71.6   0.6   290   385    11   106     9   107 0.97 -
81307at6656_6669_0:000a54|TRINITY_DN79934_c8_g3_i2:3096-3752|-     -            219 71018at6656          -            402   6.5e-35  119.9   6.5   2   2   1.8e-17   3.1e-16   58.4   0.8   287   387    92   192    91   202 0.95 -
81307at6656_126957_0:0013ca|TRINITY_DN79934_c8_g3_i1:303-809|-     -            169 71018at6656          -            402   7.8e-34  116.3   7.2   1   2   9.3e-22   1.6e-20   72.5   0.6   290   385    11   106     9   107 0.97 -
81307at6656_126957_0:0013ca|TRINITY_DN79934_c8_g3_i1:303-809|-     -            169 71018at6656          -            402   7.8e-34  116.3   7.2   2   2   4.3e-16   7.2e-15   53.9   1.1   280   364    85   169    85   169 0.99 -
71018at6656_72036_0:001868|TRINITY_DN92485_c10_g1_i1:647-1453|-    -            269 71018at6656          -            402   1.2e-33  115.6  12.4   1   4   4.8e-08     8e-07   27.4   0.2   269   375     4   116     2   119 0.83 -
71018at6656_72036_0:001868|TRINITY_DN92485_c10_g1_i1:647-1453|-    -            269 71018at6656          -            402   1.2e-33  115.6  12.4   2   4   1.6e-07   2.7e-06   25.6   0.1   269   358    52   141    51   142 0.96 -
71018at6656_72036_0:001868|TRINITY_DN92485_c10_g1_i1:647-1453|-    -            269 71018at6656          -            402   1.2e-33  115.6  12.4   3   4   2.8e-13   4.7e-12   44.6   0.1   261   338   126   205   125   207 0.93 -
71018at6656_72036_0:001868|TRINITY_DN92485_c10_g1_i1:647-1453|-    -            269 71018at6656          -            402   1.2e-33  115.6  12.4   4   4   2.5e-13   4.1e-12   44.8   1.1   291   359   200   268   196   269 0.96 -
31119at6656_133901_0:003be5|TRINITY_DN87686_c12_g1_i5:196-2867|-   -            796 71018at6656          -            402   3.4e-32  110.9   6.1   1   4   9.8e-09   1.7e-07   29.6   0.1   269   371   120   226    97   238 0.86 -
31119at6656_133901_0:003be5|TRINITY_DN87686_c12_g1_i5:196-2867|-   -            796 71018at6656          -            402   3.4e-32  110.9   6.1   2   4   5.2e-07   8.8e-06   23.9   0.1   277   369   366   460   354   471 0.80 -
31119at6656_133901_0:003be5|TRINITY_DN87686_c12_g1_i5:196-2867|-   -            796 71018at6656          -            402   3.4e-32  110.9   6.1   3   4    0.0044     0.074   11.0   0.1   292   323   482   513   472   519 0.76 -
31119at6656_133901_0:003be5|TRINITY_DN87686_c12_g1_i5:196-2867|-   -            796 71018at6656          -            402   3.4e-32  110.9   6.1   4   4   1.6e-13   2.7e-12   45.4   0.0   291   387   523   619   519   625 0.96 -
31119at6656_133901_0:003be5|TRINITY_DN87686_c12_g1_i6:187-2858|-   -            796 71018at6656          -            402   3.4e-32  110.9   6.1   1   4   9.8e-09   1.7e-07   29.6   0.1   269   371   120   226    97   238 0.86 -
31119at6656_133901_0:003be5|TRINITY_DN87686_c12_g1_i6:187-2858|-   -            796 71018at6656          -            402   3.4e-32  110.9   6.1   2   4   5.2e-07   8.8e-06   23.9   0.1   277   369   366   460   354   471 0.80 -
31119at6656_133901_0:003be5|TRINITY_DN87686_c12_g1_i6:187-2858|-   -            796 71018at6656          -            402   3.4e-32  110.9   6.1   3   4    0.0044     0.074   11.0   0.1   292   323   482   513   472   519 0.76 -
31119at6656_133901_0:003be5|TRINITY_DN87686_c12_g1_i6:187-2858|-   -            796 71018at6656          -            402   3.4e-32  110.9   6.1   4   4   1.6e-13   2.7e-12   45.4   0.0   291   387   523   619   519   625 0.96 -
31119at6656_6850_0:001291|TRINITY_DN87686_c12_g1_i4:169-2720|-     -            806 71018at6656          -            402   3.6e-32  110.8   6.1   1   4     1e-08   1.7e-07   29.6   0.1   269   371   122   228    99   240 0.86 -
31119at6656_6850_0:001291|TRINITY_DN87686_c12_g1_i4:169-2720|-     -            806 71018at6656          -            402   3.6e-32  110.8   6.1   2   4   5.3e-07   8.9e-06   23.9   0.1   277   369   368   462   356   473 0.80 -
31119at6656_6850_0:001291|TRINITY_DN87686_c12_g1_i4:169-2720|-     -            806 71018at6656          -            402   3.6e-32  110.8   6.1   3   4    0.0045     0.076   11.0   0.1   292   323   484   515   474   521 0.76 -
31119at6656_6850_0:001291|TRINITY_DN87686_c12_g1_i4:169-2720|-     -            806 71018at6656          -            402   3.6e-32  110.8   6.1   4   4   1.6e-13   2.8e-12   45.3   0.0   291   387   525   621   521   627 0.96 -
31119at6656_6850_0:001291|TRINITY_DN87686_c12_g1_i7:178-2729|-     -            806 71018at6656          -            402   3.6e-32  110.8   6.1   1   4     1e-08   1.7e-07   29.6   0.1   269   371   122   228    99   240 0.86 -
31119at6656_6850_0:001291|TRINITY_DN87686_c12_g1_i7:178-2729|-     -            806 71018at6656          -            402   3.6e-32  110.8   6.1   2   4   5.3e-07   8.9e-06   23.9   0.1   277   369   368   462   356   473 0.80 -
31119at6656_6850_0:001291|TRINITY_DN87686_c12_g1_i7:178-2729|-     -            806 71018at6656          -            402   3.6e-32  110.8   6.1   3   4    0.0045     0.076   11.0   0.1   292   323   484   515   474   521 0.76 -
31119at6656_6850_0:001291|TRINITY_DN87686_c12_g1_i7:178-2729|-     -            806 71018at6656          -            402   3.6e-32  110.8   6.1   4   4   1.6e-13   2.8e-12   45.3   0.0   291   387   525   621   521   627 0.96 -
31119at6656_6850_0:001291|TRINITY_DN87686_c12_g1_i1:169-2586|-     -            806 71018at6656          -            402   3.6e-32  110.8   6.1   1   4     1e-08   1.7e-07   29.6   0.1   269   371   122   228    99   240 0.86 -
31119at6656_6850_0:001291|TRINITY_DN87686_c12_g1_i1:169-2586|-     -            806 71018at6656          -            402   3.6e-32  110.8   6.1   2   4   5.3e-07   8.9e-06   23.9   0.1   277   369   368   462   356   473 0.80 -
31119at6656_6850_0:001291|TRINITY_DN87686_c12_g1_i1:169-2586|-     -            806 71018at6656          -            402   3.6e-32  110.8   6.1   3   4    0.0045     0.076   11.0   0.1   292   323   484   515   474   521 0.76 -
31119at6656_6850_0:001291|TRINITY_DN87686_c12_g1_i1:169-2586|-     -            806 71018at6656          -            402   3.6e-32  110.8   6.1   4   4   1.6e-13   2.8e-12   45.3   0.0   291   387   525   621   521   627 0.96 -
31119at6656_6850_0:001291|TRINITY_DN87686_c12_g1_i3:178-2595|-     -            806 71018at6656          -            402   3.6e-32  110.8   6.1   1   4     1e-08   1.7e-07   29.6   0.1   269   371   122   228    99   240 0.86 -
31119at6656_6850_0:001291|TRINITY_DN87686_c12_g1_i3:178-2595|-     -            806 71018at6656          -            402   3.6e-32  110.8   6.1   2   4   5.3e-07   8.9e-06   23.9   0.1   277   369   368   462   356   473 0.80 -
31119at6656_6850_0:001291|TRINITY_DN87686_c12_g1_i3:178-2595|-     -            806 71018at6656          -            402   3.6e-32  110.8   6.1   3   4    0.0045     0.076   11.0   0.1   292   323   484   515   474   521 0.76 -
31119at6656_6850_0:001291|TRINITY_DN87686_c12_g1_i3:178-2595|-     -            806 71018at6656          -            402   3.6e-32  110.8   6.1   4   4   1.6e-13   2.8e-12   45.3   0.0   291   387   525   621   521   627 0.96 -
107802at6656_13686_0:000af8|TRINITY_DN93240_c4_g1_i2:1299-1826|+   -            176 71018at6656          -            402   5.2e-32  110.3   0.9   1   2   6.1e-11     1e-09   36.9   0.0   277   337     3    63     1    64 0.93 -
107802at6656_13686_0:000af8|TRINITY_DN93240_c4_g1_i2:1299-1826|+   -            176 71018at6656          -            402   5.2e-32  110.3   0.9   2   2   1.2e-23   2.1e-22   78.7   0.2   270   399    38   176    35   176 0.87 -
107802at6656_13686_0:000af8|TRINITY_DN93240_c4_g1_i6:1269-1796|+   -            176 71018at6656          -            402   5.2e-32  110.3   0.9   1   2   6.1e-11     1e-09   36.9   0.0   277   337     3    63     1    64 0.93 -
107802at6656_13686_0:000af8|TRINITY_DN93240_c4_g1_i6:1269-1796|+   -            176 71018at6656          -            402   5.2e-32  110.3   0.9   2   2   1.2e-23   2.1e-22   78.7   0.2   270   399    38   176    35   176 0.87 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i1:88-1446|+    -            453 71018at6656          -            402   7.2e-32  109.8   4.8   1   4     8e-11   1.4e-09   36.5   0.0   291   378   158   245   155   245 0.88 -
