#                                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
43728at6656_7038_0:00292b|TRINITY_DN72062_c12_g1_i3:271-2117|+     -            572 43728at6656          -            431  2.4e-194  645.4  13.9   1   1  9.2e-194  1.7e-192  639.3  13.9     3   431    45   550    43   550 0.89 -
58110at6656_45779_0:002a12|TRINITY_DN84398_c2_g1_i1:105-836|+      -            244 43728at6656          -            431   2.2e-25   88.7   0.6   2   4   2.3e-10   4.2e-09   35.0   0.0   367   430    99   160    84   161 0.86 -
58110at6656_45779_0:002a12|TRINITY_DN84398_c2_g1_i1:105-836|+      -            244 43728at6656          -            431   2.2e-25   88.7   0.6   3   4   1.1e-05   0.00021   19.5   0.1   168   208   167   207   162   212 0.87 -
58110at6656_45779_0:002a12|TRINITY_DN84398_c2_g1_i1:105-836|+      -            244 43728at6656          -            431   2.2e-25   88.7   0.6   4   4   1.1e-05   0.00021   19.5   0.1   172   202   213   243   208   244 0.94 -
83755at6656_7237_0:001b62|TRINITY_DN73621_c6_g1_i3:86-817|+        -            244 43728at6656          -            431   2.1e-23   82.1   4.0   1   4   3.3e-05   0.00061   18.0   0.0   174   209     2    37     1    40 0.92 -
83755at6656_7237_0:001b62|TRINITY_DN73621_c6_g1_i3:86-817|+        -            244 43728at6656          -            431   2.1e-23   82.1   4.0   2   4   0.00037    0.0069   14.5   0.0   173   203    43    73    38    83 0.79 -
83755at6656_7237_0:001b62|TRINITY_DN73621_c6_g1_i3:86-817|+        -            244 43728at6656          -            431   2.1e-23   82.1   4.0   3   4   2.1e-11     4e-10   38.4   0.4   173   269    85   190    79   190 0.77 -
83755at6656_7237_0:001b62|TRINITY_DN73621_c6_g1_i3:86-817|+        -            244 43728at6656          -            431   2.1e-23   82.1   4.0   4   4     0.026      0.48    8.5   0.0   374   425   186   236   182   241 0.87 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i12:5181-5885|-   -            235 43728at6656          -            431   4.7e-23   81.0  10.6   1   4   1.6e-08   2.9e-07   29.0   0.0   365   430    12    75     8    76 0.89 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i12:5181-5885|-   -            235 43728at6656          -            431   4.7e-23   81.0  10.6   2   4   1.4e-09   2.6e-08   32.4   1.1   374   429    62   116    61   118 0.95 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i12:5181-5885|-   -            235 43728at6656          -            431   4.7e-23   81.0  10.6   3   4   0.00066     0.012   13.7   0.0   395   429   156   189   135   191 0.89 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i12:5181-5885|-   -            235 43728at6656          -            431   4.7e-23   81.0  10.6   4   4   6.6e-09   1.2e-07   30.2   0.2   374   429   177   233   174   235 0.89 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i2:2967-3671|-    -            235 43728at6656          -            431   4.7e-23   81.0  10.6   1   4   1.6e-08   2.9e-07   29.0   0.0   365   430    12    75     8    76 0.89 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i2:2967-3671|-    -            235 43728at6656          -            431   4.7e-23   81.0  10.6   2   4   1.4e-09   2.6e-08   32.4   1.1   374   429    62   116    61   118 0.95 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i2:2967-3671|-    -            235 43728at6656          -            431   4.7e-23   81.0  10.6   3   4   0.00066     0.012   13.7   0.0   395   429   156   189   135   191 0.89 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i2:2967-3671|-    -            235 43728at6656          -            431   4.7e-23   81.0  10.6   4   4   6.6e-09   1.2e-07   30.2   0.2   374   429   177   233   174   235 0.89 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i8:2949-3653|-    -            235 43728at6656          -            431   4.7e-23   81.0  10.6   1   4   1.6e-08   2.9e-07   29.0   0.0   365   430    12    75     8    76 0.89 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i8:2949-3653|-    -            235 43728at6656          -            431   4.7e-23   81.0  10.6   2   4   1.4e-09   2.6e-08   32.4   1.1   374   429    62   116    61   118 0.95 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i8:2949-3653|-    -            235 43728at6656          -            431   4.7e-23   81.0  10.6   3   4   0.00066     0.012   13.7   0.0   395   429   156   189   135   191 0.89 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i8:2949-3653|-    -            235 43728at6656          -            431   4.7e-23   81.0  10.6   4   4   6.6e-09   1.2e-07   30.2   0.2   374   429   177   233   174   235 0.89 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i10:2967-3692|-   -            242 43728at6656          -            431   6.3e-23   80.5  10.6   1   4   1.6e-08     3e-07   28.9   0.0   365   430    12    75     8    76 0.89 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i10:2967-3692|-   -            242 43728at6656          -            431   6.3e-23   80.5  10.6   2   4   1.5e-09   2.7e-08   32.3   1.1   374   429    62   116    61   118 0.95 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i10:2967-3692|-   -            242 43728at6656          -            431   6.3e-23   80.5  10.6   3   4    0.0007     0.013   13.6   0.0   395   429   163   196   142   198 0.89 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i10:2967-3692|-   -            242 43728at6656          -            431   6.3e-23   80.5  10.6   4   4   6.9e-09   1.3e-07   30.1   0.2   374   429   184   240   181   242 0.89 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i13:2949-3674|-   -            242 43728at6656          -            431   6.3e-23   80.5  10.6   1   4   1.6e-08     3e-07   28.9   0.0   365   430    12    75     8    76 0.89 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i13:2949-3674|-   -            242 43728at6656          -            431   6.3e-23   80.5  10.6   2   4   1.5e-09   2.7e-08   32.3   1.1   374   429    62   116    61   118 0.95 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i13:2949-3674|-   -            242 43728at6656          -            431   6.3e-23   80.5  10.6   3   4    0.0007     0.013   13.6   0.0   395   429   163   196   142   198 0.89 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i13:2949-3674|-   -            242 43728at6656          -            431   6.3e-23   80.5  10.6   4   4   6.9e-09   1.3e-07   30.1   0.2   374   429   184   240   181   242 0.89 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i3:5181-5906|-    -            242 43728at6656          -            431   6.3e-23   80.5  10.6   1   4   1.6e-08     3e-07   28.9   0.0   365   430    12    75     8    76 0.89 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i3:5181-5906|-    -            242 43728at6656          -            431   6.3e-23   80.5  10.6   2   4   1.5e-09   2.7e-08   32.3   1.1   374   429    62   116    61   118 0.95 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i3:5181-5906|-    -            242 43728at6656          -            431   6.3e-23   80.5  10.6   3   4    0.0007     0.013   13.6   0.0   395   429   163   196   142   198 0.89 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i3:5181-5906|-    -            242 43728at6656          -            431   6.3e-23   80.5  10.6   4   4   6.9e-09   1.3e-07   30.1   0.2   374   429   184   240   181   242 0.89 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i8:456-1148|-    -            231 43728at6656          -            431   1.1e-22   79.8   5.7   1   5     6e-05    0.0011   17.1   0.0   397   429     1    33     1    35 0.96 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i8:456-1148|-    -            231 43728at6656          -            431   1.1e-22   79.8   5.7   2   5   0.00014    0.0025   16.0   0.0   396   429    50    83    41    85 0.93 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i8:456-1148|-    -            231 43728at6656          -            431   1.1e-22   79.8   5.7   3   5   7.3e-06   0.00013   20.2   0.0   389   429    89   129    86   131 0.94 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i8:456-1148|-    -            231 43728at6656          -            431   1.1e-22   79.8   5.7   4   5    0.0081      0.15   10.1   0.0   172   205   142   176   135   186 0.81 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i8:456-1148|-    -            231 43728at6656          -            431   1.1e-22   79.8   5.7   5   5    0.0002    0.0037   15.4   0.1   398   429   199   230   192   231 0.93 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i10:456-1610|-   -            385 43728at6656          -            431   2.8e-22   78.4   4.7   1   5   2.8e-05   0.00052   18.2   0.0   393   429   151   187   146   189 0.92 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i10:456-1610|-   -            385 43728at6656          -            431   2.8e-22   78.4   4.7   2   5   0.00028    0.0052   14.9   0.0   396   429   204   237   195   239 0.93 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i10:456-1610|-   -            385 43728at6656          -            431   2.8e-22   78.4   4.7   3   5   1.5e-05   0.00028   19.1   0.0   389   429   243   283   240   285 0.94 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i10:456-1610|-   -            385 43728at6656          -            431   2.8e-22   78.4   4.7   4   5     0.017      0.32    9.0   0.0   172   205   296   330   289   339 0.81 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i10:456-1610|-   -            385 43728at6656          -            431   2.8e-22   78.4   4.7   5   5    0.0004    0.0075   14.4   0.1   398   429   353   384   346   385 0.93 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i3:456-1610|-    -            385 43728at6656          -            431   2.8e-22   78.4   4.7   1   5   2.8e-05   0.00052   18.2   0.0   393   429   151   187   146   189 0.92 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i3:456-1610|-    -            385 43728at6656          -            431   2.8e-22   78.4   4.7   2   5   0.00028    0.0052   14.9   0.0   396   429   204   237   195   239 0.93 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i3:456-1610|-    -            385 43728at6656          -            431   2.8e-22   78.4   4.7   3   5   1.5e-05   0.00028   19.1   0.0   389   429   243   283   240   285 0.94 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i3:456-1610|-    -            385 43728at6656          -            431   2.8e-22   78.4   4.7   4   5     0.017      0.32    9.0   0.0   172   205   296   330   289   339 0.81 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i3:456-1610|-    -            385 43728at6656          -            431   2.8e-22   78.4   4.7   5   5    0.0004    0.0075   14.4   0.1   398   429   353   384   346   385 0.93 -
83755at6656_126957_0:0033ac|TRINITY_DN77528_c5_g4_i1:322-1059|-    -            246 43728at6656          -            431   4.5e-22   77.7   9.2   1   4   1.2e-08   2.3e-07   29.3   0.3   372   429    27    81     7    83 0.90 -
83755at6656_126957_0:0033ac|TRINITY_DN77528_c5_g4_i1:322-1059|-    -            246 43728at6656          -            431   4.5e-22   77.7   9.2   2   4   2.1e-06   3.9e-05   21.9   0.5   372   431    67   123    64   123 0.94 -
83755at6656_126957_0:0033ac|TRINITY_DN77528_c5_g4_i1:322-1059|-    -            246 43728at6656          -            431   4.5e-22   77.7   9.2   3   4   3.1e-05   0.00058   18.1   0.0   166   218   127   178   125   186 0.89 -
83755at6656_126957_0:0033ac|TRINITY_DN77528_c5_g4_i1:322-1059|-    -            246 43728at6656          -            431   4.5e-22   77.7   9.2   4   4   9.2e-07   1.7e-05   23.1   0.1   370   429   185   244   180   246 0.84 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i1:456-1706|-    -            417 43728at6656          -            431   4.7e-22   77.7   4.7   1   5   3.1e-05   0.00058   18.1   0.0   393   429   183   219   178   221 0.92 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i1:456-1706|-    -            417 43728at6656          -            431   4.7e-22   77.7   4.7   2   5   0.00031    0.0057   14.8   0.0   396   429   236   269   227   271 0.93 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i1:456-1706|-    -            417 43728at6656          -            431   4.7e-22   77.7   4.7   3   5   1.7e-05   0.00031   19.0   0.0   389   429   275   315   272   317 0.94 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i1:456-1706|-    -            417 43728at6656          -            431   4.7e-22   77.7   4.7   4   5     0.019      0.36    8.9   0.0   172   205   328   362   321   371 0.81 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i1:456-1706|-    -            417 43728at6656          -            431   4.7e-22   77.7   4.7   5   5   0.00045    0.0083   14.3   0.1   398   429   385   416   378   417 0.93 -
31196at6656_52612_0:00426e|TRINITY_DN82372_c8_g1_i1:1205-1711|-    -            169 43728at6656          -            431     1e-21   76.5   3.0   1   3    0.0071      0.13   10.3   0.1   399   429     3    32     1    34 0.89 -
31196at6656_52612_0:00426e|TRINITY_DN82372_c8_g1_i1:1205-1711|-    -            169 43728at6656          -            431     1e-21   76.5   3.0   2   3   4.3e-07   7.9e-06   24.2   0.1   358   409    48    99    34   101 0.89 -
31196at6656_52612_0:00426e|TRINITY_DN82372_c8_g1_i1:1205-1711|-    -            169 43728at6656          -            431     1e-21   76.5   3.0   3   3   1.8e-12   3.3e-11   41.9   0.1   367   430   101   163    98   164 0.92 -
31196at6656_52612_0:00426e|TRINITY_DN82372_c8_g1_i2:2135-2641|-    -            169 43728at6656          -            431     1e-21   76.5   3.0   1   3    0.0071      0.13   10.3   0.1   399   429     3    32     1    34 0.89 -
31196at6656_52612_0:00426e|TRINITY_DN82372_c8_g1_i2:2135-2641|-    -            169 43728at6656          -            431     1e-21   76.5   3.0   2   3   4.3e-07   7.9e-06   24.2   0.1   358   409    48    99    34   101 0.89 -
31196at6656_52612_0:00426e|TRINITY_DN82372_c8_g1_i2:2135-2641|-    -            169 43728at6656          -            431     1e-21   76.5   3.0   3   3   1.8e-12   3.3e-11   41.9   0.1   367   430   101   163    98   164 0.92 -
31196at6656_52612_0:00426e|TRINITY_DN82372_c8_g1_i4:2751-3257|-    -            169 43728at6656          -            431     1e-21   76.5   3.0   1   3    0.0071      0.13   10.3   0.1   399   429     3    32     1    34 0.89 -
31196at6656_52612_0:00426e|TRINITY_DN82372_c8_g1_i4:2751-3257|-    -            169 43728at6656          -            431     1e-21   76.5   3.0   2   3   4.3e-07   7.9e-06   24.2   0.1   358   409    48    99    34   101 0.89 -
31196at6656_52612_0:00426e|TRINITY_DN82372_c8_g1_i4:2751-3257|-    -            169 43728at6656          -            431     1e-21   76.5   3.0   3   3   1.8e-12   3.3e-11   41.9   0.1   367   430   101   163    98   164 0.92 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i2:3297-3953|-   -            219 43728at6656          -            431   4.6e-21   74.4   0.2   1   3   4.3e-11   7.9e-10   37.4   0.1   171   245     4    83     1    89 0.82 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i2:3297-3953|-   -            219 43728at6656          -            431   4.6e-21   74.4   0.2   2   3   5.5e-09     1e-07   30.4   0.0   170   206    89   125    83   137 0.84 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i2:3297-3953|-   -            219 43728at6656          -            431   4.6e-21   74.4   0.2   3   3      0.49       9.1    4.2   0.0   160   208   134   182   126   213 0.77 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i8:3316-3972|-   -            219 43728at6656          -            431   4.6e-21   74.4   0.2   1   3   4.3e-11   7.9e-10   37.4   0.1   171   245     4    83     1    89 0.82 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i8:3316-3972|-   -            219 43728at6656          -            431   4.6e-21   74.4   0.2   2   3   5.5e-09     1e-07   30.4   0.0   170   206    89   125    83   137 0.84 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i8:3316-3972|-   -            219 43728at6656          -            431   4.6e-21   74.4   0.2   3   3      0.49       9.1    4.2   0.0   160   208   134   182   126   213 0.77 -
71018at6656_2015173_0:001990|TRINITY_DN79895_c5_g1_i1:917-1903|-   -            329 43728at6656          -            431   6.1e-21   74.0   2.0   1   5    0.0004    0.0075   14.4   0.1   165   209    31    75    13    85 0.85 -
71018at6656_2015173_0:001990|TRINITY_DN79895_c5_g1_i1:917-1903|-   -            329 43728at6656          -            431   6.1e-21   74.0   2.0   2   5      0.26       4.8    5.2   0.0   178   208    86   116    82   152 0.66 -
71018at6656_2015173_0:001990|TRINITY_DN79895_c5_g1_i1:917-1903|-   -            329 43728at6656          -            431   6.1e-21   74.0   2.0   3   5   2.1e-09   3.9e-08   31.8   0.0   324   429   139   242   125   244 0.84 -
71018at6656_2015173_0:001990|TRINITY_DN79895_c5_g1_i1:917-1903|-   -            329 43728at6656          -            431   6.1e-21   74.0   2.0   4   5       1.2        22    3.0   0.0   181   205   265   289   258   295 0.85 -
71018at6656_2015173_0:001990|TRINITY_DN79895_c5_g1_i1:917-1903|-   -            329 43728at6656          -            431   6.1e-21   74.0   2.0   5   5   3.2e-05    0.0006   18.0   0.0   161   202   287   328   272   329 0.70 -
71018at6656_2015173_0:001990|TRINITY_DN79895_c5_g1_i5:917-1903|-   -            329 43728at6656          -            431   6.1e-21   74.0   2.0   1   5    0.0004    0.0075   14.4   0.1   165   209    31    75    13    85 0.85 -
71018at6656_2015173_0:001990|TRINITY_DN79895_c5_g1_i5:917-1903|-   -            329 43728at6656          -            431   6.1e-21   74.0   2.0   2   5      0.26       4.8    5.2   0.0   178   208    86   116    82   152 0.66 -
