#                                                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
96592at6656_294128_0:0045ca|TRINITY_DN71446_c0_g2_i2:468-1442|+   -            325 96592at6656          -            260  2.1e-118  393.7   4.3   1   1  1.4e-116  4.2e-115  382.9   4.3     1   260     1   321     1   321 0.87 -
71018at6656_88015_0:001b15|TRINITY_DN79934_c8_g3_i3:2353-3132|-   -            260 96592at6656          -            260   3.4e-15   55.5   4.3   4   5    0.0008     0.024   13.4   0.0     4    55   123   174   122   188 0.91 -
71018at6656_88015_0:001b15|TRINITY_DN79934_c8_g3_i3:2353-3132|-   -            260 96592at6656          -            260   3.4e-15   55.5   4.3   5   5      0.11       3.3    6.4   0.1    13    71   194   258   183   260 0.73 -
58110at6656_294128_0:001943|TRINITY_DN84398_c2_g1_i2:188-1477|+   -            430 96592at6656          -            260   1.5e-14   53.3   4.2   1   4     0.094       2.8    6.6   0.0   221   252    99   130    91   138 0.85 -
58110at6656_294128_0:001943|TRINITY_DN84398_c2_g1_i2:188-1477|+   -            430 96592at6656          -            260   1.5e-14   53.3   4.2   2   4      0.58        17    4.0   0.2     3    63   141   202   139   225 0.75 -
58110at6656_294128_0:001943|TRINITY_DN84398_c2_g1_i2:188-1477|+   -            430 96592at6656          -            260   1.5e-14   53.3   4.2   3   4   8.1e-06   0.00024   19.9   0.1     2    66   232   297   231   305 0.85 -
58110at6656_294128_0:001943|TRINITY_DN84398_c2_g1_i2:188-1477|+   -            430 96592at6656          -            260   1.5e-14   53.3   4.2   4   4   3.6e-06    0.0001   21.1   0.0     2    56   359   413   358   429 0.86 -
58110at6656_45779_0:002a12|TRINITY_DN84398_c2_g1_i1:105-836|+     -            244 96592at6656          -            260   1.6e-14   53.2   2.2   1   3   6.1e-06   0.00018   20.3   0.0     3    66     2    66     1    77 0.85 -
58110at6656_45779_0:002a12|TRINITY_DN84398_c2_g1_i1:105-836|+     -            244 96592at6656          -            260   1.6e-14   53.2   2.2   2   3   4.2e-07   1.2e-05   24.1   0.2     2    72   128   204   127   208 0.81 -
58110at6656_45779_0:002a12|TRINITY_DN84398_c2_g1_i1:105-836|+     -            244 96592at6656          -            260   1.6e-14   53.2   2.2   3   3      0.25       7.4    5.2   0.0   221   250   213   242   207   244 0.83 -
58110at6656_294128_0:001943|TRINITY_DN84398_c2_g1_i4:188-1763|+   -            429 96592at6656          -            260   1.6e-14   53.2   4.3   1   4     0.094       2.8    6.6   0.0   221   252    99   130    91   138 0.85 -
58110at6656_294128_0:001943|TRINITY_DN84398_c2_g1_i4:188-1763|+   -            429 96592at6656          -            260   1.6e-14   53.2   4.3   2   4      0.57        17    4.0   0.2     3    63   141   202   139   225 0.75 -
58110at6656_294128_0:001943|TRINITY_DN84398_c2_g1_i4:188-1763|+   -            429 96592at6656          -            260   1.6e-14   53.2   4.3   3   4   8.3e-06   0.00024   19.9   0.1     2    66   232   297   231   303 0.84 -
58110at6656_294128_0:001943|TRINITY_DN84398_c2_g1_i4:188-1763|+   -            429 96592at6656          -            260   1.6e-14   53.2   4.3   4   4   3.5e-06    0.0001   21.1   0.0     2    56   358   412   357   428 0.86 -
83755at6656_294128_0:001f8c|TRINITY_DN76940_c7_g1_i3:177-1214|+   -            346 96592at6656          -            260   2.6e-14   52.6   3.4   1   2      0.53        15    4.2   0.0   220   246    51    77    48    88 0.58 -
83755at6656_294128_0:001f8c|TRINITY_DN76940_c7_g1_i3:177-1214|+   -            346 96592at6656          -            260   2.6e-14   52.6   3.4   2   2     6e-13   1.8e-11   43.3   3.3     1   244    93   336    93   344 0.75 -
81307at6656_126957_0:0013ca|TRINITY_DN79934_c8_g3_i1:303-809|-    -            169 96592at6656          -            260   3.7e-14   52.1   0.8   1   4    0.0062      0.18   10.5   0.0   220   258    12    50     8    52 0.89 -
81307at6656_126957_0:0013ca|TRINITY_DN79934_c8_g3_i1:303-809|-    -            169 96592at6656          -            260   3.7e-14   52.1   0.8   2   4   0.00031     0.009   14.8   0.0     2    47    54    99    53   100 0.95 -
81307at6656_126957_0:0013ca|TRINITY_DN79934_c8_g3_i1:303-809|-    -            169 96592at6656          -            260   3.7e-14   52.1   0.8   3   4   2.5e-07   7.2e-06   24.9   0.0     2    53    96   147    95   151 0.93 -
81307at6656_126957_0:0013ca|TRINITY_DN79934_c8_g3_i1:303-809|-    -            169 96592at6656          -            260   3.7e-14   52.1   0.8   4   4      0.16       4.7    5.8   0.0     4    33   140   169   139   169 0.94 -
107802at6656_13686_0:000af8|TRINITY_DN93240_c4_g1_i7:1241-1768|+  -            176 96592at6656          -            260   4.3e-14   51.9   3.8   1   3     0.023      0.68    8.6   0.1    37    74    10    53     2    60 0.57 -
107802at6656_13686_0:000af8|TRINITY_DN93240_c4_g1_i7:1241-1768|+  -            176 96592at6656          -            260   4.3e-14   51.9   3.8   2   3   0.00022    0.0063   15.3   0.0   222   250    61    89    56    97 0.89 -
107802at6656_13686_0:000af8|TRINITY_DN93240_c4_g1_i7:1241-1768|+  -            176 96592at6656          -            260   4.3e-14   51.9   3.8   3   3   2.6e-08   7.6e-07   28.1   0.2     8    65   109   166   100   174 0.90 -
107802at6656_13686_0:000af8|TRINITY_DN93240_c4_g1_i2:1299-1826|+  -            176 96592at6656          -            260   1.2e-13   50.4   3.6   1   3     0.023      0.68    8.6   0.1    37    74    10    53     2    60 0.57 -
107802at6656_13686_0:000af8|TRINITY_DN93240_c4_g1_i2:1299-1826|+  -            176 96592at6656          -            260   1.2e-13   50.4   3.6   2   3   0.00022    0.0063   15.3   0.0   222   250    61    89    56    97 0.89 -
107802at6656_13686_0:000af8|TRINITY_DN93240_c4_g1_i2:1299-1826|+  -            176 96592at6656          -            260   1.2e-13   50.4   3.6   3   3     8e-08   2.4e-06   26.5   0.1     8    65   109   166   100   174 0.90 -
107802at6656_13686_0:000af8|TRINITY_DN93240_c4_g1_i6:1269-1796|+  -            176 96592at6656          -            260   1.2e-13   50.4   3.6   1   3     0.023      0.68    8.6   0.1    37    74    10    53     2    60 0.57 -
107802at6656_13686_0:000af8|TRINITY_DN93240_c4_g1_i6:1269-1796|+  -            176 96592at6656          -            260   1.2e-13   50.4   3.6   2   3   0.00022    0.0063   15.3   0.0   222   250    61    89    56    97 0.89 -
107802at6656_13686_0:000af8|TRINITY_DN93240_c4_g1_i6:1269-1796|+  -            176 96592at6656          -            260   1.2e-13   50.4   3.6   3   3     8e-08   2.4e-06   26.5   0.1     8    65   109   166   100   174 0.90 -
13934at6656_378494_0:004e3c|TRINITY_DN80523_c6_g1_i5:97-2271|-    -            725 96592at6656          -            260   2.4e-13   49.4   1.2   1   5     0.037       1.1    7.9   0.0   216   246    34    67    27    82 0.80 -
13934at6656_378494_0:004e3c|TRINITY_DN80523_c6_g1_i5:97-2271|-    -            725 96592at6656          -            260   2.4e-13   49.4   1.2   2   5   4.3e-05    0.0013   17.6   0.1   219   256   333   370   244   376 0.87 -
13934at6656_378494_0:004e3c|TRINITY_DN80523_c6_g1_i5:97-2271|-    -            725 96592at6656          -            260   2.4e-13   49.4   1.2   3   5    0.0098      0.29    9.8   0.0   135   250   383   494   374   503 0.69 -
13934at6656_378494_0:004e3c|TRINITY_DN80523_c6_g1_i5:97-2271|-    -            725 96592at6656          -            260   2.4e-13   49.4   1.2   4   5       6.6   1.9e+02    0.5   0.0   230   249   516   535   513   539 0.88 -
13934at6656_378494_0:004e3c|TRINITY_DN80523_c6_g1_i5:97-2271|-    -            725 96592at6656          -            260   2.4e-13   49.4   1.2   5   5       3.6   1.1e+02    1.4   0.0   227   248   672   693   663   703 0.83 -
13934at6656_378494_0:004e3c|TRINITY_DN80523_c6_g1_i1:97-2537|-    -            719 96592at6656          -            260   2.5e-13   49.3   1.6   1   5     0.037       1.1    7.9   0.0   216   246    34    67    27    82 0.80 -
13934at6656_378494_0:004e3c|TRINITY_DN80523_c6_g1_i1:97-2537|-    -            719 96592at6656          -            260   2.5e-13   49.3   1.6   2   5   4.2e-05    0.0012   17.6   0.0   219   256   327   364   235   370 0.87 -
13934at6656_378494_0:004e3c|TRINITY_DN80523_c6_g1_i1:97-2537|-    -            719 96592at6656          -            260   2.5e-13   49.3   1.6   3   5    0.0097      0.29    9.8   0.0   135   250   377   488   368   497 0.69 -
13934at6656_378494_0:004e3c|TRINITY_DN80523_c6_g1_i1:97-2537|-    -            719 96592at6656          -            260   2.5e-13   49.3   1.6   4   5       6.6   1.9e+02    0.6   0.0   230   249   510   529   507   533 0.88 -
13934at6656_378494_0:004e3c|TRINITY_DN80523_c6_g1_i1:97-2537|-    -            719 96592at6656          -            260   2.5e-13   49.3   1.6   5   5       3.6   1.1e+02    1.4   0.0   227   248   666   687   657   697 0.83 -
40929at6656_114398_0:003a44|TRINITY_DN75784_c6_g1_i1:1757-3319|-  -            521 96592at6656          -            260   3.1e-13   49.1   0.1   1   3   2.4e-05    0.0007   18.4   0.0     2    62   310   370   309   393 0.86 -
40929at6656_114398_0:003a44|TRINITY_DN75784_c6_g1_i1:1757-3319|-  -            521 96592at6656          -            260   3.1e-13   49.1   0.1   2   3    0.0097      0.28    9.8   0.0   221   252   395   426   389   431 0.88 -
40929at6656_114398_0:003a44|TRINITY_DN75784_c6_g1_i1:1757-3319|-  -            521 96592at6656          -            260   3.1e-13   49.1   0.1   3   3   0.00012    0.0034   16.1   0.0   221   250   437   466   425   471 0.81 -
40929at6656_114398_0:003a44|TRINITY_DN75784_c6_g1_i2:2020-3582|-  -            521 96592at6656          -            260   3.1e-13   49.1   0.1   1   3   2.4e-05    0.0007   18.4   0.0     2    62   310   370   309   393 0.86 -
40929at6656_114398_0:003a44|TRINITY_DN75784_c6_g1_i2:2020-3582|-  -            521 96592at6656          -            260   3.1e-13   49.1   0.1   2   3    0.0097      0.28    9.8   0.0   221   252   395   426   389   431 0.88 -
40929at6656_114398_0:003a44|TRINITY_DN75784_c6_g1_i2:2020-3582|-  -            521 96592at6656          -            260   3.1e-13   49.1   0.1   3   3   0.00012    0.0034   16.1   0.0   221   250   437   466   425   471 0.81 -
13934at6656_378494_0:004e3c|TRINITY_DN80523_c6_g1_i2:78-2477|-    -            800 96592at6656          -            260   4.3e-13   48.6   0.9   1   5     0.042       1.2    7.8   0.0   216   246    85   118    78   133 0.80 -
13934at6656_378494_0:004e3c|TRINITY_DN80523_c6_g1_i2:78-2477|-    -            800 96592at6656          -            260   4.3e-13   48.6   0.9   2   5   5.2e-05    0.0015   17.3   0.0   219   256   384   421   295   425 0.87 -
13934at6656_378494_0:004e3c|TRINITY_DN80523_c6_g1_i2:78-2477|-    -            800 96592at6656          -            260   4.3e-13   48.6   0.9   3   5     0.012      0.35    9.5   0.0   135   250   434   545   426   553 0.69 -
13934at6656_378494_0:004e3c|TRINITY_DN80523_c6_g1_i2:78-2477|-    -            800 96592at6656          -            260   4.3e-13   48.6   0.9   4   5       7.4   2.2e+02    0.4   0.0   230   249   567   586   564   590 0.88 -
13934at6656_378494_0:004e3c|TRINITY_DN80523_c6_g1_i2:78-2477|-    -            800 96592at6656          -            260   4.3e-13   48.6   0.9   5   5         4   1.2e+02    1.3   0.0   227   248   723   744   714   754 0.83 -
13934at6656_35525_0:003a55|TRINITY_DN80523_c6_g1_i4:214-2952|-    -            913 96592at6656          -            260   1.3e-12   47.0   0.9   1   5     0.049       1.4    7.5   0.0   216   246    85   118    78   133 0.80 -
13934at6656_35525_0:003a55|TRINITY_DN80523_c6_g1_i4:214-2952|-    -            913 96592at6656          -            260   1.3e-12   47.0   0.9   2   5   5.7e-05    0.0017   17.1   0.0   219   256   384   421   295   427 0.87 -
13934at6656_35525_0:003a55|TRINITY_DN80523_c6_g1_i4:214-2952|-    -            913 96592at6656          -            260   1.3e-12   47.0   0.9   3   5     0.014       0.4    9.3   0.0   135   250   434   545   425   554 0.69 -
13934at6656_35525_0:003a55|TRINITY_DN80523_c6_g1_i4:214-2952|-    -            913 96592at6656          -            260   1.3e-12   47.0   0.9   4   5       8.5   2.5e+02    0.2   0.0   230   249   567   586   564   590 0.88 -
13934at6656_35525_0:003a55|TRINITY_DN80523_c6_g1_i4:214-2952|-    -            913 96592at6656          -            260   1.3e-12   47.0   0.9   5   5       4.7   1.4e+02    1.0   0.0   227   248   723   744   714   754 0.83 -
13934at6656_35525_0:003a55|TRINITY_DN80523_c6_g1_i3:214-3218|-    -            913 96592at6656          -            260   1.4e-12   46.9   1.4   1   5     0.051       1.5    7.5   0.0   216   246    85   118    78   132 0.81 -
13934at6656_35525_0:003a55|TRINITY_DN80523_c6_g1_i3:214-3218|-    -            913 96592at6656          -            260   1.4e-12   46.9   1.4   2   5   5.7e-05    0.0017   17.1   0.0   219   256   384   421   295   427 0.87 -
13934at6656_35525_0:003a55|TRINITY_DN80523_c6_g1_i3:214-3218|-    -            913 96592at6656          -            260   1.4e-12   46.9   1.4   3   5     0.014       0.4    9.3   0.0   135   250   434   545   425   554 0.69 -
13934at6656_35525_0:003a55|TRINITY_DN80523_c6_g1_i3:214-3218|-    -            913 96592at6656          -            260   1.4e-12   46.9   1.4   4   5       8.5   2.5e+02    0.2   0.0   230   249   567   586   564   590 0.88 -
13934at6656_35525_0:003a55|TRINITY_DN80523_c6_g1_i3:214-3218|-    -            913 96592at6656          -            260   1.4e-12   46.9   1.4   5   5       4.7   1.4e+02    1.0   0.0   227   248   723   744   714   754 0.83 -
71018at6656_72036_0:001868|TRINITY_DN92485_c10_g1_i1:647-1453|-   -            269 96592at6656          -            260   2.7e-12   46.0   7.8   1   5    0.0016     0.048   12.4   0.0     2    52    32    82    31    84 0.91 -
71018at6656_72036_0:001868|TRINITY_DN92485_c10_g1_i1:647-1453|-   -            269 96592at6656          -            260   2.7e-12   46.0   7.8   2   5      0.11       3.1    6.4   0.1   225   254    77   108    74   112 0.85 -
71018at6656_72036_0:001868|TRINITY_DN92485_c10_g1_i1:647-1453|-   -            269 96592at6656          -            260   2.7e-12   46.0   7.8   3   5     0.036         1    8.0   0.1   228   252   124   148   117   156 0.87 -
71018at6656_72036_0:001868|TRINITY_DN92485_c10_g1_i1:647-1453|-   -            269 96592at6656          -            260   2.7e-12   46.0   7.8   4   5    0.0014     0.041   12.6   0.0     2    56   158   212   154   219 0.82 -
71018at6656_72036_0:001868|TRINITY_DN92485_c10_g1_i1:647-1453|-   -            269 96592at6656          -            260   2.7e-12   46.0   7.8   5   5    0.0027     0.079   11.7   0.4     2    57   200   255   199   268 0.86 -
31196at6656_438502_0:00123a|TRINITY_DN84760_c5_g1_i2:979-1824|-   -            282 96592at6656          -            260   8.1e-12   44.4   4.2   1   6       4.3   1.3e+02    1.1   0.1   109   138    43    75    24    83 0.72 -
31196at6656_438502_0:00123a|TRINITY_DN84760_c5_g1_i2:979-1824|-   -            282 96592at6656          -            260   8.1e-12   44.4   4.2   2   6   5.6e-05    0.0017   17.2   0.1   221   258    79   116    70   118 0.90 -
31196at6656_438502_0:00123a|TRINITY_DN84760_c5_g1_i2:979-1824|-   -            282 96592at6656          -            260   8.1e-12   44.4   4.2   3   6       1.2        35    3.0   0.0   213   254   115   154   111   159 0.75 -
31196at6656_438502_0:00123a|TRINITY_DN84760_c5_g1_i2:979-1824|-   -            282 96592at6656          -            260   8.1e-12   44.4   4.2   4   6     0.018      0.53    9.0   0.0     2   160   164   196   163   216 0.61 -
31196at6656_438502_0:00123a|TRINITY_DN84760_c5_g1_i2:979-1824|-   -            282 96592at6656          -            260   8.1e-12   44.4   4.2   5   6      0.24       7.2    5.2   0.2   215   248   202   236   195   238 0.88 -
31196at6656_438502_0:00123a|TRINITY_DN84760_c5_g1_i2:979-1824|-   -            282 96592at6656          -            260   8.1e-12   44.4   4.2   6   6      0.15       4.4    5.9   0.0   208   245   238   276   235   280 0.89 -
31196at6656_438502_0:00123a|TRINITY_DN84760_c5_g1_i6:979-1824|-   -            282 96592at6656          -            260   8.1e-12   44.4   4.2   1   6       4.3   1.3e+02    1.1   0.1   109   138    43    75    24    83 0.72 -
31196at6656_438502_0:00123a|TRINITY_DN84760_c5_g1_i6:979-1824|-   -            282 96592at6656          -            260   8.1e-12   44.4   4.2   2   6   5.6e-05    0.0017   17.2   0.1   221   258    79   116    70   118 0.90 -
31196at6656_438502_0:00123a|TRINITY_DN84760_c5_g1_i6:979-1824|-   -            282 96592at6656          -            260   8.1e-12   44.4   4.2   3   6       1.2        35    3.0   0.0   213   254   115   154   111   159 0.75 -
31196at6656_438502_0:00123a|TRINITY_DN84760_c5_g1_i6:979-1824|-   -            282 96592at6656          -            260   8.1e-12   44.4   4.2   4   6     0.018      0.53    9.0   0.0     2   160   164   196   163   216 0.61 -
31196at6656_438502_0:00123a|TRINITY_DN84760_c5_g1_i6:979-1824|-   -            282 96592at6656          -            260   8.1e-12   44.4   4.2   5   6      0.24       7.2    5.2   0.2   215   248   202   236   195   238 0.88 -
31196at6656_438502_0:00123a|TRINITY_DN84760_c5_g1_i6:979-1824|-   -            282 96592at6656          -            260   8.1e-12   44.4   4.2   6   6      0.15       4.4    5.9   0.0   208   245   238   276   235   280 0.89 -
